NODE,PI?,PO?,NODE DELAY,NODE LABEL,CLUSTER SIZE
g8744,N,N,1,19,32
g771[IL],Y,N,0,0,1
g1843,N,N,1,1,2
g2989,N,N,1,2,3
g8749,N,N,1,19,32
g8090,N,N,1,17,32
II11669,N,N,1,11,12
g6501,N,N,1,12,13
II12643,N,N,1,13,14
g6944,N,N,1,14,15
g7236,N,N,1,15,16
g7467,N,N,1,16,17
g8080,N,N,1,19,32
g8613,N,N,1,18,32
g8706,N,N,1,21,32
g8904,N,N,1,22,32
g9016,N,N,1,23,32
II15172,N,N,1,21,32
g8862,N,N,1,22,32
g9046,N,N,1,24,32
g9118,N,N,1,25,32
g9137,N,N,1,27,32
g6070,N,N,1,12,32
g9158,N,N,1,28,32
g95[IL],Y,N,0,0,1
g8256,N,N,1,19,32
g130[IL],Y,N,0,0,1
g8271,N,N,1,19,32
g154[IL],Y,N,0,0,1
g8267,N,N,1,19,32
g180[IL],Y,N,0,0,1
g8286,N,N,1,19,32
II15261,N,N,1,22,32
g219[IL],Y,N,0,0,1
II5920,N,N,1,1,2
g2207,N,N,1,2,3
g2840,N,N,1,3,4
g4510,N,N,1,4,5
g8293,N,N,1,19,32
g267[IL],Y,N,0,0,1
g8283,N,N,1,19,32
g300[IL],Y,N,0,0,1
II5942,N,N,1,1,2
g2223,N,N,1,2,3
g2868,N,N,1,3,4
g4523,N,N,1,4,5
g8304,N,N,1,19,32
g348[IL],Y,N,0,0,1
g8289,N,N,1,19,32
II15262,N,N,1,22,32
g381[IL],Y,N,0,0,1
II5975,N,N,1,1,2
g2238,N,N,1,2,3
g2884,N,N,1,3,4
g4542,N,N,1,4,5
g8313,N,N,1,19,32
g429[IL],Y,N,0,0,1
g8297,N,N,1,19,32
g573[IL],Y,N,0,0,1
g8310,N,N,1,19,32
g597[IL],Y,N,0,0,1
g1737,N,N,1,1,2
g3485,N,N,1,2,3
g8690,N,N,1,19,32
II15263,N,N,1,22,32
g605[IL],Y,N,0,0,1
g1768,N,N,1,1,2
g3784,N,N,1,2,3
g8700,N,N,1,19,32
g610[IL],Y,N,0,0,1
g1773,N,N,1,1,2
g3557,N,N,1,2,3
g8708,N,N,1,19,32
g618[IL],Y,N,0,0,1
g1801,N,N,1,1,2
g2795,N,N,1,2,3
g8726,N,N,1,19,32
g629[IL],Y,N,0,0,1
g1808,N,N,1,1,2
g2743,N,N,1,2,3
g8731,N,N,1,19,32
II15264,N,N,1,22,32
II15265,N,N,1,24,32
II15109,N,N,1,21,32
II15110,N,N,1,21,32
II15111,N,N,1,21,32
II15112,N,N,1,21,32
II15113,N,N,1,23,32
g8819,N,N,1,24,32
g8887,N,N,1,25,32
g9022,N,N,1,26,32
g9162,N,N,1,29,32
II15833,N,N,1,30,32
g9185,N,N,1,31,32
g9196,N,N,1,32,32
g9206,N,N,1,33,32
II15921,N,N,1,34,32
g9215,N,N,1,35,32
II15953,N,N,1,36,32
g9233,N,N,1,37,32
II15971,N,N,1,38,32
g9241,N,N,1,39,32
g9270,N,N,1,41,32
g5648,N,N,1,5,6
II11043,N,N,1,6,7
g6238,N,N,1,7,8
g9282,N,N,1,42,32
II16033,N,N,1,43,32
g9305,N,Y,1,44,32
g459[IL],Y,N,0,0,1
II5981,N,N,1,1,2
g2240,N,N,1,2,3
g2886,N,N,1,3,4
g4544,N,N,1,4,5
g8315,N,N,1,19,32
g507[IL],Y,N,0,0,1
g8377,N,N,1,19,32
g635,Y,N,0,0,1
II5377,N,N,1,1,2
g642,N,N,1,2,3
g8359,N,N,1,19,32
g669[IL],Y,N,0,0,1
g8611,N,N,1,19,32
II14969,N,N,1,22,32
g723,Y,N,0,0,1
II5401,N,N,1,1,2
g724,N,N,1,2,3
g8457,N,N,1,19,32
g730[IL],Y,N,0,0,1
g8383,N,N,1,19,32
g752,Y,N,0,0,1
g8626,N,N,1,19,32
II14484,N,N,1,21,32
II14485,N,N,1,21,32
g8233,N,N,1,22,32
II14970,N,N,1,23,32
g8777,N,N,1,25,32
g6106,N,N,1,12,32
g8878,N,N,1,26,32
g762[IL],Y,N,0,0,1
g1827,N,N,1,1,2
g3808,N,N,1,2,3
g8732,N,N,1,19,32
g770[IL],Y,N,0,0,1
g1833,N,N,1,1,2
g2992,N,N,1,2,3
g8737,N,N,1,19,32
g8089,N,N,1,17,32
II11680,N,N,1,11,12
g6506,N,N,1,12,13
II12639,N,N,1,13,14
g6940,N,N,1,14,15
g7233,N,N,1,15,16
g7471,N,N,1,16,17
g8087,N,N,1,19,32
g8694,N,N,1,21,32
g8905,N,N,1,22,32
g9015,N,N,1,23,32
II15169,N,N,1,21,32
g8861,N,N,1,22,32
g9049,N,N,1,24,32
g9119,N,N,1,25,32
g9138,N,N,1,27,32
g6074,N,N,1,12,32
g9159,N,N,1,28,32
g89[IL],Y,N,0,0,1
g8237,N,N,1,19,32
g126[IL],Y,N,0,0,1
g8300,N,N,1,19,32
g174[IL],Y,N,0,0,1
g8261,N,N,1,19,32
g179[IL],Y,N,0,0,1
g8282,N,N,1,19,32
II15272,N,N,1,22,32
g216[IL],Y,N,0,0,1
II5911,N,N,1,1,2
g2184,N,N,1,2,3
g2832,N,N,1,3,4
g4500,N,N,1,4,5
g8287,N,N,1,19,32
g264[IL],Y,N,0,0,1
g8334,N,N,1,19,32
g297[IL],Y,N,0,0,1
II5926,N,N,1,1,2
g2209,N,N,1,2,3
g2842,N,N,1,3,4
g4512,N,N,1,4,5
g8295,N,N,1,19,32
g345[IL],Y,N,0,0,1
g8339,N,N,1,19,32
II15273,N,N,1,22,32
g378[IL],Y,N,0,0,1
II5948,N,N,1,1,2
g2225,N,N,1,2,3
g2870,N,N,1,3,4
g4525,N,N,1,4,5
g8306,N,N,1,19,32
g426[IL],Y,N,0,0,1
g8361,N,N,1,19,32
g591[IL],Y,N,0,0,1
g8299,N,N,1,19,32
g596[IL],Y,N,0,0,1
g1727,N,N,1,1,2
g3488,N,N,1,2,3
g8687,N,N,1,19,32
II15274,N,N,1,22,32
g604[IL],Y,N,0,0,1
g1757,N,N,1,1,2
g3798,N,N,1,2,3
g8693,N,N,1,19,32
g609[IL],Y,N,0,0,1
g1771,N,N,1,1,2
g3574,N,N,1,2,3
g8703,N,N,1,19,32
g617[IL],Y,N,0,0,1
g1796,N,N,1,1,2
g2804,N,N,1,2,3
g8712,N,N,1,19,32
g628[IL],Y,N,0,0,1
g1802,N,N,1,1,2
g2764,N,N,1,2,3
g8717,N,N,1,19,32
II15275,N,N,1,22,32
II15276,N,N,1,24,32
II15051,N,N,1,21,32
II15052,N,N,1,21,32
II15053,N,N,1,21,32
II15054,N,N,1,21,32
II15055,N,N,1,23,32
g8807,N,N,1,24,32
g8888,N,N,1,25,32
g9023,N,N,1,26,32
g9165,N,N,1,29,32
II15836,N,N,1,30,32
g9186,N,N,1,31,32
g9197,N,N,1,32,32
g9207,N,N,1,33,32
II15924,N,N,1,34,32
g9216,N,N,1,35,32
II15956,N,N,1,36,32
g9234,N,N,1,37,32
II15974,N,N,1,38,32
g9244,N,N,1,39,32
g9271,N,N,1,41,32
g5613,N,N,1,5,6
II11004,N,N,1,6,7
g6221,N,N,1,7,8
g9285,N,N,1,42,32
II16040,N,N,1,43,32
g9308,N,Y,1,44,32
g754,Y,N,0,0,1
g8624,N,N,1,19,32
II14771,N,N,1,21,32
II14772,N,N,1,21,32
g8659,N,N,1,22,32
g504[IL],Y,N,0,0,1
g8362,N,N,1,19,32
g634,Y,N,0,0,1
II5374,N,N,1,1,2
g639,N,N,1,2,3
g8403,N,N,1,19,32
g665[IL],Y,N,0,0,1
g8610,N,N,1,19,32
II14980,N,N,1,22,32
g8782,N,N,1,24,32
g6108,N,N,1,12,32
g8879,N,N,1,25,32
g761[IL],Y,N,0,0,1
g1822,N,N,1,1,2
g3815,N,N,1,2,3
g8728,N,N,1,19,32
g769[IL],Y,N,0,0,1
g1828,N,N,1,1,2
g2996,N,N,1,2,3
g8733,N,N,1,19,32
g8088,N,N,1,17,32
II11689,N,N,1,11,12
g6509,N,N,1,12,13
II12635,N,N,1,13,14
g6938,N,N,1,14,15
g7229,N,N,1,15,16
g7476,N,N,1,16,17
g8062,N,N,1,19,32
g8699,N,N,1,21,32
g8906,N,N,1,22,32
g9014,N,N,1,23,32
II14831,N,N,1,21,32
g8679,N,N,1,22,32
g9052,N,N,1,24,32
g9120,N,N,1,25,32
g9139,N,N,1,26,32
g6092,N,N,1,12,32
g9160,N,N,1,27,32
g122[IL],Y,N,0,0,1
g8291,N,N,1,19,32
g150[IL],Y,N,0,0,1
g8276,N,N,1,19,32
g184[IL],Y,N,0,0,1
g8325,N,N,1,19,32
g261[IL],Y,N,0,0,1
g8330,N,N,1,19,32
II15283,N,N,1,22,32
g342[IL],Y,N,0,0,1
g8335,N,N,1,19,32
g423[IL],Y,N,0,0,1
g8340,N,N,1,19,32
g588[IL],Y,N,0,0,1
g8290,N,N,1,19,32
g603[IL],Y,N,0,0,1
g1752,N,N,1,1,2
g3805,N,N,1,2,3
g8691,N,N,1,19,32
II15284,N,N,1,22,32
g616[IL],Y,N,0,0,1
g1792,N,N,1,1,2
g2818,N,N,1,2,3
g8709,N,N,1,19,32
g627[IL],Y,N,0,0,1
g1797,N,N,1,1,2
g2777,N,N,1,2,3
g8713,N,N,1,19,32
II15017,N,N,1,21,32
II15018,N,N,1,21,32
II15019,N,N,1,21,32
II15020,N,N,1,21,32
II15021,N,N,1,23,32
g8803,N,N,1,24,32
II15285,N,N,1,25,32
g8889,N,N,1,26,32
g9025,N,N,1,27,32
g9168,N,N,1,29,32
II15839,N,N,1,30,32
g9187,N,N,1,31,32
g9198,N,N,1,32,32
g9208,N,N,1,33,32
II15927,N,N,1,34,32
g9217,N,N,1,35,32
II15959,N,N,1,36,32
g9235,N,N,1,38,32
II15978,N,N,1,39,32
g9248,N,N,1,40,32
g9272,N,N,1,41,32
g5644,N,N,1,5,6
II11034,N,N,1,6,7
g6235,N,N,1,7,8
g9288,N,N,1,42,32
II16046,N,N,1,43,32
g9310,N,Y,1,44,32
g755,Y,N,0,0,1
g8623,N,N,1,19,32
II14758,N,N,1,21,32
II14759,N,N,1,21,32
g8656,N,N,1,22,32
g501[IL],Y,N,0,0,1
g8341,N,N,1,19,32
g633,Y,N,0,0,1
II5371,N,N,1,1,2
g636,N,N,1,2,3
g8384,N,N,1,19,32
g661[IL],Y,N,0,0,1
g8542,N,N,1,19,32
II14985,N,N,1,22,32
g8785,N,N,1,24,32
g6072,N,N,1,12,32
g8951,N,N,1,25,32
g760[IL],Y,N,0,0,1
g1815,N,N,1,1,2
g3822,N,N,1,2,3
g8724,N,N,1,19,32
g768[IL],Y,N,0,0,1
g1823,N,N,1,1,2
g2999,N,N,1,2,3
g8729,N,N,1,19,32
g8081,N,N,1,17,32
II11696,N,N,1,11,12
g6514,N,N,1,12,13
II12632,N,N,1,13,14
g6937,N,N,1,14,15
g7226,N,N,1,15,16
g7483,N,N,1,16,17
g8064,N,N,1,19,32
g8707,N,N,1,21,32
g8907,N,N,1,22,32
g9013,N,N,1,23,32
II14834,N,N,1,21,32
g8680,N,N,1,22,32
g9054,N,N,1,24,32
g9130,N,N,1,25,32
g9135,N,N,1,26,32
g6101,N,N,1,12,32
g9146,N,N,1,27,32
g118[IL],Y,N,0,0,1
g8285,N,N,1,19,32
g8266,N,N,1,19,32
g183[IL],Y,N,0,0,1
g8318,N,N,1,19,32
g258[IL],Y,N,0,0,1
g8326,N,N,1,19,32
II15290,N,N,1,22,32
g339[IL],Y,N,0,0,1
g8331,N,N,1,19,32
g420[IL],Y,N,0,0,1
g8336,N,N,1,19,32
g570[IL],Y,N,0,0,1
g8338,N,N,1,19,32
g602[IL],Y,N,0,0,1
g1750,N,N,1,1,2
g3812,N,N,1,2,3
g8688,N,N,1,19,32
II15291,N,N,1,22,32
g615[IL],Y,N,0,0,1
g1785,N,N,1,1,2
g2829,N,N,1,2,3
g8704,N,N,1,19,32
g626[IL],Y,N,0,0,1
g1793,N,N,1,1,2
g2790,N,N,1,2,3
g8710,N,N,1,19,32
II15029,N,N,1,21,32
II15030,N,N,1,21,32
II15031,N,N,1,21,32
II15032,N,N,1,21,32
II15033,N,N,1,23,32
g8805,N,N,1,24,32
II15292,N,N,1,25,32
g8890,N,N,1,26,32
g8962,N,N,1,27,32
g9171,N,N,1,29,32
II15842,N,N,1,30,32
g9188,N,N,1,31,32
g9199,N,N,1,32,32
g9209,N,N,1,33,32
II15930,N,N,1,34,32
g9218,N,N,1,35,32
II15962,N,N,1,36,32
g9236,N,N,1,38,32
II15982,N,N,1,39,32
g9252,N,N,1,40,32
g9273,N,N,1,41,32
g5609,N,N,1,5,6
II10987,N,N,1,6,7
g6216,N,N,1,7,8
g9291,N,N,1,42,32
II16052,N,N,1,43,32
g9312,N,Y,1,44,32
g751,Y,N,0,0,1
g8620,N,N,1,19,32
II14766,N,N,1,21,32
II14767,N,N,1,21,32
g8658,N,N,1,22,32
g498[IL],Y,N,0,0,1
g8337,N,N,1,19,32
g690,Y,N,0,0,1
II5389,N,N,1,1,2
g691,N,N,1,2,3
g8379,N,N,1,19,32
g706[IL],Y,N,0,0,1
g8543,N,N,1,19,32
II14990,N,N,1,22,32
g8788,N,N,1,24,32
g6075,N,N,1,12,32
g8952,N,N,1,25,32
g759[IL],Y,N,0,0,1
g1809,N,N,1,1,2
g2703,N,N,1,2,3
g8721,N,N,1,19,32
g767[IL],Y,N,0,0,1
g1816,N,N,1,1,2
g3008,N,N,1,2,3
g8725,N,N,1,19,32
g8079,N,N,1,17,32
II11707,N,N,1,11,12
g6523,N,N,1,12,13
II12629,N,N,1,13,14
g6936,N,N,1,14,15
g7225,N,N,1,15,16
g7488,N,N,1,16,17
g8066,N,N,1,19,32
g8855,N,N,1,21,32
g8908,N,N,1,22,32
g9012,N,N,1,23,32
II15165,N,N,1,21,32
g8859,N,N,1,22,32
g9055,N,N,1,24,32
g9131,N,N,1,25,32
g9136,N,N,1,26,32
g6103,N,N,1,12,32
g9147,N,N,1,27,32
g625[IL],Y,N,0,0,1
g1787,N,N,1,1,2
g2798,N,N,1,2,3
g8705,N,N,1,19,32
II15071,N,N,1,21,32
II15072,N,N,1,21,32
II15073,N,N,1,21,32
II15074,N,N,1,21,32
II15075,N,N,1,23,32
g8811,N,N,1,24,32
g114[IL],Y,N,0,0,1
g8280,N,N,1,19,32
g146[IL],Y,N,0,0,1
g8257,N,N,1,19,32
g255[IL],Y,N,0,0,1
g8319,N,N,1,19,32
g336[IL],Y,N,0,0,1
g8327,N,N,1,19,32
II15297,N,N,1,22,32
g417[IL],Y,N,0,0,1
g8332,N,N,1,19,32
g563[IL],Y,N,0,0,1
g8333,N,N,1,19,32
g601[IL],Y,N,0,0,1
g1748,N,N,1,1,2
g3819,N,N,1,2,3
g8686,N,N,1,19,32
g614[IL],Y,N,0,0,1
g1780,N,N,1,1,2
g2837,N,N,1,2,3
g8702,N,N,1,19,32
II15298,N,N,1,22,32
g8891,N,N,1,25,32
g8963,N,N,1,26,32
g9174,N,N,1,29,32
II15845,N,N,1,30,32
g9189,N,N,1,31,32
g9200,N,N,1,32,32
g9210,N,N,1,33,32
II15933,N,N,1,34,32
g9219,N,N,1,35,32
II15965,N,N,1,36,32
g9237,N,N,1,37,32
II15985,N,N,1,38,32
g9255,N,N,1,39,32
g9274,N,N,1,40,32
g5638,N,N,1,5,6
II11025,N,N,1,6,7
g6230,N,N,1,7,8
g9294,N,N,1,41,32
II16058,N,N,1,43,32
g9314,N,Y,1,44,32
II12078,N,N,1,11,23
II12079,N,N,1,12,24
II12080,N,N,1,12,24
g6722,N,N,1,13,26
II12051,N,N,1,11,23
II12052,N,N,1,12,24
II12053,N,N,1,12,24
g6709,N,N,1,13,26
II12832,N,N,1,17,32
II12833,N,N,1,18,32
II12834,N,N,1,18,32
g7065,N,N,1,19,32
II12031,N,N,1,11,23
II12032,N,N,1,12,24
II12033,N,N,1,12,24
g6701,N,N,1,13,26
II12015,N,N,1,11,23
II12016,N,N,1,12,24
II12017,N,N,1,12,24
g6695,N,N,1,13,26
II12852,N,N,1,17,32
II12853,N,N,1,18,32
II12854,N,N,1,18,32
g7082,N,N,1,19,32
II13213,N,N,1,20,32
II13214,N,N,1,21,32
II13215,N,N,1,21,32
g7257,N,N,1,22,32
g47[IL],Y,N,0,0,1
II6299,N,N,1,1,2
g2459,N,N,1,2,3
g3653,N,N,1,3,4
II8264,N,N,1,4,5
g4301,N,N,1,5,6
II9515,N,N,1,6,7
g5121,N,N,1,7,8
g5435,N,N,1,8,9
g6252,N,N,1,9,10
g6680,N,N,1,10,20
g7069,N,N,1,11,30
II13638,N,N,1,23,32
II13639,N,N,1,24,32
II13640,N,N,1,24,32
g7480,N,N,1,25,32
g5754,N,N,1,9,10
g7653,N,N,1,26,32
II15848,N,N,1,31,32
II15849,N,N,1,32,32
II15850,N,N,1,32,32
g9190,N,N,1,33,32
II15817,N,N,1,31,32
II15818,N,N,1,32,32
II15819,N,N,1,32,32
g9179,N,N,1,33,32
II15880,N,N,1,35,32
II15881,N,N,1,36,32
II15882,N,N,1,36,32
g9202,N,N,1,37,32
II15862,N,N,1,31,32
II15863,N,N,1,32,32
II15864,N,N,1,32,32
g9192,N,N,1,33,32
II15855,N,N,1,31,32
II15856,N,N,1,32,32
II15857,N,N,1,32,32
g9191,N,N,1,34,32
II15887,N,N,1,35,32
II15888,N,N,1,36,32
II15889,N,N,1,36,32
g9203,N,N,1,37,32
II15897,N,N,1,39,32
II15898,N,N,1,40,32
II15899,N,N,1,40,32
g9205,N,N,1,41,32
g9220,N,N,1,42,32
g9226,N,N,1,43,32
g9239,N,N,1,44,32
II15990,N,N,1,45,32
g9260,N,N,1,47,32
g9301,N,N,1,48,32
g9303,N,N,1,49,32
II16072,N,N,1,50,32
g9324,N,N,1,51,32
II16084,N,N,1,52,32
g9336,N,N,1,53,32
II16090,N,N,1,54,32
g9340,N,N,1,55,32
g9359,N,N,1,56,32
g5606,N,N,1,5,6
II10969,N,N,1,6,7
g6210,N,N,1,7,8
g9363,N,N,1,57,32
II16158,N,N,1,58,32
g9378,N,Y,1,59,32
II10804,N,N,1,9,10
g6147,N,N,1,10,11
II11233,N,N,1,11,12
g6302,N,N,1,12,13
g6302[OL],N,Y,1,13,14
II10783,N,N,1,9,10
g6140,N,N,1,10,11
II11230,N,N,1,11,12
g6301,N,N,1,12,13
g6301[OL],N,Y,1,13,14
g29[IL],Y,N,0,0,1
g2402,N,N,1,1,2
II7044,N,N,1,2,3
g3562,N,N,1,3,4
II7495,N,N,1,4,5
g3902,N,N,1,5,6
II9372,N,N,1,6,7
g5028,N,N,1,7,8
g5302,N,N,1,8,9
II10761,N,N,1,9,10
g6130,N,N,1,10,11
II11227,N,N,1,11,12
g6300,N,N,1,12,13
g6300[OL],N,Y,1,13,14
g28[IL],Y,N,0,0,1
g2505,N,N,1,1,2
II7167,N,N,1,2,3
g3675,N,N,1,3,4
II7728,N,N,1,4,5
g3995,N,N,1,5,6
II9520,N,N,1,6,7
g5124,N,N,1,7,8
g5364,N,N,1,8,9
II10862,N,N,1,9,10
g6167,N,N,1,10,11
II11221,N,N,1,11,12
g6298,N,N,1,12,13
g6298[OL],N,Y,1,13,14
g27[IL],Y,N,0,0,1
g2501,N,N,1,1,2
II7145,N,N,1,2,3
g3657,N,N,1,3,4
II7712,N,N,1,4,5
g3985,N,N,1,5,6
II9512,N,N,1,6,7
g5120,N,N,1,7,8
g5701,N,N,1,8,9
II10842,N,N,1,9,10
g6161,N,N,1,10,11
II11218,N,N,1,11,12
g6297,N,N,1,12,13
g6297[OL],N,Y,1,13,14
g26[IL],Y,N,0,0,1
g2495,N,N,1,1,2
II7129,N,N,1,2,3
g3651,N,N,1,3,4
II7691,N,N,1,4,5
g3972,N,N,1,5,6
II9502,N,N,1,6,7
g5114,N,N,1,7,8
g5224,N,N,1,8,9
II10829,N,N,1,9,10
g6156,N,N,1,10,11
II11215,N,N,1,11,12
g6296,N,N,1,12,13
g6296[OL],N,Y,1,13,14
g25[IL],Y,N,0,0,1
g2477,N,N,1,1,2
II7098,N,N,1,2,3
g3631,N,N,1,3,4
II7623,N,N,1,4,5
g3940,N,N,1,5,6
II9457,N,N,1,6,7
g5085,N,N,1,7,8
g5463,N,N,1,8,9
II10801,N,N,1,9,10
g6146,N,N,1,10,11
II11212,N,N,1,11,12
g6295,N,N,1,12,13
g6295[OL],N,Y,1,13,14
g24[IL],Y,N,0,0,1
g2457,N,N,1,1,2
II7061,N,N,1,2,3
g3589,N,N,1,3,4
II7545,N,N,1,4,5
g3916,N,N,1,5,6
II9419,N,N,1,6,7
g5059,N,N,1,7,8
g5445,N,N,1,8,9
II10780,N,N,1,9,10
g6139,N,N,1,10,11
II11209,N,N,1,11,12
g6294,N,N,1,12,13
g6294[OL],N,Y,1,13,14
g23[IL],Y,N,0,0,1
g2452,N,N,1,1,2
II7053,N,N,1,2,3
g3578,N,N,1,3,4
II7517,N,N,1,4,5
g3908,N,N,1,5,6
II9396,N,N,1,6,7
g5042,N,N,1,7,8
g5674,N,N,1,8,9
II10766,N,N,1,9,10
g6133,N,N,1,10,11
II11206,N,N,1,11,12
g6293,N,N,1,12,13
g6293[OL],N,Y,1,13,14
g22[IL],Y,N,0,0,1
g2401,N,N,1,1,2
II7041,N,N,1,2,3
g3561,N,N,1,3,4
II7492,N,N,1,4,5
g3901,N,N,1,5,6
II9369,N,N,1,6,7
g5027,N,N,1,7,8
g5662,N,N,1,8,9
II10758,N,N,1,9,10
g6129,N,N,1,10,11
II11203,N,N,1,11,12
g6292,N,N,1,12,13
g6292[OL],N,Y,1,13,14
II12813,N,N,1,12,15
g7049,N,N,1,13,16
g7253,N,N,1,14,17
g7470,N,N,1,15,18
II14042,N,N,1,16,19
g7723,N,N,1,17,20
II14413,N,N,1,18,21
g8178,N,N,1,19,22
II14531,N,N,1,20,23
g8284,N,N,1,21,24
II14780,N,N,1,22,25
g8662,N,N,1,23,26
g8662[OL],N,Y,1,24,27
g11[IL],Y,N,0,0,1
g2392,N,N,1,1,2
II7029,N,N,1,2,3
g3546,N,N,1,3,4
II7473,N,N,1,4,5
g3896,N,N,1,5,6
II9347,N,N,1,6,7
g5015,N,N,1,7,8
g5618,N,N,1,8,9
II10752,N,N,1,9,10
g6122,N,N,1,10,11
II11197,N,N,1,11,12
g6290,N,N,1,12,13
g6290[OL],N,Y,1,13,14
g9[IL],Y,N,0,0,1
g2494,N,N,1,1,2
II7126,N,N,1,2,3
g3650,N,N,1,3,4
II7688,N,N,1,4,5
g3971,N,N,1,5,6
II9496,N,N,1,6,7
g5112,N,N,1,7,8
g5434,N,N,1,8,9
II10826,N,N,1,9,10
g6155,N,N,1,10,11
II11191,N,N,1,11,12
g6288,N,N,1,12,13
g6288[OL],N,Y,1,13,14
g5665,N,N,1,5,6
g9279,N,N,1,40,32
II16061,N,N,1,43,32
g9315,N,N,1,44,32
g9323,N,N,1,45,32
g9333,N,N,1,46,32
g6229,N,N,1,6,7
g9348,N,N,1,47,32
g9358,N,N,1,48,32
II16138,N,N,1,49,32
g9370,N,N,1,50,32
II16154,N,N,1,51,32
g9376,N,N,1,52,32
g9376[OL],N,Y,1,54,32
g5658,N,N,1,5,6
g9278,N,N,1,41,32
II16055,N,N,1,43,32
g9313,N,N,1,44,32
g9322,N,N,1,45,32
g9332,N,N,1,46,32
g6226,N,N,1,6,7
g9347,N,N,1,47,32
g9357,N,N,1,49,32
II16135,N,N,1,50,32
g9369,N,N,1,51,32
II16151,N,N,1,52,32
g9375,N,N,1,53,32
g9375[OL],N,Y,1,54,32
g5654,N,N,1,5,6
g9277,N,N,1,41,32
II16049,N,N,1,43,32
g9311,N,N,1,44,32
g9321,N,N,1,45,32
g9331,N,N,1,46,32
g6222,N,N,1,6,7
g9346,N,N,1,47,32
g9356,N,N,1,49,32
II16132,N,N,1,50,32
g9368,N,N,1,51,32
II16148,N,N,1,52,32
g9374,N,N,1,53,32
g9374[OL],N,Y,1,54,32
g5649,N,N,1,5,6
g9276,N,N,1,41,32
II16043,N,N,1,43,32
g9309,N,N,1,44,32
g9319,N,N,1,45,32
g9330,N,N,1,46,32
g6217,N,N,1,6,7
g9345,N,N,1,47,32
g9355,N,N,1,48,32
II16129,N,N,1,50,32
g9367,N,N,1,51,32
II16145,N,N,1,52,32
g9373,N,N,1,53,32
g9373[OL],N,Y,1,54,32
g5645,N,N,1,5,6
g9275,N,N,1,41,32
II16036,N,N,1,43,32
g9306,N,N,1,44,32
g9317,N,N,1,45,32
g9329,N,N,1,46,32
g6211,N,N,1,6,7
g9344,N,N,1,47,32
g9354,N,N,1,48,32
II16126,N,N,1,50,32
g9366,N,N,1,51,32
II16142,N,N,1,52,32
g9372,N,N,1,53,32
g9372[OL],N,Y,1,54,32
g5639,N,N,1,5,6
g9259,N,N,1,41,32
II16026,N,N,1,43,32
g9300,N,N,1,44,32
g9307,N,N,1,45,32
g9320,N,N,1,46,32
g6206,N,N,1,6,7
g9335,N,N,1,47,32
g9339,N,N,1,48,32
II16103,N,N,1,49,32
g9351,N,N,1,50,32
II16119,N,N,1,51,32
g9361,N,N,1,52,32
g9361[OL],N,Y,1,53,32
g5628,N,N,1,5,6
g9258,N,N,1,41,32
II16020,N,N,1,43,32
g9298,N,N,1,44,32
g9304,N,N,1,45,32
g9318,N,N,1,46,32
g6205,N,N,1,6,7
g9334,N,N,1,47,32
g9338,N,N,1,48,32
II16100,N,N,1,49,32
g9350,N,N,1,50,32
II16116,N,N,1,51,32
g9360,N,N,1,52,32
g9360[OL],N,Y,1,53,32
g5261,N,N,1,5,6
g9240,N,N,1,41,32
II16009,N,N,1,43,32
g9281,N,N,1,44,32
g9302,N,N,1,45,32
g9316,N,N,1,46,32
g5757,N,N,1,6,7
g9327,N,N,1,47,32
g9337,N,N,1,48,32
II16107,N,N,1,49,32
g9353,N,N,1,50,32
II16122,N,N,1,51,32
g9362,N,N,1,52,32
g9362[OL],N,Y,1,53,32
g21[IL],Y,N,0,0,1
g1694,N,N,1,1,2
II6532,N,N,1,2,3
g2793,N,N,1,3,4
II7959,N,N,1,4,5
g4116,N,N,1,5,6
II8949,N,N,1,6,7
g4684,N,N,1,7,8
g5460,N,N,1,8,9
II11066,N,N,1,9,10
g6255,N,N,1,10,11
II11224,N,N,1,11,12
g6299,N,N,1,12,13
g6299[OL],N,Y,1,13,14
II11060,N,N,1,9,10
g6251,N,N,1,10,11
II11200,N,N,1,11,12
g6291,N,N,1,12,13
g6291[OL],N,Y,1,13,14
II11050,N,N,1,9,10
g6243,N,N,1,10,11
II11194,N,N,1,11,12
g6289,N,N,1,12,13
g6289[OL],N,Y,1,13,14
g5690,N,N,1,5,6
g9349,N,N,1,56,32
II16161,N,N,1,58,32
g9379,N,N,1,59,32
g9380,N,N,1,60,32
g9383,N,N,1,61,32
g6245,N,N,1,6,7
g9384,N,N,1,63,32
g9387,N,N,1,64,32
II16180,N,N,1,65,32
g9388,N,N,1,66,32
II16183,N,N,1,67,32
g9389,N,N,1,68,32
g9389[OL],N,Y,1,69,32
g5101,N,N,1,5,7
g7096,N,N,1,13,21
II13631,N,N,1,15,25
g7475,N,N,1,16,26
g7719,N,N,1,17,27
g8180,N,N,1,18,28
g5680,N,N,1,6,8
g8229,N,N,1,19,31
g8834,N,N,1,20,32
II15222,N,N,1,21,32
g8882,N,N,1,22,32
II15379,N,N,1,23,32
g8955,N,N,1,24,32
g8955[OL],N,Y,1,25,32
II10815,N,N,1,9,10
g6152,N,N,1,10,11
II11251,N,N,1,11,12
g6308,N,N,1,12,13
g6308[OL],N,Y,1,13,14
II10810,N,N,1,9,10
g6149,N,N,1,10,11
II11248,N,N,1,11,12
