NODE,PI?,PO?,NODE DELAY,NODE LABEL
g8089,N,N,1,2,
II11680,N,N,1,1,
g6506,N,N,1,1,
II12639,N,N,1,1,
g6940,N,N,1,1,
g7233,N,N,1,1,
g7471,N,N,1,2,
g8087,N,N,1,2,
g8694,N,N,1,3,
g8905,N,N,1,3,
g9015,N,N,1,3,
II15169,N,N,1,3,
g8861,N,N,1,3,
g9049,N,N,1,3,
g9119,N,N,1,4,
g9138,N,N,1,4,
g6074,N,N,1,2,
g9159,N,N,1,4,
g89[IL],Y,N,0,0,
g8237,N,N,1,2,
g126[IL],Y,N,0,0,
g8300,N,N,1,2,
g174[IL],Y,N,0,0,
g8261,N,N,1,2,
g179[IL],Y,N,0,0,
g8282,N,N,1,2,
II15272,N,N,1,3,
g216[IL],Y,N,0,0,
II5911,N,N,1,0,
g2184,N,N,1,0,
g2832,N,N,1,0,
g4500,N,N,1,0,
g8287,N,N,1,2,
g264[IL],Y,N,0,0,
g8334,N,N,1,2,
g297[IL],Y,N,0,0,
II5926,N,N,1,0,
g2209,N,N,1,0,
g2842,N,N,1,0,
g4512,N,N,1,0,
g8295,N,N,1,2,
g345[IL],Y,N,0,0,
g8339,N,N,1,2,
II15273,N,N,1,3,
g378[IL],Y,N,0,0,
II5948,N,N,1,0,
g2225,N,N,1,0,
g2870,N,N,1,0,
g4525,N,N,1,0,
g8306,N,N,1,2,
g426[IL],Y,N,0,0,
g8361,N,N,1,2,
g591[IL],Y,N,0,0,
g8299,N,N,1,2,
g596[IL],Y,N,0,0,
g1727,N,N,1,0,
g3488,N,N,1,0,
g8687,N,N,1,2,
II15274,N,N,1,3,
g604[IL],Y,N,0,0,
g1757,N,N,1,0,
g3798,N,N,1,0,
g8693,N,N,1,2,
g609[IL],Y,N,0,0,
g1771,N,N,1,0,
g3574,N,N,1,0,
g8703,N,N,1,2,
g617[IL],Y,N,0,0,
g1796,N,N,1,0,
g2804,N,N,1,0,
g8712,N,N,1,2,
g628[IL],Y,N,0,0,
g1802,N,N,1,0,
g2764,N,N,1,0,
g8717,N,N,1,2,
II15275,N,N,1,3,
II15276,N,N,1,3,
II15051,N,N,1,3,
II15052,N,N,1,3,
II15053,N,N,1,3,
II15054,N,N,1,3,
II15055,N,N,1,3,
g8807,N,N,1,3,
g8888,N,N,1,4,
g9023,N,N,1,4,
g9165,N,N,1,4,
II15836,N,N,1,4,
g9186,N,N,1,4,
g9197,N,N,1,5,
g9207,N,N,1,5,
II15924,N,N,1,5,
g9216,N,N,1,5,
II15956,N,N,1,5,
g9234,N,N,1,5,
II15974,N,N,1,5,
g9244,N,N,1,5,
g9271,N,N,1,6,
g5613,N,N,1,0,
II11004,N,N,1,0,
g6221,N,N,1,0,
g9285,N,N,1,6,
II16040,N,N,1,6,
g9308,N,Y,1,6,
g754,Y,N,0,0,
g8624,N,N,1,2,
II14771,N,N,1,3,
II14772,N,N,1,3,
g8659,N,N,1,3,
g504[IL],Y,N,0,0,
g8362,N,N,1,2,
g634,Y,N,0,0,
II5374,N,N,1,0,
g639,N,N,1,0,
g8403,N,N,1,2,
g665[IL],Y,N,0,0,
g8610,N,N,1,2,
II14980,N,N,1,3,
g8782,N,N,1,3,
g6108,N,N,1,2,
g8879,N,N,1,3,
g761[IL],Y,N,0,0,
g1822,N,N,1,0,
g3815,N,N,1,0,
g8728,N,N,1,2,
g769[IL],Y,N,0,0,
g1828,N,N,1,0,
g2996,N,N,1,0,
g8733,N,N,1,2,
g8088,N,N,1,2,
II11689,N,N,1,1,
g6509,N,N,1,1,
II12635,N,N,1,1,
g6938,N,N,1,1,
g7229,N,N,1,1,
g7476,N,N,1,2,
g8062,N,N,1,2,
g8699,N,N,1,3,
g8906,N,N,1,3,
g9014,N,N,1,3,
II14831,N,N,1,3,
g8679,N,N,1,3,
g9052,N,N,1,3,
g9120,N,N,1,4,
g9139,N,N,1,4,
g6092,N,N,1,2,
g9160,N,N,1,4,
g122[IL],Y,N,0,0,
g8291,N,N,1,2,
g150[IL],Y,N,0,0,
g8276,N,N,1,2,
g184[IL],Y,N,0,0,
g8325,N,N,1,2,
g261[IL],Y,N,0,0,
g8330,N,N,1,2,
II15283,N,N,1,3,
g342[IL],Y,N,0,0,
g8335,N,N,1,2,
g423[IL],Y,N,0,0,
g8340,N,N,1,2,
g588[IL],Y,N,0,0,
g8290,N,N,1,2,
g603[IL],Y,N,0,0,
g1752,N,N,1,0,
g3805,N,N,1,0,
g8691,N,N,1,2,
II15284,N,N,1,3,
g616[IL],Y,N,0,0,
g1792,N,N,1,0,
g2818,N,N,1,0,
g8709,N,N,1,2,
g627[IL],Y,N,0,0,
g1797,N,N,1,0,
g2777,N,N,1,0,
g8713,N,N,1,2,
II15017,N,N,1,3,
II15018,N,N,1,3,
II15019,N,N,1,3,
II15020,N,N,1,3,
II15021,N,N,1,3,
g8803,N,N,1,3,
II15285,N,N,1,3,
g8889,N,N,1,4,
g9025,N,N,1,4,
g9168,N,N,1,4,
II15839,N,N,1,4,
g9187,N,N,1,4,
g9198,N,N,1,5,
g9208,N,N,1,5,
II15927,N,N,1,5,
g9217,N,N,1,5,
II15959,N,N,1,5,
g9235,N,N,1,5,
II15978,N,N,1,5,
g9248,N,N,1,5,
g9272,N,N,1,6,
g5644,N,N,1,0,
II11034,N,N,1,0,
g6235,N,N,1,0,
g9288,N,N,1,6,
II16046,N,N,1,6,
g9310,N,Y,1,6,
g755,Y,N,0,0,
g8623,N,N,1,2,
II14758,N,N,1,3,
II14759,N,N,1,3,
g8656,N,N,1,3,
g501[IL],Y,N,0,0,
g8341,N,N,1,2,
g633,Y,N,0,0,
II5371,N,N,1,0,
g636,N,N,1,0,
g8384,N,N,1,2,
g661[IL],Y,N,0,0,
g8542,N,N,1,2,
II14985,N,N,1,3,
g8785,N,N,1,3,
g6072,N,N,1,2,
g8951,N,N,1,3,
g760[IL],Y,N,0,0,
g1815,N,N,1,0,
g3822,N,N,1,0,
g8724,N,N,1,2,
g768[IL],Y,N,0,0,
g1823,N,N,1,0,
g2999,N,N,1,0,
g8729,N,N,1,2,
g8081,N,N,1,2,
II11696,N,N,1,1,
g6514,N,N,1,1,
II12632,N,N,1,1,
g6937,N,N,1,1,
g7226,N,N,1,1,
g7483,N,N,1,2,
g8064,N,N,1,2,
g8707,N,N,1,3,
g8907,N,N,1,3,
g9013,N,N,1,3,
II14834,N,N,1,3,
g8680,N,N,1,3,
g9054,N,N,1,3,
g9130,N,N,1,4,
g9135,N,N,1,4,
g6101,N,N,1,2,
g9146,N,N,1,4,
g118[IL],Y,N,0,0,
g8285,N,N,1,2,
g8266,N,N,1,2,
g183[IL],Y,N,0,0,
g8318,N,N,1,2,
g258[IL],Y,N,0,0,
g8326,N,N,1,2,
II15290,N,N,1,3,
g339[IL],Y,N,0,0,
g8331,N,N,1,2,
g420[IL],Y,N,0,0,
g8336,N,N,1,2,
g570[IL],Y,N,0,0,
g8338,N,N,1,2,
g602[IL],Y,N,0,0,
g1750,N,N,1,0,
g3812,N,N,1,0,
g8688,N,N,1,2,
II15291,N,N,1,3,
g615[IL],Y,N,0,0,
g1785,N,N,1,0,
g2829,N,N,1,0,
g8704,N,N,1,2,
g626[IL],Y,N,0,0,
g1793,N,N,1,0,
g2790,N,N,1,0,
g8710,N,N,1,2,
II15029,N,N,1,3,
II15030,N,N,1,3,
II15031,N,N,1,3,
II15032,N,N,1,3,
II15033,N,N,1,3,
g8805,N,N,1,3,
II15292,N,N,1,3,
g8890,N,N,1,4,
g8962,N,N,1,4,
g9171,N,N,1,4,
II15842,N,N,1,4,
g9188,N,N,1,4,
g9199,N,N,1,5,
g9209,N,N,1,5,
II15930,N,N,1,5,
g9218,N,N,1,5,
II15962,N,N,1,5,
g9236,N,N,1,5,
II15982,N,N,1,5,
g9252,N,N,1,5,
g9273,N,N,1,6,
g5609,N,N,1,0,
II10987,N,N,1,0,
g6216,N,N,1,0,
g9291,N,N,1,6,
II16052,N,N,1,6,
g9312,N,Y,1,6,
g751,Y,N,0,0,
g8620,N,N,1,2,
II14766,N,N,1,3,
II14767,N,N,1,3,
g8658,N,N,1,3,
g498[IL],Y,N,0,0,
g8337,N,N,1,2,
g690,Y,N,0,0,
II5389,N,N,1,0,
g691,N,N,1,0,
g8379,N,N,1,2,
g706[IL],Y,N,0,0,
g8543,N,N,1,2,
II14990,N,N,1,3,
g8788,N,N,1,3,
g6075,N,N,1,2,
g8952,N,N,1,3,
g759[IL],Y,N,0,0,
g1809,N,N,1,0,
g2703,N,N,1,0,
g8721,N,N,1,2,
g767[IL],Y,N,0,0,
g1816,N,N,1,0,
g3008,N,N,1,0,
g8725,N,N,1,2,
g8079,N,N,1,2,
II11707,N,N,1,1,
g6523,N,N,1,1,
II12629,N,N,1,1,
g6936,N,N,1,1,
g7225,N,N,1,1,
g7488,N,N,1,2,
g8066,N,N,1,2,
g8855,N,N,1,3,
g8908,N,N,1,3,
g9012,N,N,1,3,
II15165,N,N,1,3,
g8859,N,N,1,3,
g9055,N,N,1,3,
g9131,N,N,1,4,
g9136,N,N,1,4,
g6103,N,N,1,2,
g9147,N,N,1,4,
g625[IL],Y,N,0,0,
g1787,N,N,1,0,
g2798,N,N,1,0,
g8705,N,N,1,2,
II15071,N,N,1,3,
II15072,N,N,1,3,
II15073,N,N,1,3,
II15074,N,N,1,3,
II15075,N,N,1,3,
g8811,N,N,1,3,
g114[IL],Y,N,0,0,
g8280,N,N,1,2,
g146[IL],Y,N,0,0,
g8257,N,N,1,2,
g255[IL],Y,N,0,0,
g8319,N,N,1,2,
g336[IL],Y,N,0,0,
g8327,N,N,1,2,
II15297,N,N,1,3,
g417[IL],Y,N,0,0,
g8332,N,N,1,2,
g563[IL],Y,N,0,0,
g8333,N,N,1,2,
g601[IL],Y,N,0,0,
g1748,N,N,1,0,
g3819,N,N,1,0,
g8686,N,N,1,2,
g614[IL],Y,N,0,0,
g1780,N,N,1,0,
g2837,N,N,1,0,
g8702,N,N,1,2,
II15298,N,N,1,3,
g8891,N,N,1,4,
g8963,N,N,1,4,
g9174,N,N,1,4,
II15845,N,N,1,4,
g9189,N,N,1,4,
g9200,N,N,1,5,
g9210,N,N,1,5,
II15933,N,N,1,5,
g9219,N,N,1,5,
II15965,N,N,1,5,
g9237,N,N,1,5,
II15985,N,N,1,5,
g9255,N,N,1,5,
g9274,N,N,1,6,
g5638,N,N,1,0,
II11025,N,N,1,0,
g6230,N,N,1,0,
g9294,N,N,1,6,
II16058,N,N,1,6,
g9314,N,Y,1,6,
II12078,N,N,1,1,
II12079,N,N,1,1,
II12080,N,N,1,1,
g6722,N,N,1,2,
II12051,N,N,1,1,
II12052,N,N,1,1,
II12053,N,N,1,1,
g6709,N,N,1,2,
II12832,N,N,1,2,
II12833,N,N,1,2,
II12834,N,N,1,2,
g7065,N,N,1,2,
II12031,N,N,1,1,
II12032,N,N,1,1,
II12033,N,N,1,1,
g6701,N,N,1,2,
II12015,N,N,1,1,
II12016,N,N,1,1,
II12017,N,N,1,1,
g6695,N,N,1,2,
II12852,N,N,1,2,
II12853,N,N,1,2,
II12854,N,N,1,2,
g7082,N,N,1,2,
II13213,N,N,1,3,
II13214,N,N,1,3,
II13215,N,N,1,3,
g7257,N,N,1,3,
g47[IL],Y,N,0,0,
II6299,N,N,1,0,
g2459,N,N,1,0,
g3653,N,N,1,0,
II8264,N,N,1,0,
g4301,N,N,1,0,
II9515,N,N,1,0,
g5121,N,N,1,0,
g5435,N,N,1,1,
g6252,N,N,1,1,
g6680,N,N,1,1,
g7069,N,N,1,1,
II13638,N,N,1,3,
II13639,N,N,1,3,
II13640,N,N,1,3,
g7480,N,N,1,3,
g5754,N,N,1,1,
g7653,N,N,1,4,
II15848,N,N,1,5,
II15849,N,N,1,5,
II15850,N,N,1,5,
g9190,N,N,1,5,
II15817,N,N,1,5,
II15818,N,N,1,5,
II15819,N,N,1,5,
g9179,N,N,1,5,
II15880,N,N,1,6,
II15881,N,N,1,6,
II15882,N,N,1,6,
g9202,N,N,1,6,
II15862,N,N,1,5,
II15863,N,N,1,5,
II15864,N,N,1,5,
g9192,N,N,1,5,
II15855,N,N,1,5,
II15856,N,N,1,5,
II15857,N,N,1,5,
g9191,N,N,1,5,
II15887,N,N,1,6,
II15888,N,N,1,6,
II15889,N,N,1,6,
g9203,N,N,1,6,
II15897,N,N,1,7,
II15898,N,N,1,7,
II15899,N,N,1,7,
g9205,N,N,1,7,
g9220,N,N,1,7,
g9226,N,N,1,7,
g9239,N,N,1,7,
II15990,N,N,1,7,
g9260,N,N,1,8,
g9301,N,N,1,8,
g9303,N,N,1,8,
II16072,N,N,1,8,
g9324,N,N,1,8,
II16084,N,N,1,8,
g9336,N,N,1,8,
II16090,N,N,1,8,
g9340,N,N,1,9,
g9359,N,N,1,9,
g5606,N,N,1,0,
II10969,N,N,1,0,
g6210,N,N,1,0,
g9363,N,N,1,9,
II16158,N,N,1,9,
g9378,N,Y,1,9,
II10804,N,N,1,1,
g6147,N,N,1,1,
II11233,N,N,1,1,
g6302,N,N,1,1,
g6302[OL],N,Y,1,1,
II10783,N,N,1,1,
g6140,N,N,1,1,
II11230,N,N,1,1,
g6301,N,N,1,1,
g6301[OL],N,Y,1,1,
g29[IL],Y,N,0,0,
g2402,N,N,1,0,
II7044,N,N,1,0,
g3562,N,N,1,0,
II7495,N,N,1,0,
g3902,N,N,1,0,
II9372,N,N,1,0,
g5028,N,N,1,0,
g5302,N,N,1,1,
II10761,N,N,1,1,
g6130,N,N,1,1,
II11227,N,N,1,1,
g6300,N,N,1,1,
g6300[OL],N,Y,1,1,
g28[IL],Y,N,0,0,
g2505,N,N,1,0,
II7167,N,N,1,0,
g3675,N,N,1,0,
II7728,N,N,1,0,
g3995,N,N,1,0,
II9520,N,N,1,0,
g5124,N,N,1,0,
g5364,N,N,1,1,
II10862,N,N,1,1,
g6167,N,N,1,1,
II11221,N,N,1,1,
g6298,N,N,1,1,
g6298[OL],N,Y,1,1,
g27[IL],Y,N,0,0,
g2501,N,N,1,0,
II7145,N,N,1,0,
g3657,N,N,1,0,
II7712,N,N,1,0,
g3985,N,N,1,0,
II9512,N,N,1,0,
g5120,N,N,1,0,
g5701,N,N,1,1,
II10842,N,N,1,1,
g6161,N,N,1,1,
II11218,N,N,1,1,
g6297,N,N,1,1,
g6297[OL],N,Y,1,1,
g26[IL],Y,N,0,0,
g2495,N,N,1,0,
II7129,N,N,1,0,
g3651,N,N,1,0,
II7691,N,N,1,0,
g3972,N,N,1,0,
II9502,N,N,1,0,
g5114,N,N,1,0,
g5224,N,N,1,1,
II10829,N,N,1,1,
g6156,N,N,1,1,
II11215,N,N,1,1,
g6296,N,N,1,1,
g6296[OL],N,Y,1,1,
g25[IL],Y,N,0,0,
g2477,N,N,1,0,
II7098,N,N,1,0,
g3631,N,N,1,0,
II7623,N,N,1,0,
g3940,N,N,1,0,
II9457,N,N,1,0,
g5085,N,N,1,0,
g5463,N,N,1,1,
II10801,N,N,1,1,
g6146,N,N,1,1,
II11212,N,N,1,1,
g6295,N,N,1,1,
g6295[OL],N,Y,1,1,
g24[IL],Y,N,0,0,
g2457,N,N,1,0,
II7061,N,N,1,0,
g3589,N,N,1,0,
II7545,N,N,1,0,
g3916,N,N,1,0,
II9419,N,N,1,0,
g5059,N,N,1,0,
g5445,N,N,1,1,
II10780,N,N,1,1,
g6139,N,N,1,1,
II11209,N,N,1,1,
g6294,N,N,1,1,
g6294[OL],N,Y,1,1,
g23[IL],Y,N,0,0,
g2452,N,N,1,0,
II7053,N,N,1,0,
g3578,N,N,1,0,
II7517,N,N,1,0,
g3908,N,N,1,0,
II9396,N,N,1,0,
g5042,N,N,1,0,
g5674,N,N,1,1,
II10766,N,N,1,1,
g6133,N,N,1,1,
II11206,N,N,1,1,
g6293,N,N,1,1,
g6293[OL],N,Y,1,1,
g22[IL],Y,N,0,0,
g2401,N,N,1,0,
II7041,N,N,1,0,
g3561,N,N,1,0,
II7492,N,N,1,0,
g3901,N,N,1,0,
II9369,N,N,1,0,
g5027,N,N,1,0,
g5662,N,N,1,1,
II10758,N,N,1,1,
g6129,N,N,1,1,
II11203,N,N,1,1,
g6292,N,N,1,1,
g6292[OL],N,Y,1,1,
II12813,N,N,1,1,
g7049,N,N,1,1,
g7253,N,N,1,2,
g7470,N,N,1,2,
II14042,N,N,1,2,
g7723,N,N,1,2,
II14413,N,N,1,2,
g8178,N,N,1,2,
II14531,N,N,1,2,
g8284,N,N,1,2,
II14780,N,N,1,3,
g8662,N,N,1,3,
g8662[OL],N,Y,1,3,
g11[IL],Y,N,0,0,
g2392,N,N,1,0,
II7029,N,N,1,0,
g3546,N,N,1,0,
II7473,N,N,1,0,
g3896,N,N,1,0,
II9347,N,N,1,0,
g5015,N,N,1,0,
g5618,N,N,1,1,
II10752,N,N,1,1,
g6122,N,N,1,1,
II11197,N,N,1,1,
g6290,N,N,1,1,
g6290[OL],N,Y,1,1,
g9[IL],Y,N,0,0,
g2494,N,N,1,0,
II7126,N,N,1,0,
g3650,N,N,1,0,
II7688,N,N,1,0,
g3971,N,N,1,0,
II9496,N,N,1,0,
g5112,N,N,1,0,
g5434,N,N,1,1,
II10826,N,N,1,1,
g6155,N,N,1,1,
II11191,N,N,1,1,
g6288,N,N,1,1,
g6288[OL],N,Y,1,1,
g5665,N,N,1,0,
g9279,N,N,1,6,
II16061,N,N,1,6,
g9315,N,N,1,6,
g9323,N,N,1,6,
g9333,N,N,1,6,
g6229,N,N,1,0,
g9348,N,N,1,6,
g9358,N,N,1,7,
II16138,N,N,1,7,
g9370,N,N,1,7,
II16154,N,N,1,7,
g9376,N,N,1,7,
g9376[OL],N,Y,1,7,
g5658,N,N,1,0,
g9278,N,N,1,6,
II16055,N,N,1,6,
g9313,N,N,1,6,
g9322,N,N,1,6,
g9332,N,N,1,6,
g6226,N,N,1,0,
g9347,N,N,1,6,
g9357,N,N,1,7,
II16135,N,N,1,7,
g9369,N,N,1,7,
II16151,N,N,1,7,
g9375,N,N,1,7,
g9375[OL],N,Y,1,7,
g5654,N,N,1,0,
g9277,N,N,1,6,
II16049,N,N,1,6,
g9311,N,N,1,6,
g9321,N,N,1,6,
g9331,N,N,1,6,
g6222,N,N,1,0,
g9346,N,N,1,6,
g9356,N,N,1,7,
II16132,N,N,1,7,
g9368,N,N,1,7,
II16148,N,N,1,7,
g9374,N,N,1,7,
g9374[OL],N,Y,1,7,
g5649,N,N,1,0,
g9276,N,N,1,6,
II16043,N,N,1,6,
g9309,N,N,1,6,
g9319,N,N,1,6,
g9330,N,N,1,6,
g6217,N,N,1,0,
g9345,N,N,1,6,
g9355,N,N,1,7,
II16129,N,N,1,7,
g9367,N,N,1,7,
II16145,N,N,1,7,
g9373,N,N,1,7,
g9373[OL],N,Y,1,7,
g5645,N,N,1,0,
g9275,N,N,1,6,
II16036,N,N,1,6,
g9306,N,N,1,6,
g9317,N,N,1,6,
g9329,N,N,1,6,
g6211,N,N,1,0,
g9344,N,N,1,6,
g9354,N,N,1,7,
II16126,N,N,1,7,
g9366,N,N,1,7,
II16142,N,N,1,7,
g9372,N,N,1,7,
g9372[OL],N,Y,1,7,
g5639,N,N,1,0,
g9259,N,N,1,5,
II16026,N,N,1,6,
g9300,N,N,1,6,
g9307,N,N,1,6,
g9320,N,N,1,6,
g6206,N,N,1,0,
g9335,N,N,1,6,
g9339,N,N,1,6,
II16103,N,N,1,6,
g9351,N,N,1,7,
II16119,N,N,1,7,
g9361,N,N,1,7,
g9361[OL],N,Y,1,7,
g5628,N,N,1,0,
g9258,N,N,1,5,
II16020,N,N,1,6,
g9298,N,N,1,6,
g9304,N,N,1,6,
g9318,N,N,1,6,
g6205,N,N,1,0,
g9334,N,N,1,6,
g9338,N,N,1,6,
II16100,N,N,1,6,
g9350,N,N,1,7,
II16116,N,N,1,7,
g9360,N,N,1,7,
g9360[OL],N,Y,1,7,
g5261,N,N,1,0,
g9240,N,N,1,6,
II16009,N,N,1,6,
g9281,N,N,1,6,
g9302,N,N,1,6,
g9316,N,N,1,6,
g5757,N,N,1,0,
g9327,N,N,1,6,
g9337,N,N,1,7,
II16107,N,N,1,7,
g9353,N,N,1,7,
II16122,N,N,1,7,
g9362,N,N,1,7,
g9362[OL],N,Y,1,7,
g21[IL],Y,N,0,0,
g1694,N,N,1,0,
II6532,N,N,1,0,
g2793,N,N,1,0,
II7959,N,N,1,0,
g4116,N,N,1,0,
II8949,N,N,1,0,
g4684,N,N,1,0,
g5460,N,N,1,1,
II11066,N,N,1,1,
g6255,N,N,1,1,
II11224,N,N,1,1,
g6299,N,N,1,1,
g6299[OL],N,Y,1,1,
II11060,N,N,1,1,
g6251,N,N,1,1,
II11200,N,N,1,1,
g6291,N,N,1,1,
g6291[OL],N,Y,1,1,
II11050,N,N,1,1,
g6243,N,N,1,1,
II11194,N,N,1,1,
g6289,N,N,1,1,
g6289[OL],N,Y,1,1,
g5690,N,N,1,0,
g9349,N,N,1,9,
II16161,N,N,1,9,
g9379,N,N,1,9,
g9380,N,N,1,9,
g9383,N,N,1,9,
g6245,N,N,1,0,
g9384,N,N,1,9,
g9387,N,N,1,10,
II16180,N,N,1,10,
g9388,N,N,1,10,
II16183,N,N,1,10,
g9389,N,N,1,10,
g9389[OL],N,Y,1,10,
g5101,N,N,1,0,
g7096,N,N,1,1,
II13631,N,N,1,2,
g7475,N,N,1,2,
g7719,N,N,1,2,
g8180,N,N,1,2,
g5680,N,N,1,0,
g8229,N,N,1,2,
g8834,N,N,1,2,
II15222,N,N,1,2,
g8882,N,N,1,2,
II15379,N,N,1,3,
g8955,N,N,1,3,
g8955[OL],N,Y,1,3,
II10815,N,N,1,1,
g6152,N,N,1,1,
II11251,N,N,1,1,
g6308,N,N,1,1,
g6308[OL],N,Y,1,1,
II10810,N,N,1,1,
g6149,N,N,1,1,
II11248,N,N,1,1,
g6307,N,N,1,1,
g6307[OL],N,Y,1,1,
II10796,N,N,1,1,
g6143,N,N,1,1,
II11245,N,N,1,1,
g6306,N,N,1,1,
g6306[OL],N,Y,1,1,
II10914,N,N,1,1,
g6183,N,N,1,1,
II11242,N,N,1,1,
g6305,N,N,1,1,
g6305[OL],N,Y,1,1,
g37[IL],Y,N,0,0,
g2509,N,N,1,0,
II7198,N,N,1,0,
g3692,N,N,1,0,
II7749,N,N,1,0,
g4006,N,N,1,0,
II9528,N,N,1,0,
g5128,N,N,1,0,
g5600,N,N,1,1,
II10882,N,N,1,1,
g6173,N,N,1,1,
II11239,N,N,1,1,
g6304,N,N,1,1,
g6304[OL],N,Y,1,1,
II10807,N,N,1,1,
g6148,N,N,1,1,
II11236,N,N,1,1,
g6303,N,N,1,1,
g6303[OL],N,Y,1,1,
g1231[IL],Y,N,0,0,
g1655,N,N,1,0,
g3617,N,N,1,0,
g1207[IL],Y,N,0,0,
g1639,N,N,1,0,
g4249,N,N,1,0,
II9258,N,N,1,0,
g4900,N,N,1,0,
II9645,N,N,1,1,
g5173,N,N,1,1,
g5173[OL],N,Y,1,1,
g1211[IL],Y,N,0,0,
g1643,N,N,1,0,
II7068,N,N,1,0,
II7069,N,N,1,0,
II7070,N,N,1,0,
g3602,N,N,1,0,
g4297,N,N,1,1,
II9116,N,N,1,1,
g4795,N,N,1,1,
II9648,N,N,1,1,
g5174,N,N,1,1,
g5174[OL],N,Y,1,1,
II6072,N,N,1,0,
g2298,N,N,1,0,
II6029,N,N,1,0,
g2276,N,N,1,0,
g3232,N,N,1,0,
g1214[IL],Y,N,0,0,
g1646,N,N,1,0,
II8132,N,N,1,1,
II8133,N,N,1,1,
II8134,N,N,1,1,
g4227,N,N,1,1,
g2073,N,N,1,0,
II6564,N,N,1,0,
g2834,N,N,1,0,
g4160,N,N,1,0,
g4868,N,N,1,1,
II9884,N,N,1,1,
g5468,N,N,1,1,
II10265,N,N,1,1,
g5736,N,N,1,2,
g5736[OL],N,Y,1,2,
II6109,N,N,1,0,
g2316,N,N,1,0,
g3188,N,N,1,0,
g3883,N,N,1,1,
g1217[IL],Y,N,0,0,
g1649,N,N,1,0,
II9151,N,N,1,1,
II9152,N,N,1,1,
II9153,N,N,1,1,
g4810,N,N,1,1,
g5566,N,N,1,1,
II10678,N,N,1,1,
g6063,N,N,1,1,
II11458,N,N,1,2,
g6377,N,N,1,2,
g6377[OL],N,Y,1,2,
II6143,N,N,1,0,
g2334,N,N,1,0,
g3313,N,N,1,1,
g4252,N,N,1,1,
g1220[IL],Y,N,0,0,
g1652,N,N,1,0,
II9194,N,N,1,1,
II9195,N,N,1,1,
II9196,N,N,1,1,
g4835,N,N,1,1,
g5537,N,N,1,1,
II10716,N,N,1,1,
g6094,N,N,1,2,
II11461,N,N,1,2,
g6378,N,N,1,2,
g6378[OL],N,Y,1,2,
II6178,N,N,1,0,
g2354,N,N,1,0,
g3258,N,N,1,1,
g4231,N,N,1,1,
g1223[IL],Y,N,0,0,
g2007,N,N,1,0,
II9181,N,N,1,1,
II9182,N,N,1,1,
II9183,N,N,1,1,
g4824,N,N,1,1,
g5545,N,N,1,1,
II10708,N,N,1,1,
g6088,N,N,1,2,
II11464,N,N,1,2,
g6379,N,N,1,2,
g6379[OL],N,Y,1,2,
II5763,N,N,1,0,
g1879,N,N,1,0,
g3563,N,N,1,0,
II8209,N,N,1,1,
g4269,N,N,1,1,
g4839,N,N,1,1,
g1224[IL],Y,N,0,0,
g1929,N,N,1,0,
II9999,N,N,1,1,
II10000,N,N,1,1,
II10001,N,N,1,1,
g5558,N,N,1,1,
g6115,N,N,1,1,
II11718,N,N,1,2,
g6542,N,N,1,2,
II12442,N,N,1,2,
g6857,N,N,1,2,
g6857[OL],N,Y,1,2,
g3579,N,N,1,0,
II8237,N,N,1,1,
g4287,N,N,1,1,
g4880,N,N,1,1,
g1225[IL],Y,N,0,0,
g2092,N,N,1,0,
II9978,N,N,1,1,
II9979,N,N,1,1,
II9980,N,N,1,1,
g5555,N,N,1,1,
g6120,N,N,1,1,
II11744,N,N,1,2,
g6568,N,N,1,2,
II12445,N,N,1,2,
g6858,N,N,1,2,
g6858[OL],N,Y,1,2,
g3603,N,N,1,0,
II8240,N,N,1,1,
g4288,N,N,1,1,
g4836,N,N,1,1,
g1226[IL],Y,N,0,0,
g2096,N,N,1,0,
II9985,N,N,1,1,
II9986,N,N,1,1,
II9987,N,N,1,1,
g5556,N,N,1,1,
g6123,N,N,1,1,
II11747,N,N,1,2,
g6569,N,N,1,2,
II12448,N,N,1,2,
g6859,N,N,1,2,
g6859[OL],N,Y,1,2,
g3723,N,N,1,0,
g4830,N,N,1,1,
g5550,N,N,1,1,
g1227[IL],Y,N,0,0,
g2100,N,N,1,0,
II10743,N,N,1,1,
II10744,N,N,1,1,
II10745,N,N,1,1,
g6119,N,N,1,1,
g6585,N,N,1,2,
II12748,N,N,1,2,
g7006,N,N,1,2,
II12912,N,N,1,2,
g7108,N,N,1,2,
g7108[OL],N,Y,1,2,
g3746,N,N,1,0,
g4883,N,N,1,1,
g5567,N,N,1,1,
g1228[IL],Y,N,0,0,
g2039,N,N,1,0,
II10818,N,N,1,1,
II10819,N,N,1,1,
II10820,N,N,1,1,
g6153,N,N,1,1,
g6590,N,N,1,2,
II12742,N,N,1,2,
g7000,N,N,1,2,
II12915,N,N,1,2,
g7109,N,N,1,2,
g7109[OL],N,Y,1,2,
g3764,N,N,1,0,
g4877,N,N,1,1,
g5512,N,N,1,1,
g1229[IL],Y,N,0,0,
g2170,N,N,1,0,
II10789,N,N,1,1,
II10790,N,N,1,1,
II10791,N,N,1,1,
g6142,N,N,1,1,
g6577,N,N,1,2,
II12757,N,N,1,2,
g7013,N,N,1,2,
II12918,N,N,1,2,
g7110,N,N,1,2,
g7110[OL],N,Y,1,2,
g3777,N,N,1,0,
