CLUSTER ROOT NODE,CLUSTER SIZE,CLUSTER CONTENTS
I8978,8,g6676 g6670 g6714 g6737 g6754 g6770 g6792 I8978 
g6555,5,I8195 I8196 g6394 g6469 g6555 
g2121,8,g211[IL] I1853 g760 g1632 g210[IL] I1850 g754 g2121 
g6625,6,I8195 I8196 g6394 g6469 g6538 g6625 
g6557,5,I8195 I8196 g6394 g6469 g6557 
g2948,3,I2566 g1595 g2948 
g2137,8,g211[IL] I1853 g760 g210[IL] I1850 g754 g1638 g2137 
g5237,6,g4568 g4688 g4004 g4271 g5083 g5237 
g3482,1,g3482 
g2713,8,g197[IL] g1053 I2627 g1650 I3255 g2125 I3868 g2713 
g3321,1,g3321 
g2252,7,g697[IL] I2234 g1236 I2309 g1318 I3385 g2252 
I8984,8,g6679 g6673 g6715 g6739 g6762 g6777 g6794 I8984 
g3488,1,g3488 
g2728,8,g269[IL] g1055 I2635 g1656 I3268 g2145 I3890 g2728 
g3333,1,g3333 
g2264,7,g697[IL] I2234 g1236 I2318 g1321 I3405 g2264 
g6155,2,g5997 g6155 
I3717,8,g697[IL] I2234 g1236 I2763 g1748 I3271 g2154 I3717 
I9065,7,g6015 g6158 g5905 I7910 g6212 g6333 I9065 
g3896,5,g3162 g3689 g2796 g3697 g3896 
g2826,8,g677[IL] I2029 g952 I2460 g1461 I3608 g2481 g2826 
g5152,2,g4950 g5152 
g5156,2,g4877 g5156 
g434[IL],1,g434[IL] 
g5189,3,g4674 g4993 g5189 
g5269,1,g5269 
g557,1,g557 
I8208,7,g5912 I7906 g6194 g5958 g5975 g5997 I8208 
I8209,5,g6015 g5905 I7910 g6212 I8209 
I8210,6,g5202 g4674 g4993 g4967 g4980 I8210 
I8211,2,g4915 I8211 
g1831[OL],7,g266[IL] g1049 I2479 g1498 I2907 g1831 g1831[OL] 
g4843[OL],7,g4383 g4446 I6315 g4711 I6537 g4843 g4843[OL] 
g3796,8,g1473 g1470 g1459 g2010 g2908 I4667 g3388 g3796 
g4043,8,g1473 g1470 g1459 g2010 g2908 I4667 g3388 g4043 
g6510[OL],6,g6290 I8246 g6412 I8450 g6510 g6510[OL] 
g6245,8,g5060 g5318 g5388 g5546 g5686 g5742 g5889 g6245 
g1329,5,g269[IL] I2169 g1142 I2340 g1329 
g6086,7,g5060 g5318 g5388 g5546 g5686 g5742 g6086 
g6591[OL],7,g6288 g6426 I8488 g6524 I8641 g6591 g6591[OL] 
g5615,8,I7097 I7098 I7099 g5431 I7197 g5493 I7372 g5615 
g6160,6,g5364 g5515 g5602 g5741 g5926 g6160 
g6119,7,g5364 g5515 g5602 g5741 g5926 I7829 g6119 
g4846[OL],7,g4349 g4430 I6280 g4692 I6546 g4846 g4846[OL] 
g3775,8,g1473 g1470 g1459 g2010 g2908 I4667 g3388 g3775 
g4015,8,g1473 g1470 g1459 g2010 g2908 I4667 g3388 g4015 
g445[IL],1,g445[IL] 
g1288[OL],6,g663[IL] I1924 g899 I2269 g1288 g1288[OL] 
g5478[OL],3,I7170 g5478 g5478[OL] 
g5435,8,g4473 g4806 g5047 I6406 g4766 g5295 I7113 g5435 
g3954,6,I3739 I3740 I3741 g2607 g3489 g3954 
g3484,8,g349[IL] g323[IL] g829 g1682 I2967 g1861 g2958 g3484 
g6840[OL],6,g6806 I9028 g6835 I9041 g6840 g6840[OL] 
g6594[OL],8,g6299 I8300 g6434 I8503 g6529 I8650 g6594 g6594[OL] 
g5530,7,I6963 I6964 g5308 I7002 g5352 I7270 g5530 
I6962,8,g2846 g3421 g3810 g4199 g4541 g4708 g4874 I6962 
g6163,6,g5364 g5515 g5602 g5741 g5926 g6163 
g5580[OL],4,g5534 I7336 g5580 g5580[OL] 
I7276,8,I6253 g4660 I6612 g4910 g5149 I7029 g5375 I7276 
g4608,8,g2909 g3522 g3907 g4236 I6175 I6176 I6177 g4608 
g1480,3,g638[IL] g985 g1480 
g6853[OL],5,I9074 g6849 I9082 g6853 g6853[OL] 
g6844,8,g6803 g6828 g6809 g6830 I9057 g6279 I9059 g6844 
g6320,4,g5912 I7906 g6194 g6320 
g3869,5,g3054 g3642 g2660 g3650 g3869 
g2754,8,g677[IL] I2029 g952 I2453 g1450 I3499 g2347 g2754 
I8975,8,g6670 g6676 g6712 g6736 g6750 g6768 g6791 I8975 
g3477,1,g3477 
g2692,8,g197[IL] g1053 I2627 g1650 I3255 g2125 I3840 g2692 
g3307,1,g3307 
g2242,7,g696[IL] I2225 g1222 I2315 g1320 I3373 g2242 
g6153,2,g5997 g6153 
I4459,8,g696[IL] I2225 g1222 I2785 g1760 I3258 g2134 I4459 
I9058,7,g6015 g6156 g5905 I7910 g6212 g6331 I9058 
g3891,5,g3150 g3683 g2783 g3688 g3891 
g2813,8,g677[IL] I2029 g952 I2460 g1461 I3587 g2457 g2813 
g5190,2,g4950 g5190 
g5164,2,g4877 g5164 
g5185,3,g4674 g4993 g5185 
g5198,1,g5198 
g558,1,g558 
I7969,7,g5912 I7906 g6194 g5958 g5975 g5997 I7969 
I7970,5,g6015 g5905 I7910 g6212 I7970 
I7971,6,g5202 g4674 g4993 g4967 g4980 I7971 
I7972,2,g4915 I7972 
g4840[OL],6,g4607 I6495 g4815 I6528 g4840 g4840[OL] 
g4232,7,g2026 g2947 I4681 g3441 g4003 I5674 g4232 
g3899,5,g2026 g2947 I4681 g3441 g3899 
g4150[OL],6,g3593 I5084 g3861 I5532 g4150 g4150[OL] 
g5490[OL],3,I7190 g5490 g5490[OL] 
g5432,8,g4503 I6444 g4784 g5017 I6930 g5273 I7104 g5432 
I6023,8,g2909 g3522 g3907 I5535 I5536 I5537 g4151 I6023 
g1679,3,g638[IL] g985 g1679 
g6511[OL],6,g6294 I8252 g6414 I8453 g6511 g6511[OL] 
g6249,8,g5060 g5318 g5388 g5546 g5686 g5742 g5892 g6249 
g1332,5,g293[IL] I2179 g1160 I2349 g1332 
g6090,7,g5060 g5318 g5388 g5546 g5686 g5742 g6090 
g4142[OL],6,g3705 I5094 g3867 I5508 g4142 g4142[OL] 
g4845[OL],7,g4395 g4454 I6334 g4718 I6543 g4845 g4845[OL] 
g3800,8,g1473 g1470 g1459 g2010 g2908 I4667 g3388 g3800 
g4051,8,g1473 g1470 g1459 g2010 g2908 I4667 g3388 g4051 
g5694[OL],7,I6995 g5331 g5539 g5633 g5482 g5694 g5694[OL] 
g4496,8,g2008 g2962 I4777 g3575 g3892 g4163 I6008 g4496 
g374[IL],1,g374[IL] 
g370[IL],1,g370[IL] 
g6722[OL],4,g6699 I8860 g6722 g6722[OL] 
I8815,8,g6173 I8177 g6371 g6490 g6579 g6648 g6689 I8815 
g6266,8,g5060 g5318 g5467 g5536 g5631 g5824 g6057 g6266 
g6234,8,g5060 g5318 g5467 g5536 g5631 g5824 g6057 g6234 
g4139[OL],6,g3567 I5056 g3847 I5499 g4139 g4139[OL] 
g5480[OL],3,I7176 g5480 g5480[OL] 
g5437,8,g4473 g4808 g5053 I6410 g4768 g5303 I7119 g5437 
g4599,8,g2853 g3437 I4939 I4940 I4941 g3756 g4230 g4599 
g3499,8,g357[IL] g323[IL] g829 g1682 I2967 g1861 g2961 g3499 
g5697[OL],7,I6995 g5331 g5544 g5646 g5485 g5697 g5697[OL] 
g4502,8,g2008 g2962 I4777 g3575 g3901 g4176 I6020 g4502 
g382[IL],1,g382[IL] 
g6498[OL],6,g6296 I8264 g6418 I8414 g6498 g6498[OL] 
g6247,8,g5060 g5318 g5388 g5546 g5688 g5753 g5893 g6247 
g6088,7,g5060 g5318 g5388 g5546 g5688 g5753 g6088 
g4126[OL],6,g3673 I4964 g3771 I5460 g4126 g4126[OL] 
g5471[OL],5,g5160 g5360 g5143 g5471 g5471[OL] 
g4431,8,g2434 g2877 I4706 g3466 g3776 g4351 I5938 g4431 
g6505[OL],6,g6289 I8249 g6413 I8435 g6505 g6505[OL] 
g6240,8,g5060 g5318 g5388 g5546 g5688 g5731 g5888 g6240 
g4205,3,g3533 g3843 g4205 
g2856,5,g1473 g1470 g1459 g2010 g2856 
g945,2,g536[IL] g945 
g3154,5,I2566 g1595 I3148 g2039 g3154 
g1410,4,g465[IL] I2231 g1233 g1410 
g3166,5,I2574 g1612 I3155 g2042 g3166 
g6081,7,g5060 g5318 g5388 g5546 g5688 g5731 g6081 
g6588[OL],7,g6344 g6454 I8548 g6548 I8632 g6588 g6588[OL] 
g6272,8,g5559 g5676 I7562 I7563 I7564 g5781 g5953 g6272 
g5679,8,g4825 I6780 g5124 g5281 I7081 g5415 g5576 g5679 
g5024,3,g4793 g4600 g5024 
g4639,6,g3502 I5328 g4022 I5746 g4289 g4639 
g5453,6,g4825 I6780 g5124 I6946 g5296 g5453 
g5424,6,g4825 I6780 g5124 I6946 g5296 g5424 
g6080,8,g5161 g4873 g5430 g5500 g5605 I7604 g5805 g6080 
g5949,1,g5949 
g5119,6,g4270 g4626 I6448 g4786 I6769 g5119 
I5723,8,g2340 g3215 g2008 g2962 I4777 g3575 g3942 I5723 
g5475[OL],3,I7161 g5475 g5475[OL] 
g5465,8,g4473 g4837 g5098 I6470 g4802 g5323 I7143 g5465 
g4021,1,g4021 
g3558,8,g338[IL] g323[IL] g829 g1682 I2967 g1861 g3199 g3558 
g2949,8,g338[IL] g830 g323[IL] g829 g1682 I2967 g1861 g2949 
g4148[OL],6,g3259 I5059 g3848 I5526 g4148 g4148[OL] 
g6501[OL],6,g6307 I8279 g6423 I8423 g6501 g6501[OL] 
g6262,8,g5060 g5318 g5388 g5546 g5688 g5753 g5901 g6262 
g6096,7,g5060 g5318 g5388 g5546 g5688 g5753 g6096 
g6506[OL],6,g6293 I8258 g6416 I8438 g6506 g6506[OL] 
g6244,8,g5060 g5318 g5388 g5546 g5688 g5731 g5891 g6244 
g4759,3,g4243 g4500 g4759 
g4053,6,g2095 g1573 g2924 I4664 g3387 g4053 
g1415,4,g465[IL] I2237 g1246 g1415 
g4058,6,g2100 g1582 g2928 I4671 g3424 g4058 
g6085,7,g5060 g5318 g5388 g5546 g5688 g5731 g6085 
g4135[OL],6,g3259 I5116 g3881 I5487 g4135 g4135[OL] 
g5479[OL],2,g5479 g5479[OL] 
I7173,8,g4473 g4807 g5050 I6949 g5299 I7116 g5436 I7173 
g4285,7,g2853 I4545 I4546 I4547 g3276 g3887 g4285 
g3490,8,g353[IL] g323[IL] g829 g1682 I2967 g1861 g2959 g3490 
g6824[OL],4,g6817 I9005 g6824 g6824[OL] 
I8988,8,g6670 g6676 g6712 g6736 g6750 g6766 g6787 I8988 
g3758,7,g1473 g1470 g1459 g2010 g2986 g3461 g3758 
g3240[OL],2,g3240 g3240[OL] 
I4519,8,g654[IL] g856 g1274 I3425 g2276 I3983 g2788 I4519 
g5476[OL],3,I7164 g5476 g5476[OL] 
g5433,8,g4473 g4804 g5023 I6397 g4763 g5277 I7107 g5433 
g3935,2,g2868 g3935 
g3464,8,g341[IL] g323[IL] g829 g1682 I2967 g1861 g2956 g3464 
g1316,7,g338[IL] g830 g341[IL] I2299 I2300 I2301 g1316 
g3230[OL],2,g3230 g3230[OL] 
I4489,8,g650[IL] g855 g1287 I3419 g2268 I4176 g2975 I4489 
g6721[OL],4,g6698 I8857 g6721 g6721[OL] 
I8812,8,g6170 I8171 g6369 g6489 g6578 g6647 g6688 I8812 
g6263,8,g5060 g5318 g5467 g5536 g5631 g5824 g6052 g6263 
g6233,8,g5060 g5318 g5467 g5536 g5631 g5824 g6052 g6233 
g3227[OL],2,g3227 g3227[OL] 
I4480,8,g642[IL] g853 g1283 I3367 g2234 I4300 g3073 I4480 
g6925[OL],6,g6921 I9203 g6922 I9208 g6925 g6925[OL] 
g6908,4,g6873 g6874 g6907 g6908 
g6848,8,g6812 I9021 g6832 I9050 I9051 I9052 g6843 g6848 
g3741,4,g2831 g3433 g2340 g3741 
g905,3,g301 g319 g905 
g3598,4,g2009 g2808 g2821 g3598 
g1581,4,g332[IL] I1938 g910 g1581 
g1890,5,g314 g866 g306 g1359 g1890 
g3621,2,g2842 g3621 
I4050,8,g310 g314 g866 g306 g873 g1402 g2059 I4050 
g2060,5,g336[IL] g1112 I2405 g1369 g2060 
g3358,2,g2842 g3358 
g3886,5,g2008 g2962 I4623 g3346 g3886 
g6816,4,g6783 I8940 g6784 g6816 
g6747,8,g6556 g6614 g6554 g6613 g6669 g6717 g6731 g6747 
g6339,5,g5947 I7838 g6122 I8093 g6339 
g2944,1,g2944 
g6467,5,g6242 I8034 g6308 I8335 g6467 
g2356,6,g662[IL] g1039 g658[IL] g1603 g269[IL] g2356 
g6075,8,g5060 g5318 g5388 g5541 I7404 g5649 g5863 g6075 
g6337,5,g5943 I7832 g6120 I8089 g6337 
g2940,1,g2940 
g6466,5,g6239 I8030 g6306 I8332 g6466 
g2339,6,g662[IL] g1039 g658[IL] g1603 g197[IL] g2339 
g6073,8,g5060 g5318 g5388 g5541 I7404 g5649 g5862 g6073 
g4679,8,g3698 g3998 g3363 g4368 g3660 g4655 I6269 g4679 
g2835,7,g658[IL] g971 I2290 g1295 I3632 g2506 g2835 
g3180,8,g260[IL] g658[IL] g971 I2290 g1295 I3632 g2506 g3180 
g3110,8,g197[IL] g1053 I2627 g1650 I3650 g2525 I4358 g3110 
g5065,3,g4667 g4671 g5065 
g4653,6,g3690 g3995 g3354 g4361 g3652 g4653 
g2827,7,g658[IL] g971 I2290 g1295 I3614 g2485 g2827 
g3170,8,g254[IL] g658[IL] g971 I2290 g1295 I3614 g2485 g3170 
g3096,8,g197[IL] g1053 I2627 g1650 I3650 g2525 I4343 g3096 
g4651,6,g3684 g3990 g3342 g4357 g3643 g4651 
g2817,7,g658[IL] g971 I2290 g1295 I3593 g2461 g2817 
g3155,8,g248[IL] g658[IL] g971 I2290 g1295 I3593 g2461 g3155 
g3086,8,g197[IL] g1053 I2627 g1650 I3650 g2525 I4327 g3086 
g4645,6,g3678 g3988 g3331 g4352 g3633 g4645 
g2802,7,g658[IL] g971 I2290 g1295 I3572 g2437 g2802 
g3143,8,g242[IL] g658[IL] g971 I2290 g1295 I3572 g2437 g3143 
g3076,8,g197[IL] g1053 I2627 g1650 I3650 g2525 I4309 g3076 
g4641,6,g3667 g3986 g3320 g4347 g3627 g4641 
g2789,7,g658[IL] g971 I2290 g1295 I3550 g2410 g2789 
g3133,8,g236[IL] g658[IL] g971 I2290 g1295 I3550 g2410 g3133 
g3067,8,g197[IL] g1053 I2627 g1650 I3650 g2525 I4294 g3067 
g5062,3,g4661 g4666 g5062 
g4637,6,g3661 g3981 g3306 g4344 g3619 g4637 
g2778,7,g658[IL] g971 I2290 g1295 I3534 g2391 g2778 
g3123,8,g230[IL] g658[IL] g971 I2290 g1295 I3534 g2391 g3123 
g3057,8,g197[IL] g1053 I2627 g1650 I3650 g2525 I4282 g3057 
g4634,6,g3653 g3977 g3297 g4341 g3615 g4634 
g2767,7,g658[IL] g971 I2290 g1295 I3516 g2364 g2767 
g3113,8,g224[IL] g658[IL] g971 I2290 g1295 I3516 g2364 g3113 
g3046,8,g197[IL] g1053 I2627 g1650 I3650 g2525 I4267 g3046 
g4630,6,g3644 g3971 g3289 g4339 g3610 g4630 
g2755,7,g658[IL] g971 I2290 g1295 I3502 g2350 g2755 
g3099,8,g218[IL] g658[IL] g971 I2290 g1295 I3502 g2350 g3099 
g3034,8,g197[IL] g1053 I2627 g1650 I3650 g2525 I4249 g3034 
g4627,6,g3634 g3964 g3284 g4333 g3603 g4627 
g2744,7,g658[IL] g971 I2290 g1295 I3488 g2336 g2744 
g3089,8,g212[IL] g658[IL] g971 I2290 g1295 I3488 g2336 g3089 
g3019,8,g197[IL] g1053 I2627 g1650 I3650 g2525 I4226 g3019 
g4427,6,g3702 g4001 g3370 g4373 g3668 g4427 
g2839,7,g658[IL] g971 I2293 g1305 I3653 g2535 g2839 
g3190,8,g260[IL] g658[IL] g971 I2293 g1305 I3653 g2535 g3190 
g3124,8,g269[IL] g1055 I2635 g1656 I3672 g2555 I4371 g3124 
g5068,3,g4673 g4677 g5068 
g4656,6,g3699 g3999 g3364 g4369 g3662 g4656 
g2836,7,g658[IL] g971 I2293 g1305 I3635 g2509 g2836 
g3181,8,g254[IL] g658[IL] g971 I2293 g1305 I3635 g2509 g3181 
g3114,8,g269[IL] g1055 I2635 g1656 I3672 g2555 I4362 g3114 
g4654,6,g3691 g3996 g3355 g4362 g3654 g4654 
g2828,7,g658[IL] g971 I2293 g1305 I3617 g2488 g2828 
g3171,8,g248[IL] g658[IL] g971 I2293 g1305 I3617 g2488 g3171 
g3100,8,g269[IL] g1055 I2635 g1656 I3672 g2555 I4347 g3100 
g4652,6,g3685 g3991 g3343 g4358 g3645 g4652 
g2818,7,g658[IL] g971 I2293 g1305 I3596 g2464 g2818 
g3156,8,g242[IL] g658[IL] g971 I2293 g1305 I3596 g2464 g3156 
g3090,8,g269[IL] g1055 I2635 g1656 I3672 g2555 I4331 g3090 
g4646,6,g3679 g3989 g3332 g4353 g3635 g4646 
g2803,7,g658[IL] g971 I2293 g1305 I3575 g2440 g2803 
g3144,8,g236[IL] g658[IL] g971 I2293 g1305 I3575 g2440 g3144 
g3079,8,g269[IL] g1055 I2635 g1656 I3672 g2555 I4312 g3079 
g5066,3,g4668 g4672 g5066 
g4642,6,g3669 g3987 g3322 g4348 g3628 g4642 
g2790,7,g658[IL] g971 I2293 g1305 I3553 g2413 g2790 
g3134,8,g230[IL] g658[IL] g971 I2293 g1305 I3553 g2413 g3134 
g3070,8,g269[IL] g1055 I2635 g1656 I3672 g2555 I4297 g3070 
g4638,6,g3663 g3982 g3308 g4345 g3620 g4638 
g2779,7,g658[IL] g971 I2293 g1305 I3537 g2394 g2779 
g3127,8,g224[IL] g658[IL] g971 I2293 g1305 I3537 g2394 g3127 
g3060,8,g269[IL] g1055 I2635 g1656 I3672 g2555 I4285 g3060 
g4635,6,g3655 g3978 g3299 g4342 g3616 g4635 
g2768,7,g658[IL] g971 I2293 g1305 I3519 g2367 g2768 
g3117,8,g218[IL] g658[IL] g971 I2293 g1305 I3519 g2367 g3117 
g3049,8,g269[IL] g1055 I2635 g1656 I3672 g2555 I4270 g3049 
g4631,6,g3646 g3972 g3291 g4340 g3611 g4631 
g2756,7,g658[IL] g971 I2293 g1305 I3505 g2353 g2756 
g3103,8,g212[IL] g658[IL] g971 I2293 g1305 I3505 g2353 g3103 
g3037,8,g269[IL] g1055 I2635 g1656 I3672 g2555 I4252 g3037 
g5477[OL],3,I7167 g5477 g5477[OL] 
g5434,8,g4473 g4805 g5043 I6400 g4764 g5291 I7110 g5434 
g3941,3,g1845 g2873 g3941 
g3479,8,g345[IL] g323[IL] g829 g1682 I2967 g1861 g2957 g3479 
I2934,8,g341[IL] g834 g338[IL] g830 g1436 g345[IL] I2933 I2934 
I2935,8,g345[IL] g341[IL] g834 g338[IL] g830 g1436 I2933 I2935 
g5489[OL],3,I7187 g5489 g5489[OL] 
g5387,8,g4462 I6386 g4760 g4872 I6885 g5219 I7051 g5387 
I5977,8,g2846 g3421 g3810 I5782 I5783 I5784 g4319 I5977 
g1549,3,g639 g878 g1549 
g4131[OL],6,g3714 I5065 g3852 I5475 g4131 g4131[OL] 
g6727[OL],4,g6697 I8875 g6727 g6727[OL] 
I8809,8,g6189 I8165 g6367 g6488 g6577 g6646 g6687 I8809 
g6260,8,g5060 g5318 g5467 g5536 g5631 g5824 g6048 g6260 
g6232,8,g5060 g5318 g5467 g5536 g5631 g5824 g6048 g6232 
g4140[OL],6,g3571 I5068 g3853 I5502 g4140 g4140[OL] 
g6842[OL],6,g6812 I9035 g6838 I9047 g6842 g6842[OL] 
g4423[OL],3,I5920 g4423 g4423[OL] 
g4228,8,I2973 g1878 I4059 g2857 g3304 g3828 I5668 g4228 
g1687,8,g610[IL] g602[IL] g918 g613[IL] I2681 I2682 I2683 g1687 
g1513,3,g639 g878 g1513 
g1351,4,g639 g878 I2388 g1351 
g6723[OL],4,g6700 I8863 g6723 g6723[OL] 
I8818,8,g6176 I8183 g6373 g6491 g6580 g6650 g6690 I8818 
g6270,8,g5060 g5318 g5467 g5536 g5631 g5824 g6062 g6270 
g6235,8,g5060 g5318 g5467 g5536 g5631 g5824 g6062 g6235 
g6724[OL],4,g6701 I8866 g6724 g6724[OL] 
I8821,8,g6179 I8189 g6375 g6493 g6581 g6603 g6691 I8821 
g6275,8,g5060 g5318 g5467 g5536 g5631 g5824 g6070 g6275 
g6236,8,g5060 g5318 g5467 g5536 g5631 g5824 g6070 g6236 
g4132[OL],6,g3719 I5078 g3859 I5478 g4132 g4132[OL] 
g6401[OL],6,g6108 I8051 g6319 I8217 g6401 g6401[OL] 
g5898,7,I7208 I7209 I7210 g5502 g5600 g5800 g5898 
g5369,6,g4569 g4745 I6607 g4900 g5247 g5369 
g5367,8,g4569 I6349 g4723 g5082 I6867 g5199 g4928 g5367 
g5647,8,g4826 g4621 g5013 g5311 g5458 I7251 g5509 g5647 
g5598,1,g5598 
g5046,6,g4187 g4559 I6321 g4713 I6680 g5046 
I5591,8,g2142 g2951 g2434 g2877 I4706 g3466 g3821 I5591 
g5491[OL],7,g5048 g5231 I7146 g5466 I7193 g5491 g5491[OL] 
g672[IL],1,g672[IL] 
g4127[OL],6,g3546 I4980 g3783 I5463 g4127 g4127[OL] 
g6278[OL],3,I7966 g6278 g6278[OL] 
g6166,8,g5384 g5503 g5357 g5623 g5728 g5916 I7892 g6166 
g3889,5,g2008 g2962 I4777 g3575 g3889 
g3781,6,g2008 g2962 I4777 g3575 I4976 g3781 
g6106[OL],6,g5717 I7698 g5922 I7814 g6106 g6106[OL] 
g6744[OL],6,g6704 I8884 g6730 I8910 g6744 g6744[OL] 
g6660,8,I8202 I8203 g6397 g6473 g6549 g6640 g6637 g6660 
g6404[OL],6,g6114 I8066 g6328 I8226 g6404 g6404[OL] 
g5904,7,I7230 I7231 I7232 g5506 g5618 g5812 g5904 
g5376,6,g4569 g4745 I6625 g4933 g5255 g5376 
g5372,8,g4862 g4569 I6366 g4736 g5087 g5213 g4942 g5372 
g4739,8,g2850 g3330 I5153 g3914 I5626 g4206 g4579 g4739 
g4489,6,g3330 I5153 g3914 I5626 g4206 g4489 
g5664,8,g4826 g4621 g5013 g5311 g5458 I7261 g5521 g5664 
g5604,1,g5604 
g5059,6,g4190 g4563 I6346 g4722 I6697 g5059 
I5600,8,g2142 g2951 g2434 g2877 I4706 g3466 g3821 I5600 
g4138[OL],6,g3271 I5040 g3839 I5496 g4138 g4138[OL] 
g3228[OL],2,g3228 g3228[OL] 
I4483,8,g606[IL] g851 g1284 I3382 g2245 I4315 g3082 I4483 
g1289[OL],6,g667[IL] I1932 g908 I2272 g1289 g1289[OL] 
g4123[OL],8,g2861 I4757 g3537 I5223 g3967 I5451 g4123 g4123[OL] 
g2120,6,g602[IL] g850 I2464 g1471 I3251 g2120 
g1654,3,g639 g878 g1654 
g4658[OL],5,I6182 g4609 I6247 g4658 g4658[OL] 
g4249,8,g2582 I4066 g2862 I4762 g3540 g3844 I5699 g4249 
I3698,8,g634[IL] g598[IL] g567 g1027 g1570 g642[IL] I3697 I3698 
I3699,8,g642[IL] g634[IL] g598[IL] g567 g1027 g1570 I3697 I3699 
g1665,3,g638[IL] g985 g1665 
g5878[OL],5,I7517 g5774 I7646 g5878 g5878[OL] 
g5593,8,g4578 g4694 g5077 g5327 g5353 g5535 I7355 g5593 
g3028,6,g1716 g2267 I4233 I4234 I4235 g3028 
g3463,1,g3463 
g2682,8,g269[IL] g1055 I2635 g1656 I3268 g2145 I3826 g2682 
g3300,1,g3300 
g2232,7,g694[IL] I2204 g1193 I2346 g1331 I3361 g2232 
g4125[OL],6,g3673 I4955 g3766 I5457 g4125 g4125[OL] 
g4124[OL],2,g4124 g4124[OL] 
I5454,8,I3134 g2029 g2670 I4678 g3440 I5103 g3874 I5454 
g1336,8,g602[IL] g610[IL] I2108 I2109 I2110 g1075 I2361 g1336 
g1503,3,g639 g878 g1503 
g5874[OL],8,g5348 g5569 g5583 I7490 g5727 I7634 g5874 g5874[OL] 
g5317,8,g3208 g3425 g4017 g4402 g4640 g4662 g4869 g5317 
g5122,7,g3208 g3425 g4017 g4402 g4640 g4662 g5122 
g3772,5,g2434 g2877 I4706 g3466 g3772 
g4020,6,g2434 g2877 I4706 g3466 I5324 g4020 
g6103[OL],7,I7481 g5720 I7701 g5923 I7805 g6103 g6103[OL] 
g5629,8,g4568 g4688 g5069 g5251 g4544 g5451 g5499 g5629 
g2995,6,g1706 g2292 I4182 I4183 I4184 g2995 
g3462,1,g3462 
g2679,8,g197[IL] g1053 I2627 g1650 I3255 g2125 I3823 g2679 
g3298,1,g3298 
g2231,7,g695[IL] I2215 g1209 I2324 g1323 I3358 g2231 
g1294[OL],6,g702 I1958 g927 I2287 g1294 g1294[OL] 
g1292[OL],6,g665[IL] I1927 g900 I2281 g1292 g1292[OL] 
g4115[OL],8,g2577 g2858 I4534 g3251 g3726 I5427 g4115 g4115[OL] 
g119[IL],1,g119[IL] 
g6584[OL],6,g6447 I8535 g6541 I8620 g6584 g6584[OL] 
g6340,8,g5666 I7534 I7535 I7536 g5777 g5941 g6257 g6340 
g5671,8,g4825 I6780 g5124 g5281 I7065 g5399 g5572 g5671 
g5555,8,g5014 g4825 I6780 g5124 I6927 g5270 g5442 g5555 
g4785,7,g3502 I5328 g4022 I5720 g4267 g4625 g4785 
g4583,6,g3502 I5328 g4022 I5720 g4267 g4583 
g5406,6,g4825 I6780 g5124 I6927 g5270 g5406 
g6069,8,g5161 g4873 g5430 g5500 g5605 I7590 g5791 g6069 
g5938,1,g5938 
g5114,6,g4248 g4619 I6425 g4775 I6756 g5114 
I5696,8,g2340 g3215 g2008 g2962 I4777 g3575 g3942 I5696 
g6596[OL],2,g6596 g6596[OL] 
I8656,8,I7679 g5915 g6304 I8309 g6441 I8512 g6532 I8656 
g5726,8,g5364 g5515 I7439 I7440 I7441 g5684 I7487 g5726 
g6165,6,g5364 g5515 g5602 g5741 g5926 g6165 
g3226[OL],2,g3226 g3226[OL] 
I4477,8,g634[IL] g852 g1285 I3352 g2215 I4288 g3063 I4477 
g2587[OL],1,g2587[OL] 
g2587,8,g691[IL] I2172 g1143 g1594 I2952 g1852 I3714 g2587 
g4657[OL],5,I6069 g4519 I6244 g4657 g4657[OL] 
g4213,8,g2266 I3833 g2687 I4684 g3448 g3768 I5633 g4213 
I3412,8,g613[IL] g610[IL] g602[IL] g918 g1419 g616[IL] I3411 I3412 
I3413,8,g616[IL] g613[IL] g610[IL] g602[IL] g918 g1419 I3411 I3413 
g1528,3,g639 g878 g1528 
g6589[OL],7,g6345 g6455 I8552 g6552 I8635 g6589 g6589[OL] 
g6273,8,g5560 g5678 I7569 I7570 I7571 g5782 g5955 g6273 
g5681,8,g4825 I6780 g5124 g5281 I7086 g5420 g5577 g5681 
g5044,3,g4797 g4602 g5044 
g4643,6,g3502 I5328 g4022 I5750 g4293 g4643 
g5456,6,g4825 I6780 g5124 I6952 g5300 g5456 
g5428,6,g4825 I6780 g5124 I6952 g5300 g5428 
g6083,8,g5161 g4873 g5430 g5500 g5605 I7608 g5809 g6083 
g5952,1,g5952 
g5120,6,g4276 g4629 I6452 g4788 I6772 g5120 
I5731,8,g2340 g3215 g2008 g2962 I4777 g3575 g3942 I5731 
g3234[OL],2,g3234 g3234[OL] 
I4501,8,g598[IL] g849 g1282 I3340 g2197 I3858 g2705 I4501 
g3238[OL],2,g3238 g3238[OL] 
I4513,8,g646[IL] g854 g1286 I3395 g2256 I3946 g2765 I4513 
g6592[OL],8,g6291 I8290 g6428 I8494 g6526 I8644 g6592 g6592[OL] 
g5210,5,g4803 I6587 g4861 I6874 g5210 
I6474,7,g2846 g3421 g3810 g4199 g4541 I6473 I6474 
