CLUSTER ROOT NODE,CLUSTER SIZE,CLUSTER CONTENTS
gbuf11[OL],3,g1193[IL] gbuf11 gbuf11[OL] 
g6374[OL],6,g5674 II10687 g6068 II11449 g6374 g6374[OL] 
gbuf12[OL],3,g1195[IL] gbuf12 gbuf12[OL] 
gbuf13[OL],3,g1196[IL] gbuf13 gbuf13[OL] 
gbuf14[OL],3,g1197[IL] gbuf14 gbuf14[OL] 
g6375[OL],6,g5445 II10694 g6071 II11452 g6375 g6375[OL] 
gbuf15[OL],3,g1199[IL] gbuf15 gbuf15[OL] 
gbuf16[OL],3,g1200[IL] gbuf16 gbuf16[OL] 
gbuf17[OL],3,g1201[IL] gbuf17 gbuf17[OL] 
g6376[OL],6,g5463 II10705 g6087 II11455 g6376 g6376[OL] 
gbuf18[OL],3,g1203[IL] gbuf18 gbuf18[OL] 
gbuf19[OL],3,g1204[IL] gbuf19 gbuf19[OL] 
gbuf20[OL],3,g1205[IL] gbuf20 gbuf20[OL] 
g2661[OL],6,g1260[IL] II5747 g1868 II6454 g2661 g2661[OL] 
g7111[OL],3,II12921 g7111 g7111[OL] 
g6993,8,II9534 II9535 g5132 g5681 g6098 g6579 II12731 g6993 
g4253,4,g1229[IL] g2170 g2734 g4253 
g2043,3,g1263[IL] g1257[IL] g2043 
g1975,2,g1253[IL] g1975 
g6860[OL],2,g6860 g6860[OL] 
II12451,8,II9534 II9535 g5132 g5681 g6098 II11710 g6524 II12451 
g6380[OL],1,g6380[OL] 
g6380,8,II9534 II9535 g5132 g5686 II10681 g6064 II11467 g6380 
g6381[OL],1,g6381[OL] 
g6381,8,II9534 II9535 g5132 g5559 II10719 g6095 II11470 g6381 
g5739[OL],7,II9222 g4878 II9938 g5524 II10274 g5739 g5739[OL] 
g4041,4,g1207[IL] g1639 g2605 g4041 
g4044,4,g1211[IL] g1643 g2595 g4044 
g6382[OL],1,g6382[OL] 
g6382,8,II9534 II9535 g5132 g5538 II10690 g6069 II11473 g6382 
g1266[IL],1,g1266[IL] 
g5738[OL],7,II9202 g4837 II9907 g5487 II10271 g5738 g5738[OL] 
g5737[OL],7,II9166 g4819 II9889 g5471 II10268 g5737 g5737[OL] 
g4656[OL],2,g4656 g4656[OL] 
II8883,8,g1269[IL] g1976 g1268[IL] g1960 g3259 II8101 g4198 II8883 
g5175[OL],8,II8224 II8225 g4280 II9136 g4805 II9651 g5175 g5175[OL] 
g5740[OL],6,g4879 II9892 g5472 II10277 g5740 g5740[OL] 
g4270,4,g1217[IL] g1649 g2573 g4270 
g4281,4,g1220[IL] g1652 g2562 g4281 
g5176[OL],3,II9654 g5176 g5176[OL] 
g4792,8,g154[IL] g1934 g1034[IL] g1789 g3591 g4232 II9111 g4792 
gbuf21[OL],3,g1271[IL] gbuf21 gbuf21[OL] 
gbuf22[OL],3,g1270[IL] gbuf22 gbuf22[OL] 
g5742[OL],6,g4688 II10128 g5643 II10283 g5742 g5742[OL] 
g4193,5,g145[IL] g1329[IL] g2424 g2727 g4193 
g3190,5,g1313[IL] g1658 g1329[IL] g2424 g3190 
g5743[OL],7,g4054 g5052 II9929 g5519 II10286 g5743 g5743[OL] 
g4049,5,g141[IL] g1329[IL] g2424 g3514 g4049 
g3767,8,g1313[IL] g1658 g1317[IL] g2134 II7239 II7240 II7241 g3767 
g6861[OL],3,II12454 g6861 g6861[OL] 
g6581,8,II9233 II9234 II9235 g4887 g5334 g6262 II11773 g6581 
g4074,5,g137[IL] g1329[IL] g2424 g3573 g4074 
g4310,7,g1317[IL] g2134 g3666 g1313[IL] II6302 g2460 g4310 
g7113[OL],4,g7014 II12927 g7113 g7113[OL] 
II12760,8,g4700 II10017 II10018 II10019 g5564 g5969 g6685 II12760 
g4067,5,g133[IL] g1329[IL] g2424 g3539 g4067 
g4271,7,g1317[IL] g2134 g3666 g1318[IL] g2180 g3684 g4271 
g7114[OL],5,II12771 g7019 II12930 g7114 g7114[OL] 
g6735,8,g4314 g4910 II10060 II10061 II10062 g5589 g6013 g6735 
g4091,5,g129[IL] g1329[IL] g2424 g3639 g4091 
g3694,3,g1319[IL] g2174 g3694 
g7115[OL],5,II12768 g7018 II12933 g7115 g7115[OL] 
g6718,8,g4312 g4893 II10038 II10039 II10040 g5575 g6006 g6718 
g4083,5,g125[IL] g1329[IL] g2424 g3610 g4083 
g3707,3,g1320[IL] g2226 g3707 
g7116[OL],6,g6686 II12763 g7015 II12936 g7116 g7116[OL] 
g4068,5,g121[IL] g1329[IL] g2424 g3540 g4068 
g5970,8,II8288 g4315 g4881 II10092 II10093 II10094 g5605 g5970 
g3728,3,g1321[IL] g2202 g3728 
g7117[OL],6,g6739 II12776 g7022 II12939 g7117 g7117[OL] 
g4099,5,g117[IL] g1329[IL] g2424 g3647 g4099 
g6021,8,II8296 g4319 g4954 II10071 II10072 II10073 g5594 g6021 
g3750,3,g1322[IL] g2177 g3750 
g7118[OL],6,g6740 II12779 g7023 II12942 g7118 g7118[OL] 
g4100,5,g113[IL] g1329[IL] g2424 g3648 g4100 
g6022,8,II8299 g4320 g4911 II10078 II10079 II10080 g5595 g6022 
g3768,3,g1323[IL] g2253 g3768 
g2044,3,g1313[IL] II5861 g2044 
g7305[OL],7,g6464 g7086 II13164 g7224 II13347 g7305 g7305[OL] 
g4101,5,g108[IL] g1329[IL] g2424 g3649 g4101 
g6177,8,II8299 g4320 g4906 g5590 II10888 II10889 II10890 g6177 
g2728,3,g1324[IL] g2256 g2728 
g7306[OL],7,g6462 g7080 II13161 g7223 II13350 g7306 g7306[OL] 
g4086,5,g103[IL] g1329[IL] g2424 g3629 g4086 
g6215,8,II8299 g4320 g4957 g5625 II10980 II10981 II10982 g6215 
g2746,3,g1325[IL] g2259 g2746 
g7307[OL],7,g6474 g7089 II13173 g7231 II13353 g7307 g7307[OL] 
g4128,5,g98[IL] g1329[IL] g2424 g3693 g4128 
g6203,8,II8299 g4320 g4933 g5565 II10952 II10953 II10954 g6203 
g2770,3,g1326[IL] g2210 g2770 
g7309[OL],8,g6265 g6567 g6912 II13209 g7255 II13359 g7309 g7309[OL] 
g4199,5,g93[IL] g1329[IL] g2424 g2769 g4199 
II11079,7,II8299 g4320 II9330 g5005 g5697 II11078 II11079 
II11080,7,II8299 g4320 II9330 g5005 g5697 II11078 II11080 
g7308[OL],5,II13157 g7221 II13356 g7308 g7308[OL] 
g6997,8,g4902 II8299 g4320 g5568 g6178 g6460 II12737 g6997 
g2205,2,g13[IL] g2205 
g4304,7,g1327[IL] g2340 g2784 g1328[IL] g2511 g3779 g4304 
g2663[OL],6,g1267[IL] II5879 g2104 II6460 g2663 g2663[OL] 
g6386[OL],6,g5576 II10776 g6137 II11485 g6386 g6386[OL] 
g4894,4,g4298 g4575 g4563 g4894 
II8254,8,g1330[IL] II6294 g2454 g632[IL] g1826 g3825 II8253 II8254 
II8255,8,g632[IL] g1826 g3825 g1330[IL] II6294 g2454 II8253 II8255 
II8679,8,g1333[IL] II6305 g2467 g631[IL] g1821 g2706 II8678 II8679 
II8680,8,g631[IL] g1821 g2706 g1333[IL] II6305 g2467 II8678 II8680 
II8659,8,g1336[IL] II6309 g2471 g630[IL] g1814 g2724 II8658 II8659 
II8660,8,g630[IL] g1814 g2724 g1336[IL] II6309 g2471 II8658 II8660 
g4888,5,g4548 g4528 g4513 g4502 g4888 
II8636,8,g1339[IL] II6317 g2481 g629[IL] g1808 g2743 II8635 II8636 
II8637,8,g629[IL] g1808 g2743 g1339[IL] II6317 g2481 II8635 II8637 
II8606,8,g1342[IL] II6323 g2487 g628[IL] g1802 g2764 II8605 II8606 
II8607,8,g628[IL] g1802 g2764 g1342[IL] II6323 g2487 II8605 II8607 
II8582,8,g1345[IL] II6333 g2498 g627[IL] g1797 g2777 II8581 II8582 
II8583,8,g627[IL] g1797 g2777 g1345[IL] II6333 g2498 II8581 II8583 
II8559,8,g1348[IL] II6337 g2502 g626[IL] g1793 g2790 II8558 II8559 
II8560,8,g626[IL] g1793 g2790 g1348[IL] II6337 g2502 II8558 II8560 
g4884,5,g4492 g4476 g4456 g4294 g4884 
II8537,8,g1351[IL] II6341 g2506 g625[IL] g1787 g2798 II8536 II8537 
II8538,8,g625[IL] g1787 g2798 g1351[IL] II6341 g2506 II8536 II8538 
II8511,8,g1354[IL] II6348 g2517 g624[IL] g1782 g2807 II8510 II8511 
II8512,8,g624[IL] g1782 g2807 g1354[IL] II6348 g2517 II8510 II8512 
II8471,8,g1357[IL] II6354 g2525 g623[IL] g1786 g2821 II8470 II8471 
II8472,8,g623[IL] g1786 g2821 g1357[IL] II6354 g2525 II8470 II8472 
II8244,8,g1360[IL] II5847 g2011 g622[IL] g1781 g3506 II8243 II8244 
II8245,8,g622[IL] g1781 g3506 g1360[IL] II5847 g2011 II8243 II8245 
g6866[OL],1,g6866[OL] 
g6866,8,II10899 II10900 II10901 g6180 II11778 g6586 II12469 g6866 
g5520,7,g596[IL] g1727 g3488 II7964 g4119 g4928 g5520 
g6878[OL],1,g6878[OL] 
g6878,8,II11101 II11102 II11103 g6274 II11832 g6612 II12505 g6878 
g5491,7,g598[IL] g1743 g3462 II7922 g4103 g4918 g5491 
g6876[OL],1,g6876[OL] 
g6876,8,II11135 II11136 II11137 g6280 II11803 g6597 II12499 g6876 
g5476,7,g600[IL] g1744 g2700 II7882 g4087 g4907 g5476 
g6874[OL],1,g6874[OL] 
g6874,8,II11163 II11164 II11165 g6284 II11781 g6587 II12493 g6874 
g5469,7,g602[IL] g1750 g3812 II7864 g4079 g4898 g5469 
g6872[OL],1,g6872[OL] 
g6872,8,II10298 II10299 II10300 g5747 II11861 g6623 II12487 g6872 
g5461,7,g604[IL] g1757 g3798 II7847 g4070 g4885 g5461 
g6870[OL],1,g6870[OL] 
g6870,8,II10834 II10835 II10836 g6159 II11848 g6616 II12481 g6870 
g5514,7,g606[IL] g1770 g3774 II7944 g4111 g4922 g5514 
g6869[OL],1,g6869[OL] 
g6869,8,II10866 II10867 II10868 g6169 II11815 g6603 II12478 g6869 
g5480,7,g608[IL] g1776 g3743 II7899 g4092 g4913 g5480 
g6867[OL],1,g6867[OL] 
g6867,8,II11094 II11095 II11096 g6273 II11787 g6591 II12472 g6867 
g5515,7,g597[IL] g1737 g3485 II7947 g4112 g4923 g5515 
g6877[OL],1,g6877[OL] 
g6877,8,II11115 II11116 II11117 g6276 II11818 g6604 II12502 g6877 
g5481,7,g599[IL] g1747 g2709 II7902 g4093 g4914 g5481 
g6875[OL],1,g6875[OL] 
g6875,8,II11149 II11150 II11151 g6282 II11790 g6592 II12496 g6875 
g5473,7,g601[IL] g1748 g3819 II7875 g4084 g4903 g5473 
g6873[OL],1,g6873[OL] 
g6873,8,II11177 II11178 II11179 g6286 II11867 g6625 II12490 g6873 
g5466,7,g603[IL] g1752 g3805 II7856 g4075 g4890 g5466 
g6871[OL],1,g6871[OL] 
g6871,8,II10320 II10321 II10322 g5751 II11855 g6621 II12484 g6871 
g5459,7,g605[IL] g1768 g3784 II7844 g4069 g4882 g5459 
g6868[OL],1,g6868[OL] 
g6868,8,II10847 II10848 II10849 g6164 II11800 g6596 II12475 g6868 
g5490,7,g607[IL] g1772 g3761 II7919 g4102 g4917 g5490 
g4658[OL],6,g3515 II8282 g4311 II8889 g4658 g4658[OL] 
g1388[IL],1,g1388[IL] 
g2262,5,g1384[IL] g1385[IL] g1386[IL] g1387[IL] g2262 
g2230,5,g1380[IL] g1381[IL] g1382[IL] g1383[IL] g2230 
g2214,5,g1376[IL] g1377[IL] g1378[IL] g1379[IL] g2214 
g6879[OL],1,g6879[OL] 
g6879,8,II10923 II10924 II10925 g6188 II11793 g6593 II12508 g6879 
g5525,7,g609[IL] g1771 g3574 II7978 g4125 g4934 g5525 
g6891[OL],1,g6891[OL] 
g6891,8,II11122 II11123 II11124 g6277 II11851 g6617 II12544 g6891 
g5517,7,g611[IL] g1777 g3542 II7953 g4114 g4925 g5517 
g6889[OL],1,g6889[OL] 
g6889,8,II11156 II11157 II11158 g6283 II11824 g6606 II12538 g6889 
g5482,7,g613[IL] g1778 g2863 II7905 g4094 g4915 g5482 
g6887[OL],1,g6887[OL] 
g6887,8,II11184 II11185 II11186 g6287 II11796 g6594 II12532 g6887 
g5474,7,g615[IL] g1785 g2829 II7878 g4085 g4904 g5474 
g6885[OL],1,g6885[OL] 
g6885,8,II10327 II10328 II10329 g5752 II11870 g6626 II12526 g6885 
g5467,7,g617[IL] g1796 g2804 II7859 g4076 g4891 g5467 
g6883[OL],1,g6883[OL] 
g6883,8,II10854 II10855 II10856 g6165 II11858 g6622 II12520 g6883 
g5521,7,g619[IL] g1807 g2787 II7967 g4120 g4929 g5521 
g6882[OL],1,g6882[OL] 
g6882,8,II10906 II10907 II10908 g6181 II11835 g6613 II12517 g6882 
g5492,7,g621[IL] g1820 g2761 II7925 g4104 g4919 g5492 
g6880[OL],1,g6880[OL] 
g6880,8,II11108 II11109 II11110 g6275 II11806 g6598 II12511 g6880 
g5522,7,g610[IL] g1773 g3557 II7970 g4121 g4930 g5522 
g6890[OL],1,g6890[OL] 
g6890,8,II11142 II11143 II11144 g6281 II11838 g6614 II12541 g6890 
g5493,7,g612[IL] g1779 g2873 II7928 g4105 g4920 g5493 
g6888[OL],1,g6888[OL] 
g6888,8,II11170 II11171 II11172 g6285 II11809 g6599 II12535 g6888 
g5477,7,g614[IL] g1780 g2837 II7885 g4088 g4908 g5477 
g6886[OL],1,g6886[OL] 
g6886,8,II10305 II10306 II10307 g5748 II11880 g6628 II12529 g6886 
g5470,7,g616[IL] g1792 g2818 II7867 g4080 g4899 g5470 
g6884[OL],1,g6884[OL] 
g6884,8,II10334 II10335 II10336 g5753 II11864 g6624 II12523 g6884 
g5462,7,g618[IL] g1801 g2795 II7850 g4071 g4886 g5462 
g6881[OL],1,g6881[OL] 
g6881,8,II10873 II10874 II10875 g6170 II11821 g6605 II12514 g6881 
g5516,7,g620[IL] g1813 g2774 II7950 g4113 g4924 g5516 
g4659[OL],8,g1251[IL] g1922 g2810 II7956 g4115 II8892 g4659 g4659[OL] 
gbuf23[OL],3,g1390[IL] gbuf23 gbuf23[OL] 
g6387[OL],6,g5224 II10639 g6034 II11488 g6387 g6387[OL] 
g2664[OL],6,g16[IL] II5609 g1769 II6463 g2664 g2664[OL] 
gbuf24[OL],3,g1393[IL] gbuf24 gbuf24[OL] 
g6388[OL],6,g5701 II10608 g6010 II11491 g6388 g6388[OL] 
g4662[OL],8,g1250[IL] g1948 g3071 II7973 g4122 II8901 g4662 g4662[OL] 
gbuf25[OL],3,g1396[IL] gbuf25 gbuf25[OL] 
g6389[OL],6,g5364 II10646 g6037 II11494 g6389 g6389[OL] 
g3861[OL],8,g1189[IL] g16[IL] g1955 II6764 g3013 II7386 g3861 g3861[OL] 
gbuf26[OL],3,g1399[IL] gbuf26 gbuf26[OL] 
g6390[OL],6,g5302 II10614 g6014 II11497 g6390 g6390[OL] 
g6391[OL],6,g5672 II10998 g6219 II11500 g6391 g6391[OL] 
g5056,2,g3938 g5056 
g3556,5,g1330[IL] II6294 g2454 II7036 g3556 
g2872,5,g1333[IL] II6305 g2467 II6590 g2872 
II7610,8,g1336[IL] II6309 g2471 g766[IL] g1853 g3771 II7609 II7610 
II7611,8,g766[IL] g1853 g3771 g1336[IL] II6309 g2471 II7609 II7611 
g5039,5,g3924 g3914 g3906 g3899 g5039 
II7568,8,g1339[IL] II6317 g2481 g765[IL] g1847 g3780 II7567 II7568 
II7569,8,g765[IL] g1847 g3780 g1339[IL] II6317 g2481 II7567 II7569 
II7532,8,g1342[IL] II6323 g2487 g764[IL] g1842 g3787 II7531 II7532 
II7533,8,g764[IL] g1842 g3787 g1342[IL] II6323 g2487 II7531 II7533 
II7504,8,g1345[IL] II6333 g2498 g763[IL] g1832 g3802 II7503 II7504 
II7505,8,g763[IL] g1832 g3802 g1345[IL] II6333 g2498 II7503 II7505 
II7479,8,g1348[IL] II6337 g2502 g762[IL] g1827 g3808 II7478 II7479 
II7480,8,g762[IL] g1827 g3808 g1348[IL] II6337 g2502 II7478 II7480 
g5023,5,g3894 g3889 g3886 g4359 g5023 
II7460,8,g1351[IL] II6341 g2506 g761[IL] g1822 g3815 II7459 II7460 
II7461,8,g761[IL] g1822 g3815 g1351[IL] II6341 g2506 II7459 II7461 
II7437,8,g1354[IL] II6348 g2517 g760[IL] g1815 g3822 II7436 II7437 
II7438,8,g760[IL] g1815 g3822 g1354[IL] II6348 g2517 II7436 II7438 
II7422,8,g1357[IL] II6354 g2525 g759[IL] g1809 g2703 II7421 II7422 
II7423,8,g759[IL] g1809 g2703 g1357[IL] II6354 g2525 II7421 II7423 
II8327,8,g1360[IL] II5847 g2011 g758[IL] g1803 g2721 II8326 II8327 
II8328,8,g758[IL] g1803 g2721 g1360[IL] II5847 g2011 II8326 II8328 
gbuf27[OL],3,g1402[IL] gbuf27 gbuf27[OL] 
gbuf28[OL],3,g1403[IL] gbuf28 gbuf28[OL] 
gbuf29[OL],3,g1404[IL] gbuf29 gbuf29[OL] 
g6392[OL],6,g5698 II11001 g6220 II11503 g6392 g6392[OL] 
g5057,5,g3939 g3925 g3915 g3907 g5057 
II7617,8,g767[IL] g1816 g3008 g1296[IL] II5565 g1721 II7616 II7617 
II7618,8,g1296[IL] II5565 g1721 g767[IL] g1816 g3008 II7616 II7618 
II7575,8,g768[IL] g1823 g2999 g1300[IL] II5562 g1718 II7574 II7575 
II7576,8,g1300[IL] II5562 g1718 g768[IL] g1823 g2999 II7574 II7576 
II7539,8,g769[IL] g1828 g2996 g1292[IL] II5559 g1715 II7538 II7539 
II7540,8,g1292[IL] II5559 g1715 g769[IL] g1828 g2996 II7538 II7540 
II7511,8,g770[IL] g1833 g2992 g1288[IL] II5555 g1711 II7510 II7511 
II7512,8,g1288[IL] II5555 g1711 g770[IL] g1833 g2992 II7510 II7512 
g5040,5,g3900 g3895 g3890 g4363 g5040 
II7486,8,g771[IL] g1843 g2989 g1284[IL] II5552 g1708 II7485 II7486 
II7487,8,g1284[IL] II5552 g1708 g771[IL] g1843 g2989 II7485 II7487 
II7467,8,g772[IL] g1848 g2982 g1280[IL] II5548 g1704 II7466 II7467 
II7468,8,g1280[IL] II5548 g1704 g772[IL] g1848 g2982 II7466 II7468 
II7444,8,g773[IL] g1854 g2973 g1276[IL] II5545 g1701 II7443 II7444 
II7445,8,g1276[IL] II5545 g1701 g773[IL] g1854 g2973 II7443 II7445 
II8339,8,g774[IL] g1856 g2966 g1272[IL] II5542 g1698 II8338 II8339 
II8340,8,g1272[IL] II5542 g1698 g774[IL] g1856 g2966 II8338 II8340 
g5745[OL],6,g4840 II10046 g5577 II10292 g5745 g5745[OL] 
g4235,5,g1415[IL] g1412[IL] g1662 g2668 g4235 
g5180[OL],5,II9301 g4931 II9666 g5180 g5180[OL] 
g4295,8,g1430[IL] g1431[IL] g1980 g2828 g1412[IL] g1662 g2668 g4295 
g5178[OL],6,g4364 II9139 g4806 II9660 g5178 g5178[OL] 
g2952,6,g1405[IL] g1412[IL] g2474 g1416[IL] g2215 g2952 
g1725,3,g1409[IL] g1416[IL] g1725 
g4665[OL],2,g4665 g4665[OL] 
II8910,8,g1424[IL] g1421[IL] g1416[IL] g2014 g3339 II8105 g4200 II8910 
g5179[OL],3,II9663 g5179 g5179[OL] 
g4809,8,g1424[IL] g1416[IL] g1663 g1421[IL] g3541 g4354 II9148 g4809 
g5744[OL],6,g4825 II10028 g5569 II10289 g5744 g5744[OL] 
g4228,5,g1408[IL] g1405[IL] g1661 g2665 g4228 
g5177[OL],5,II9095 g4784 II9657 g5177 g5177[OL] 
g4283,8,g1428[IL] g1429[IL] g1964 g3587 g1405[IL] g1661 g2665 g4283 
g2671[OL],6,g1236[IL] II5795 g1917 II6468 g2671 g2671[OL] 
g2672[OL],6,g1424[IL] II5801 g1923 II6471 g2672 g2672[OL] 
g2673[OL],6,g1243[IL] II5812 g1941 II6474 g2673 g2673[OL] 
g4666[OL],1,g4666[OL] 
g4666,8,g1252[IL] g1959 II6728 g2976 II8273 g4306 II8913 g4666 
g3862[OL],7,g1260[IL] g2528 II6974 g3496 II7389 g3862 g3862[OL] 
g6393[OL],6,g5600 II10930 g6189 II11506 g6393 g6393[OL] 
gbuf30[OL],3,g1524[IL] gbuf30 gbuf30[OL] 
g8226[OL],1,g8226[OL] 
g8226,8,II13481 g7355 II13940 g7603 II14370 g8093 II14457 g8226 
g7254,8,g5673 g6112 II11750 II11751 II11752 g6570 g6923 g7254 
g4823,5,II8157 g4238 II8143 g4230 g4823 
g2695,3,g1499[IL] g1672 g2695 
g2698,3,g1504[IL] g1673 g2698 
g2686,3,g1481[IL] g1667 g2686 
g2689,3,g1489[IL] g1670 g2689 
g2692,3,g1494[IL] g1671 g2692 
g2683,3,g1472[IL] g1666 g2683 
g3491,3,g1477[IL] g1800 g3491 
g2674,3,g1519[IL] g1675 g2674 
g2677,3,g1462[IL] g1664 g2677 
g2680,3,g1467[IL] g1665 g2680 
g4872,4,g4225 II8127 g4224 g4872 
g1924,2,g174[IL] g1924 
g2699,3,g1514[IL] g1674 g2699 
g5541,7,g150[IL] g1034[IL] g1789 g3591 g4265 g4814 g5541 
g5612,7,g150[IL] g1034[IL] g1789 g3591 g4265 g4814 g5612 
g5298,1,g5298 
g1912,2,g1524[IL] g1912 
g7769[OL],4,g7562 II14178 g7769 g7769[OL] 
II13858,8,g5673 g6112 g6525 g6922 g7271 II13407 g7329 II13858 
g6436,3,g6266 g5699 g6436 
g5285,7,g1251[IL] g1922 g2810 II8177 g4250 g4841 g5285 
g5547,1,g5547 
g1819,6,g1513[IL] g1524[IL] II5695 II5696 II5697 g1819 
g7770[OL],4,g7725 II14181 g7770 g7770[OL] 
II14046,8,g5673 g6112 g6525 g7090 g7228 II13656 g7492 II14046 
g6688,3,g6145 g5570 g6688 
g5705,7,g1251[IL] g1922 g2810 II8177 g4250 g4841 g5705 
g1759,6,g1481[IL] g1489[IL] II5598 II5599 II5600 g1759 
g7771[OL],4,g7726 II14184 g7771 g7771[OL] 
II14049,8,g5673 g6112 g6525 g7091 g7232 II13659 g7493 II14049 
g6694,3,g6151 g5573 g6694 
g5709,7,g1251[IL] g1922 g2810 II8177 g4250 g4841 g5709 
g3011,8,g1489[IL] g1481[IL] g1733 g1494[IL] II6750 II6751 II6752 g3011 
g7772[OL],4,g7728 II14187 g7772 g7772[OL] 
II14055,8,g5673 g6112 g6525 g7094 g7235 II13663 g7495 II14055 
g6699,4,g6154 g4090 g5579 g6699 
g5713,7,g1251[IL] g1922 g2810 II8177 g4250 g4841 g5713 
II7892,8,g1494[IL] g1489[IL] g1481[IL] g1733 g2979 g1499[IL] II7891 II7892 
II7893,8,g1499[IL] g1494[IL] g1489[IL] g1481[IL] g1733 g2979 II7891 II7893 
g7773[OL],4,g7531 II14190 g7773 g7773[OL] 
II13773,8,g5673 g6112 g6525 g7098 g7238 II13666 g7496 II13773 
g6707,7,g6160 II9057 II9058 II9059 g4741 g5585 g6707 
g5718,7,g1251[IL] g1922 g2810 II8177 g4250 g4841 g5718 
g4059,7,g1499[IL] g1494[IL] g1489[IL] g1481[IL] g1733 g2979 g4059 
g7774[OL],4,g7532 II14193 g7774 g7774[OL] 
II13776,8,g5673 g6112 g6525 g6894 g7240 II13669 g7497 II13776 
g6719,8,g6166 g4729 II9826 II9827 II9828 g5363 g6171 g6719 
g1509[IL],1,g1509[IL] 
g5725,7,g1251[IL] g1922 g2810 II8177 g4250 g4841 g5725 
g7775[OL],5,II13782 g7534 II14196 g7775 g7775[OL] 
g7498,8,g7081 g5673 g6112 g6525 g6899 g7242 II13672 g7498 
g6172,1,g6172 
g5192,7,g1251[IL] g1922 g2810 II8177 g4250 g4841 g5192 
g6629,7,g4729 g5314 II10625 II10626 II10627 g6023 g6629 
g8227[OL],5,II14224 g7789 II14460 g8227 g8227[OL] 
g7722,8,g7272 g5673 g6112 g6525 g6901 g7449 II14039 g7722 
g6182,1,g6182 
g5199,7,g1251[IL] g1922 g2810 II8177 g4250 g4841 g5199 
g7038,8,g4729 g5314 g6239 II11614 II11615 II11616 g6466 g7038 
g8678[OL],6,g8145 II14725 g8639 II14828 g8678 g8678[OL] 
II14381,8,g7175 g7428 g5673 g6112 g6525 g7028 g7596 II14381 
g6040,1,g6040 
g5578,7,g1251[IL] g1922 g2810 II8177 g4250 g4841 g5578 
g6893,8,g4729 g5314 g6239 g6689 II12550 II12551 II12552 g6893 
g8875[OL],7,II14712 g8632 II15062 g8808 II15211 g8875 g8875[OL] 
g8059,8,g7121 g7412 g7682 g5673 g6112 g6525 g7032 g8059 
g6044,1,g6044 
g5584,7,g1251[IL] g1922 g2810 II8177 g4250 g4841 g5584 
II12952,7,g4729 g5314 g6239 g6689 g7003 II12951 II12952 
II12953,7,g4729 g5314 g6239 g6689 g7003 II12951 II12953 
g8960[OL],7,II15010 g8800 II15334 g8916 II15394 g8960 g8960[OL] 
g8584,8,g7316 g7597 g8146 g5673 g6112 g6525 g7034 g8584 
g6045,1,g6045 
g5591,7,g1251[IL] g1922 g2810 II8177 g4250 g4841 g5591 
II13377,8,g4729 g5314 g6239 g6689 g7003 g7199 II13376 II13377 
II13378,8,g4729 g5314 g6239 g6689 g7003 g7199 II13376 II13378 
g9036[OL],8,g8779 II15324 g8910 II15478 g9018 II15522 g9036 g9036[OL] 
g8634,5,II13786 II13787 g7535 g8060 g8634 
g6047,1,g6047 
g5596,7,g1251[IL] g1922 g2810 II8177 g4250 g4841 g5596 
II13785,8,g4729 g5314 g6239 g6689 g7003 g7199 g7427 II13785 
g7037,4,g5673 g6112 g6525 g7037 
g8228[OL],8,g7339 II13909 g7588 II14349 g8072 II14463 g8228 g8228[OL] 
II13435,8,g4826 g5548 g6125 g6515 g6916 g6444 g7170 II13435 
g4239,7,g1541[IL] g1537[IL] g1528[IL] g1532[IL] g1913 g3222 g4239 
g1676,2,g727[IL] g1676 
g7781[OL],6,g7342 II13873 g7576 II14214 g7781 g7781[OL] 
II13444,8,g5830 g4826 g5548 g6125 g6543 g6939 g7282 II13444 
g5714,7,g1532[IL] g1251[IL] g1922 g2810 g4202 g4733 g5714 
g5142,7,g1532[IL] g1677 g1251[IL] g1922 g2810 g4202 g5142 
g1553,1,g1553 
g7776[OL],7,II13562 g7433 II14001 g7704 II14199 g7776 g7776[OL] 
g7179,8,g4785 g6121 g4826 g5548 g6125 g6543 g7035 g7179 
g5425,7,g1528[IL] g1251[IL] g1922 g2810 g4202 g4916 g5425 
g1678,6,g1532[IL] g1528[IL] II5505 II5506 II5507 g1678 
g7777[OL],7,II13565 g7434 II14005 g7708 II14202 g7777 g7777[OL] 
g7181,8,g4789 g6124 g4826 g5548 g6125 g6543 g7039 g7181 
g5432,7,g1537[IL] g1251[IL] g1922 g2810 g4202 g4921 g5432 
g2751,8,g1528[IL] g1532[IL] g1913 g1537[IL] II6499 II6500 II6501 g2751 
g7778[OL],7,g7183 g7436 II14009 g7710 II14205 g7778 g7778[OL] 
g6132,3,g3887 g4793 g6132 
g5436,7,g1541[IL] g1251[IL] g1922 g2810 g4202 g4926 g5436 
II7429,8,g1537[IL] g1528[IL] g1532[IL] g1913 g3222 g1541[IL] II7428 II7429 
II7430,8,g1541[IL] g1537[IL] g1528[IL] g1532[IL] g1913 g3222 II7428 II7430 
g7042,5,g4826 g5548 g6125 g6543 g7042 
g6975,6,g4826 g5548 g6125 g6543 II12712 g6975 
g7779[OL],7,g7184 g7438 II14012 g7711 II14208 g7779 g7779[OL] 
g6138,6,II8938 II8939 II8940 g4679 g5442 g6138 
g5438,7,g1545[IL] g1251[IL] g1922 g2810 g4202 g4932 g5438 
g7043,5,g4826 g5548 g6125 g6543 g7043 
