NODE,PI?,PO?,NODE DELAY,NODE LABEL,CLUSTER SIZE,CLUSTER CONTENTS
I3890,N,N,1,6,7,I3890 g2145 I3268 g1656 I2635 g1055 g269[IL] 
g2728,N,N,1,7,8,g2728 I3890 g2145 I3268 g1656 I2635 g1055 g269[IL] 
g3488,N,N,1,11,8,g3488 g2728 I3890 g2145 I3268 g1656 I2635 g1055 
g6777,N,N,1,48,8,g6777 g6762 g6739 g6715 g6673 g6640 g6679 g6549 
I2318,N,N,1,3,4,I2318 g1236 I2234 g697[IL] 
g1321,N,N,1,4,5,g1321 I2318 g1236 I2234 g697[IL] 
I3405,N,N,1,5,6,I3405 g1321 I2318 g1236 I2234 g697[IL] 
g2264,N,N,1,6,7,g2264 I3405 g1321 I2318 g1236 I2234 g697[IL] 
g3333,N,N,1,11,8,g3333 g2728 I3890 g2145 I3268 g1656 I2635 g1055 
g6794,N,N,1,49,8,g6794 g6777 g6762 g6739 g6715 g6673 g6640 g6679 
I8984,N,N,1,50,8,I8984 g6794 g6777 g6762 g6739 g6715 g6673 g6640 
g6812,N,N,1,51,8,g6812 I8984 g6794 g6777 g6762 g6739 g6715 g6673 
g6831,N,N,1,54,8,g6831 g6812 I8984 g6794 g6777 g6762 g6739 g6715 
I2763,N,N,1,3,4,I2763 g1236 I2234 g697[IL] 
g1748,N,N,1,4,5,g1748 I2763 g1236 I2234 g697[IL] 
I3271,N,N,1,5,6,I3271 g1748 I2763 g1236 I2234 g697[IL] 
g2154,N,N,1,6,7,g2154 I3271 g1748 I2763 g1236 I2234 g697[IL] 
I3717,N,N,1,7,8,I3717 g2154 I3271 g1748 I2763 g1236 I2234 g697[IL] 
g2588,N,N,1,11,8,g2588 I3717 g2154 I3271 g1748 I2763 g1236 I2234 
g6155,N,N,1,45,8,g6155 g5997 g5854 g5638 I7397 g5561 g5391 I7055 
I9064,N,N,1,56,8,I9064 g6831 g6829 g6812 I8984 g6794 g6777 g6806 
g6158,N,N,1,45,8,g6158 g6015 g5857 g5638 I7397 g5561 g5391 I7055 
I3608,N,N,1,5,6,I3608 g1461 I2460 g952 I2029 g677[IL] 
g2481,N,N,1,6,7,g2481 I3608 g1461 I2460 g952 I2029 g677[IL] 
g2826,N,N,1,7,8,g2826 g2481 I3608 g1461 I2460 g952 I2029 g677[IL] 
g3689,N,N,1,12,8,g3689 g3162 I4402 g2283 I3428 g1825 I2893 g1236 
g3697,N,N,1,12,8,g3697 g2796 I3999 g1837 I2925 g1762 I2791 g1236 
g3896,N,N,1,13,8,g3896 g3697 g3689 g2796 g3162 I3999 g1837 I2925 
g6333,N,N,1,47,8,g6333 g6212 I7910 g5905 g5852 g5638 I7397 g5561 
g5152,N,N,1,18,8,g5152 g4950 g4680 g4550 I6126 g4240 g3793 g3491 
g434[IL],Y,N,0,0,1,g434[IL] 
g5156,N,N,1,18,8,g5156 g4877 g4680 g4550 I6126 g4240 g3793 g3491 
I9065,N,N,1,48,8,I9065 g6333 g6212 I7910 g5905 g6158 g6015 g5852 
g5189,N,N,1,18,8,g5189 g4993 g4674 g4550 I6126 g4240 g3793 g3491 
g557,Y,N,0,0,1,g557 
g5269,N,N,1,18,8,g5269 g5025 g4814 g4550 I6126 g4240 g3793 g3491 
I8208,N,N,1,47,8,I8208 g6194 I7906 g5912 g5997 g5975 g5958 g5853 
I8209,N,N,1,47,8,I8209 g6212 I7910 g5905 g6015 g5852 g5638 I7397 
I8210,N,N,1,22,8,I8210 g5202 g4894 g4813 g4914 g4816 g4904 g4812 
I8211,N,N,1,21,8,I8211 g5025 g4814 g4915 g4669 g4550 I6126 g4240 
g6400,N,N,1,51,8,g6400 I8209 I8208 g6212 I7910 g6194 I7906 g5905 
I9066,N,N,1,52,8,I9066 g6400 I8209 I8208 g6212 I7910 g6194 I7906 
g6845,N,N,1,57,8,g6845 I9064 g6831 g6829 g6812 I8984 g6794 g6777 
I9077,N,N,1,58,8,I9077 g6845 I9064 g6831 g6829 g6812 I8984 g6794 
g6850,N,N,1,59,8,g6850 I9077 g6845 I9064 g6831 g6829 g6812 I8984 
I9085,N,N,1,60,8,I9085 g6850 I9077 g6845 I9064 g6831 g6829 g6812 
g6854,N,N,1,61,8,g6854 I9085 g6850 I9077 g6845 I9064 g6831 g6829 
g6854[OL],N,Y,1,64,8,g6854[OL] g6854 I9085 g6850 I9077 g6845 I9064 g6831 
g1049,N,N,1,1,2,g1049 g266[IL] 
I2479,N,N,1,2,3,I2479 g1049 g266[IL] 
g1498,N,N,1,3,4,g1498 I2479 g1049 g266[IL] 
I2907,N,N,1,4,5,I2907 g1498 I2479 g1049 g266[IL] 
g1831,N,N,1,5,6,g1831 I2907 g1498 I2479 g1049 g266[IL] 
g1831[OL],N,Y,1,6,7,g1831[OL] g1831 I2907 g1498 I2479 g1049 g266[IL] 
g3796,N,N,1,12,8,g3796 g3388 I4667 g2908 g2010 g1459 g1470 g1473 
g4383,N,N,1,16,8,g4383 g3796 g3388 I4667 g2908 g2010 g1459 g1470 
g4043,N,N,1,12,8,g4043 g3388 I4667 g2908 g2010 g1459 g1470 g1473 
g4446,N,N,1,17,8,g4446 g4383 g3796 g3388 I4667 g2908 g2010 g1459 
I6315,N,N,1,18,8,I6315 g4446 g4383 g3796 g3388 I4667 g2908 g2010 
g4711,N,N,1,19,8,g4711 I6315 g4446 g4383 g3796 g3388 I4667 g2908 
I6537,N,N,1,20,8,I6537 g4711 I6315 g4446 g4383 g3796 g3388 I4667 
g4843,N,N,1,21,8,g4843 I6537 g4711 I6315 g4446 g4383 g3796 g3388 
g4843[OL],N,Y,1,22,8,g4843[OL] g4843 I6537 g4711 I6315 g4446 g4383 g3796 
I2169,N,N,1,1,2,I2169 g269[IL] 
g1142,N,N,1,2,3,g1142 I2169 g269[IL] 
I2340,N,N,1,3,4,I2340 g1142 I2169 g269[IL] 
g1329,N,N,1,4,5,g1329 I2340 g1142 I2169 g269[IL] 
g5889,N,N,1,39,8,g5889 g5742 g5686 g5546 g5388 g5318 g5060 g4819 
g6245,N,N,1,40,8,g6245 g5889 g5742 g5686 g5546 g5388 g5318 g5060 
g6086,N,N,1,39,8,g6086 g5742 g5686 g5546 g5388 g5318 g5060 g4819 
g6290,N,N,1,44,8,g6290 g6245 g5889 g5742 g5686 g5546 g5388 g5318 
I8246,N,N,1,45,8,I8246 g6290 g6245 g5889 g5742 g5686 g5546 g5388 
g6412,N,N,1,46,8,g6412 I8246 g6290 g6245 g5889 g5742 g5686 g5546 
I8450,N,N,1,47,8,I8450 g6412 I8246 g6290 g6245 g5889 g5742 g5686 
g6510,N,N,1,48,8,g6510 I8450 g6412 I8246 g6290 g6245 g5889 g5742 
g6510[OL],N,Y,1,49,8,g6510[OL] g6510 I8450 g6412 I8246 g6290 g6245 g5889 
I7097,N,N,1,15,8,I7097 g5194 g4874 g4708 g4541 g4199 g3810 g3421 
I7098,N,N,1,17,8,I7098 I7097 g5194 g4874 g4708 g4541 g4199 g3810 
I7099,N,N,1,17,8,I7099 I7097 g5194 g4874 g4708 g4541 g4199 g3810 
g5431,N,N,1,20,8,g5431 I7099 I7098 I7097 g5194 g4874 g4708 g4541 
I7197,N,N,1,21,8,I7197 g5431 I7099 I7098 I7097 g5194 g4874 g4708 
g5493,N,N,1,22,8,g5493 I7197 g5431 I7099 I7098 I7097 g5194 g4874 
I7372,N,N,1,23,8,I7372 g5493 I7197 g5431 I7099 I7098 I7097 g5194 
g5615,N,N,1,24,8,g5615 I7372 g5493 I7197 g5431 I7099 I7098 I7097 
g6160,N,N,1,23,8,g6160 g5926 g5741 g5602 g5515 g5364 g5194 g4874 
g6288,N,N,1,27,8,g6288 g5615 I7372 g5493 I7197 g5431 g6160 g5926 
I7829,N,N,1,23,8,I7829 g5926 g5741 g5602 g5515 g5364 g5194 g4874 
g6119,N,N,1,24,8,g6119 I7829 g5926 g5741 g5602 g5515 g5364 g5194 
g6426,N,N,1,28,8,g6426 g6288 g5615 I7372 g5493 I7197 g5431 g6119 
I8488,N,N,1,29,8,I8488 g6426 g6288 g5615 I7372 g5493 I7197 g5431 
g6524,N,N,1,31,8,g6524 I8488 g6426 g6288 g5615 I7372 g5493 I7197 
I8641,N,N,1,32,8,I8641 g6524 I8488 g6426 g6288 g5615 I7372 g5493 
g6591,N,N,1,33,8,g6591 I8641 g6524 I8488 g6426 g6288 g5615 I7372 
g6591[OL],N,Y,1,34,8,g6591[OL] g6591 I8641 g6524 I8488 g6426 g6288 g5615 
g3775,N,N,1,12,8,g3775 g3388 I4667 g2908 g2010 g1459 g1470 g1473 
g4349,N,N,1,16,8,g4349 g3775 g3388 I4667 g2908 g2010 g1459 g1470 
g445[IL],Y,N,0,0,1,g445[IL] 
g4015,N,N,1,12,8,g4015 g3388 I4667 g2908 g2010 g1459 g1470 g1473 
g4430,N,N,1,17,8,g4430 g4349 g3775 g3388 I4667 g2908 g2010 g1459 
I6280,N,N,1,18,8,I6280 g4430 g4349 g3775 g3388 I4667 g2908 g2010 
g4692,N,N,1,19,8,g4692 I6280 g4430 g4349 g3775 g3388 I4667 g2908 
I6546,N,N,1,20,8,I6546 g4692 I6280 g4430 g4349 g3775 g3388 I4667 
g4846,N,N,1,21,8,g4846 I6546 g4692 I6280 g4430 g4349 g3775 g3388 
g4846[OL],N,Y,1,22,8,g4846[OL] g4846 I6546 g4692 I6280 g4430 g4349 g3775 
g663[IL],Y,N,0,0,1,g663[IL] 
I1924,N,N,1,1,2,I1924 g663[IL] 
g899,N,N,1,2,3,g899 I1924 g663[IL] 
I2269,N,N,1,3,4,I2269 g899 I1924 g663[IL] 
g1288,N,N,1,4,5,g1288 I2269 g899 I1924 g663[IL] 
g1288[OL],N,Y,1,5,6,g1288[OL] g1288 I2269 g899 I1924 g663[IL] 
g2958,N,N,1,5,6,g2958 g1861 I2967 g1682 g829 g323[IL] 
g3484,N,N,1,6,8,g3484 g2958 g1861 I2967 g1682 g829 g323[IL] g349[IL] 
I3739,N,N,1,6,8,I3739 g2021 g1436 g830 g338[IL] g834 g341[IL] g835 
I3740,N,N,1,7,8,I3740 I3739 g2021 g1436 g830 g338[IL] g834 g341[IL] 
I3741,N,N,1,7,8,I3741 I3739 g2021 g1436 g830 g338[IL] g834 g341[IL] 
g2607,N,N,1,9,8,g2607 I3741 I3740 I3739 g2021 g1436 g830 g338[IL] 
g3489,N,N,1,10,8,g3489 g2607 I3741 I3740 I3739 g2021 g1436 g830 
g3954,N,N,1,11,8,g3954 g3489 g2607 I3741 I3740 I3739 g2021 g1436 
g4473,N,N,1,12,8,g4473 g4253 g3819 g3575 g3437 g2853 I4777 g2962 
g4806,N,N,1,13,8,g4806 g4473 g4253 g3819 g3575 g3437 g2853 I4777 
g5047,N,N,1,15,8,g5047 g4806 g4473 g4253 g3819 g3954 g3489 g2607 
I6406,N,N,1,13,8,I6406 g4473 g4253 g3819 g3575 g3437 g2853 I4777 
g4766,N,N,1,14,8,g4766 I6406 g4473 g4253 g3819 g3575 g3437 g2853 
g5295,N,N,1,16,8,g5295 g5047 g4766 I6406 g4806 g4473 g4253 g3819 
I7113,N,N,1,18,8,I7113 g5295 g5047 g4766 I6406 g4806 g4473 g4253 
g5435,N,N,1,19,8,g5435 I7113 g5295 g5047 g4766 I6406 g4806 g4473 
I7170,N,N,1,21,8,I7170 g5435 I7113 g5295 g5047 g4766 I6406 g4806 
g5478,N,N,1,22,8,g5478 I7170 g5435 I7113 g5295 g5047 g4766 I6406 
g5478[OL],N,Y,1,23,8,g5478[OL] g5478 I7170 g5435 I7113 g5295 g5047 g4766 
I9028,N,N,1,54,8,I9028 g6806 I8978 g6792 g6770 g6754 g6737 g6714 
g6835,N,N,1,55,8,g6835 I9028 g6806 I8978 g6792 g6770 g6754 g6737 
I9041,N,N,1,57,8,I9041 g6835 I9028 g6806 I8978 g6792 g6770 g6754 
g6840,N,N,1,58,8,g6840 I9041 g6835 I9028 g6806 I8978 g6792 g6770 
g6840[OL],N,Y,1,59,8,g6840[OL] g6840 I9041 g6835 I9028 g6806 I8978 g6792 
I6962,N,N,1,14,8,I6962 g4874 g4708 g4541 g4199 g3810 g3421 g2846 
I6963,N,N,1,15,8,I6963 I6962 g4874 g4708 g4541 g4199 g3810 g3421 
I6964,N,N,1,15,8,I6964 I6962 g4874 g4708 g4541 g4199 g3810 g3421 
g5308,N,N,1,18,8,g5308 I6964 I6963 I6962 g4874 g4708 g4541 g4199 
I7002,N,N,1,20,8,I7002 g5308 I6964 I6963 I6962 g4874 g4708 g4541 
g5352,N,N,1,21,8,g5352 I7002 g5308 I6964 I6963 I6962 g4874 g4708 
I7270,N,N,1,22,8,I7270 g5352 I7002 g5308 I6964 I6963 I6962 g4874 
g5530,N,N,1,23,8,g5530 I7270 g5352 I7002 g5308 I6964 I6963 I6962 
g6163,N,N,1,23,8,g6163 g5926 g5741 g5602 g5515 g5364 g5194 g4874 
g6299,N,N,1,26,8,g6299 g6163 g5530 I7270 g5352 I7002 g5926 g5741 
I8300,N,N,1,28,8,I8300 g6299 g6163 g5530 I7270 g5352 I7002 g5926 
g6434,N,N,1,29,8,g6434 I8300 g6299 g6163 g5530 I7270 g5352 I7002 
I8503,N,N,1,30,8,I8503 g6434 I8300 g6299 g6163 g5530 I7270 g5352 
g6529,N,N,1,31,8,g6529 I8503 g6434 I8300 g6299 g6163 g5530 I7270 
I8650,N,N,1,32,8,I8650 g6529 I8503 g6434 I8300 g6299 g6163 g5530 
g6594,N,N,1,33,8,g6594 I8650 g6529 I8503 g6434 I8300 g6299 g6163 
g6594[OL],N,Y,1,34,8,g6594[OL] g6594 I8650 g6529 I8503 g6434 I8300 g6299 
g3522,N,N,1,6,8,g3522 g2909 g2092 g1570 g1027 g598[IL] g567 g634[IL] 
g3907,N,N,1,8,8,g3907 g3522 g2909 g2092 g1570 g1027 g598[IL] g567 
g4236,N,N,1,10,8,g4236 g3907 g3522 g2909 g2092 g1570 g1027 g598[IL] 
I6175,N,N,1,11,8,I6175 g4236 g3907 g3522 g2909 g2092 g1570 g1027 
I6176,N,N,1,12,8,I6176 I6175 g4236 g3907 g3522 g2909 g2092 g1570 
I6177,N,N,1,12,8,I6177 I6175 g4236 g3907 g3522 g2909 g2092 g1570 
g4608,N,N,1,13,8,g4608 I6177 I6176 I6175 g4236 g3907 g3522 g2909 
I6253,N,N,1,14,8,I6253 g4608 I6177 I6176 I6175 g4236 g3907 g3522 
g4660,N,N,1,16,8,g4660 I6253 g4608 I6177 I6176 I6175 g4236 g3907 
I6612,N,N,1,18,8,I6612 g4660 I6253 g4608 I6177 I6176 I6175 g4236 
g4910,N,N,1,20,8,g4910 I6612 g4660 I6253 g4608 I6177 I6176 I6175 
g1480,N,N,1,2,3,g1480 g985 g638[IL] 
g5149,N,N,1,21,8,g5149 g4910 I6612 g4660 I6253 g4608 I6177 I6176 
I7029,N,N,1,22,8,I7029 g5149 g4910 I6612 g4660 I6253 g4608 I6177 
g5375,N,N,1,23,8,g5375 I7029 g5149 g4910 I6612 g4660 I6253 g4608 
I7276,N,N,1,24,8,I7276 g5375 I7029 g5149 g4910 I6612 g4660 I6253 
g5534,N,N,1,25,8,g5534 I7276 g5375 I7029 g5149 g4910 I6612 g4660 
I7336,N,N,1,27,8,I7336 g5534 I7276 g5375 I7029 g5149 g4910 I6612 
g5580,N,N,1,29,8,g5580 I7336 g5534 I7276 g5375 I7029 g5149 g4910 
g5580[OL],N,Y,1,31,8,g5580[OL] g5580 I7336 g5534 I7276 g5375 I7029 g5149 
I3499,N,N,1,5,6,I3499 g1450 I2453 g952 I2029 g677[IL] 
g2347,N,N,1,6,7,g2347 I3499 g1450 I2453 g952 I2029 g677[IL] 
g2754,N,N,1,7,8,g2754 g2347 I3499 g1450 I2453 g952 I2029 g677[IL] 
g3642,N,N,1,12,8,g3642 g3054 I4279 g2230 I3355 g1608 I2570 g1222 
g3650,N,N,1,12,8,g3650 g2660 I3804 g2575 I3684 g1733 I2741 g1222 
g3869,N,N,1,13,8,g3869 g3650 g3642 g2660 g3054 I3804 g2575 I3684 
g6320,N,N,1,47,8,g6320 g6194 I7906 g5912 g5853 g5638 I7397 g5561 
g6712,N,N,1,44,8,g6712 g6676 g6631 g6545 g6468 g6394 I8196 I8195 
g6736,N,N,1,46,8,g6736 g6712 g6676 g6631 g6545 g6468 g6394 I8196 
g6750,N,N,1,47,8,g6750 g6736 g6712 g6676 g6670 g6631 g6545 g6468 
I3840,N,N,1,6,7,I3840 g2125 I3255 g1650 I2627 g1053 g197[IL] 
g2692,N,N,1,7,8,g2692 I3840 g2125 I3255 g1650 I2627 g1053 g197[IL] 
g3477,N,N,1,11,8,g3477 g2692 I3840 g2125 I3255 g1650 I2627 g1053 
g6768,N,N,1,48,8,g6768 g6750 g6736 g6712 g6676 g6670 g6631 g6545 
I2315,N,N,1,3,4,I2315 g1222 I2225 g696[IL] 
g1320,N,N,1,4,5,g1320 I2315 g1222 I2225 g696[IL] 
I3373,N,N,1,5,6,I3373 g1320 I2315 g1222 I2225 g696[IL] 
g2242,N,N,1,6,7,g2242 I3373 g1320 I2315 g1222 I2225 g696[IL] 
g3307,N,N,1,11,8,g3307 g2692 I3840 g2125 I3255 g1650 I2627 g1053 
g6791,N,N,1,49,8,g6791 g6768 g6750 g6736 g6712 g6676 g6670 g6631 
I8975,N,N,1,50,8,I8975 g6791 g6768 g6750 g6736 g6712 g6676 g6670 
g6803,N,N,1,51,8,g6803 I8975 g6791 g6768 g6750 g6736 g6712 g6676 
g6828,N,N,1,54,8,g6828 g6803 I8975 g6791 g6768 g6750 g6736 g6712 
g6830,N,N,1,54,8,g6830 g6809 I8981 g6793 g6771 g6758 g6738 g6713 
I2785,N,N,1,3,4,I2785 g1222 I2225 g696[IL] 
g1760,N,N,1,4,5,g1760 I2785 g1222 I2225 g696[IL] 
I3258,N,N,1,5,6,I3258 g1760 I2785 g1222 I2225 g696[IL] 
g2134,N,N,1,6,7,g2134 I3258 g1760 I2785 g1222 I2225 g696[IL] 
I4459,N,N,1,7,8,I4459 g2134 I3258 g1760 I2785 g1222 I2225 g696[IL] 
g3216,N,N,1,11,8,g3216 I4459 g2134 I3258 g1760 I2785 g1222 I2225 
g6153,N,N,1,45,8,g6153 g5997 g5854 g5638 I7397 g5561 g5391 I7055 
I9057,N,N,1,56,8,I9057 g6830 g6828 g6803 I8975 g6791 g6768 g6750 
g6156,N,N,1,45,8,g6156 g6015 g5857 g5638 I7397 g5561 g5391 I7055 
I3587,N,N,1,5,6,I3587 g1461 I2460 g952 I2029 g677[IL] 
g2457,N,N,1,6,7,g2457 I3587 g1461 I2460 g952 I2029 g677[IL] 
g2813,N,N,1,7,8,g2813 g2457 I3587 g1461 I2460 g952 I2029 g677[IL] 
g3683,N,N,1,12,8,g3683 g3150 I4391 g2275 I3422 g1641 I2604 g1222 
g3688,N,N,1,12,8,g3688 g2783 I3979 g1836 I2922 g1774 I2817 g1222 
g3891,N,N,1,13,8,g3891 g3688 g3683 g2783 g3150 I3979 g1836 I2922 
g6331,N,N,1,47,8,g6331 g6212 I7910 g5905 g5852 g5638 I7397 g5561 
g5190,N,N,1,18,8,g5190 g4950 g4680 g4550 I6126 g4240 g3793 g3491 
g5164,N,N,1,18,8,g5164 g4877 g4680 g4550 I6126 g4240 g3793 g3491 
I9058,N,N,1,48,8,I9058 g6331 g6212 I7910 g5905 g6156 g6015 g5852 
g5185,N,N,1,18,8,g5185 g4993 g4674 g4550 I6126 g4240 g3793 g3491 
g558,Y,N,0,0,1,g558 
g5198,N,N,1,18,8,g5198 g5025 g4814 g4550 I6126 g4240 g3793 g3491 
I7969,N,N,1,47,8,I7969 g6194 I7906 g5912 g5997 g5975 g5958 g5853 
I7970,N,N,1,47,8,I7970 g6212 I7910 g5905 g6015 g5852 g5638 I7397 
I7971,N,N,1,22,8,I7971 g5202 g4894 g4813 g4914 g4816 g4904 g4812 
I7972,N,N,1,21,8,I7972 g5025 g4814 g4915 g4669 g4550 I6126 g4240 
g6279,N,N,1,51,8,g6279 I7970 I7969 g6212 I7910 g6194 I7906 g5905 
I9059,N,N,1,52,8,I9059 g6279 I7970 I7969 g6212 I7910 g6194 I7906 
g6844,N,N,1,57,8,g6844 I9057 g6830 g6828 g6803 I8975 g6791 g6768 
I9074,N,N,1,58,8,I9074 g6844 I9057 g6830 g6828 g6803 I8975 g6791 
g6849,N,N,1,59,8,g6849 I9074 g6844 I9057 g6830 g6828 g6803 I8975 
I9082,N,N,1,60,8,I9082 g6849 I9074 g6844 I9057 g6830 g6828 g6803 
g6853,N,N,1,61,8,g6853 I9082 g6849 I9074 g6844 I9057 g6830 g6828 
g6853[OL],N,Y,1,64,8,g6853[OL] g6853 I9082 g6849 I9074 g6844 I9057 g6830 
g4003,N,N,1,10,8,g4003 g3441 I4681 g2947 g2026 g1398 g889 g1402 
I5674,N,N,1,11,8,I5674 g4003 g3441 I4681 g2947 g2026 g1398 g889 
g4232,N,N,1,12,8,g4232 I5674 g4003 g3441 I4681 g2947 g2026 g1398 
g3899,N,N,1,10,8,g3899 g3441 I4681 g2947 g2026 g1398 g889 g1402 
g4607,N,N,1,14,8,g4607 g4232 I5674 g4003 g3441 I4681 g2947 g2026 
I6495,N,N,1,17,8,I6495 g4607 g4232 I5674 g4003 g3441 I4681 g2947 
g4815,N,N,1,18,8,g4815 I6495 g4607 g4232 I5674 g4003 g3441 I4681 
I6528,N,N,1,19,8,I6528 g4815 I6495 g4607 g4232 I5674 g4003 g3441 
g4840,N,N,1,20,8,g4840 I6528 g4815 I6495 g4607 g4232 I5674 g4003 
g4840[OL],N,Y,1,21,8,g4840[OL] g4840 I6528 g4815 I6495 g4607 g4232 I5674 
I5084,N,N,1,12,8,I5084 g3593 g2997 I4192 g1847 I2943 g1715 I2716 
g3861,N,N,1,13,8,g3861 I5084 g3593 g2997 I4192 g1847 I2943 g1715 
I5532,N,N,1,14,8,I5532 g3861 I5084 g3593 g2997 I4192 g1847 I2943 
g4150,N,N,1,15,8,g4150 I5532 g3861 I5084 g3593 g2997 I4192 g1847 
g4150[OL],N,Y,1,16,8,g4150[OL] g4150 I5532 g3861 I5084 g3593 g2997 I4192 
I5535,N,N,1,10,8,I5535 g3907 g3522 g2909 g2092 g1570 g1027 g598[IL] 
I5536,N,N,1,11,8,I5536 I5535 g3907 g3522 g2909 g2092 g1570 g1027 
I5537,N,N,1,11,8,I5537 I5535 g3907 g3522 g2909 g2092 g1570 g1027 
g4151,N,N,1,12,8,g4151 I5537 I5536 I5535 g3907 g3522 g2909 g2092 
I6023,N,N,1,13,8,I6023 g4151 I5537 I5536 I5535 g3907 g3522 g2909 
g4503,N,N,1,14,8,g4503 I6023 g4151 I5537 I5536 I5535 g3907 g3522 
I6444,N,N,1,16,8,I6444 g4503 I6023 g4151 I5537 I5536 I5535 g3907 
g4784,N,N,1,18,8,g4784 I6444 g4503 I6023 g4151 I5537 I5536 I5535 
g1679,N,N,1,2,3,g1679 g985 g638[IL] 
g5017,N,N,1,20,8,g5017 g4784 I6444 g4503 I6023 g4151 I5537 I5536 
I6930,N,N,1,21,8,I6930 g5017 g4784 I6444 g4503 I6023 g4151 I5537 
g5273,N,N,1,22,8,g5273 I6930 g5017 g4784 I6444 g4503 I6023 g4151 
I7104,N,N,1,23,8,I7104 g5273 I6930 g5017 g4784 I6444 g4503 I6023 
g5432,N,N,1,24,8,g5432 I7104 g5273 I6930 g5017 g4784 I6444 g4503 
I7190,N,N,1,25,8,I7190 g5432 I7104 g5273 I6930 g5017 g4784 I6444 
g5490,N,N,1,27,8,g5490 I7190 g5432 I7104 g5273 I6930 g5017 g4784 
g5490[OL],N,Y,1,29,8,g5490[OL] g5490 I7190 g5432 I7104 g5273 I6930 g5017 
I2179,N,N,1,1,2,I2179 g293[IL] 
g1160,N,N,1,2,3,g1160 I2179 g293[IL] 
I2349,N,N,1,3,4,I2349 g1160 I2179 g293[IL] 
g1332,N,N,1,4,5,g1332 I2349 g1160 I2179 g293[IL] 
g5892,N,N,1,39,8,g5892 g5742 g5686 g5546 g5388 g5318 g5060 g4819 
g6249,N,N,1,40,8,g6249 g5892 g5742 g5686 g5546 g5388 g5318 g5060 
g6090,N,N,1,39,8,g6090 g5742 g5686 g5546 g5388 g5318 g5060 g4819 
g6294,N,N,1,44,8,g6294 g6249 g5892 g5742 g5686 g5546 g5388 g5318 
I8252,N,N,1,45,8,I8252 g6294 g6249 g5892 g5742 g5686 g5546 g5388 
g6414,N,N,1,46,8,g6414 I8252 g6294 g6249 g5892 g5742 g5686 g5546 
I8453,N,N,1,47,8,I8453 g6414 I8252 g6294 g6249 g5892 g5742 g5686 
g6511,N,N,1,48,8,g6511 I8453 g6414 I8252 g6294 g6249 g5892 g5742 
g6511[OL],N,Y,1,49,8,g6511[OL] g6511 I8453 g6414 I8252 g6294 g6249 g5892 
I5094,N,N,1,12,8,I5094 g3705 g3014 I4217 g2163 I3288 g1710 g1109 
g3867,N,N,1,13,8,g3867 I5094 g3705 g3014 I4217 g2163 I3288 g1710 
I5508,N,N,1,14,8,I5508 g3867 I5094 g3705 g3014 I4217 g2163 I3288 
g4142,N,N,1,15,8,g4142 I5508 g3867 I5094 g3705 g3014 I4217 g2163 
g4142[OL],N,Y,1,16,8,g4142[OL] g4142 I5508 g3867 I5094 g3705 g3014 I4217 
g3800,N,N,1,12,8,g3800 g3388 I4667 g2908 g2010 g1459 g1470 g1473 
g4395,N,N,1,16,8,g4395 g3800 g3388 I4667 g2908 g2010 g1459 g1470 
g4051,N,N,1,12,8,g4051 g3388 I4667 g2908 g2010 g1459 g1470 g1473 
g4454,N,N,1,17,8,g4454 g4395 g3800 g3388 I4667 g2908 g2010 g1459 
I6334,N,N,1,18,8,I6334 g4454 g4395 g3800 g3388 I4667 g2908 g2010 
g4718,N,N,1,19,8,g4718 I6334 g4454 g4395 g3800 g3388 I4667 g2908 
I6543,N,N,1,20,8,I6543 g4718 I6334 g4454 g4395 g3800 g3388 I4667 
g4845,N,N,1,21,8,g4845 I6543 g4718 I6334 g4454 g4395 g3800 g3388 
g4845[OL],N,Y,1,22,8,g4845[OL] g4845 I6543 g4718 I6334 g4454 g4395 g3800 
g374[IL],Y,N,0,0,1,g374[IL] 
g3892,N,N,1,10,8,g3892 g3575 I4777 g2962 g2008 g1784 g858 g301 
g4163,N,N,1,11,8,g4163 g3892 g3575 I4777 g2962 g2008 g1784 g858 
I6008,N,N,1,12,8,I6008 g4163 g3892 g3575 I4777 g2962 g2008 g1784 
g4496,N,N,1,13,8,g4496 I6008 g4163 g3892 g3575 I4777 g2962 g2008 
g5539,N,N,1,20,8,g5539 g5331 I6995 g5220 g4903 g4717 g4465 g4253 
g5633,N,N,1,21,8,g5633 g5539 g5331 I6995 g5220 g4903 g4717 g4465 
g370[IL],Y,N,0,0,1,g370[IL] 
g5482,N,N,1,20,8,g5482 g5331 I6995 g5220 g4903 g4717 g4465 g4253 
g5694,N,N,1,22,8,g5694 g5633 g5539 g5482 g5331 I6995 g5220 g4903 
g5694[OL],N,Y,1,23,8,g5694[OL] g5694 g5633 g5539 g5482 g5331 I6995 g5220 
g6057,N,N,1,39,8,g6057 g5824 g5631 g5536 g5467 g5318 g5060 g4819 
g6266,N,N,1,40,8,g6266 g6057 g5824 g5631 g5536 g5467 g5318 g5060 
I8177,N,N,1,44,8,I8177 g6173 g6043 g6066 g5824 g5631 g5536 g5467 
g6371,N,N,1,45,8,g6371 I8177 g6173 g6043 g6066 g5824 g5631 g5536 
g6490,N,N,1,46,8,g6490 g6371 I8177 g6173 g6043 g6066 g5824 g5631 
g6579,N,N,1,47,8,g6579 g6490 g6371 I8177 g6173 g6043 g6066 g5824 
g6234,N,N,1,40,8,g6234 g6057 g5824 g5631 g5536 g5467 g5318 g5060 
