CLUSTER ROOT NODE,CLUSTER SIZE,CLUSTER CONTENTS
g6796[OL],8,g6796[OL] g6796 II12259 g6652 II11936 g5918 II10574 g5426 
g6797[OL],8,g6797[OL] g6797 II12262 g6656 II11948 g5897 II10569 g5417 
g6798[OL],8,g6798[OL] g6798 II12265 g6660 II11958 g5874 II10565 g5402 
g6807[OL],8,g6807[OL] g6807 II12292 g6657 II11951 g5847 II10552 g5396 
g6799[OL],8,g6799[OL] g6799 II12268 g6661 II11961 g5988 II10592 g5444 
g6800[OL],8,g6800[OL] g6800 II12271 g6663 II11967 g5971 II10587 g5439 
g6801[OL],8,g6801[OL] g6801 II12274 g6672 II11974 g5956 II10582 g5437 
g6802[OL],8,g6802[OL] g6802 II12277 g6681 II11991 g5939 II10579 g5433 
g6803[OL],8,g6803[OL] g6803 II12280 g6684 II11998 g5918 II10574 g5426 
g6804[OL],8,g6804[OL] g6804 II12283 g6692 II12008 g5897 II10569 g5417 
g6805[OL],8,g6805[OL] g6805 II12286 g6696 II12022 g5874 II10565 g5402 
g6806[OL],8,g6806[OL] g6806 II12289 g6702 II12038 g5847 II10552 g5396 
g6808[OL],8,g6808[OL] g6808 II12295 g6693 II12011 g5939 II10579 g5433 
g6809[OL],8,g6809[OL] g6809 II12298 g6697 II12025 g5918 II10574 g5426 
g6810[OL],8,g6810[OL] g6810 II12301 g6703 II12041 g5897 II10569 g5417 
g6811[OL],8,g6811[OL] g6811 II12304 g6711 II12059 g5874 II10565 g5402 
g6820[OL],8,g6820[OL] g6820 II12331 g6704 II12044 g5847 II10552 g5396 
g6812[OL],8,g6812[OL] g6812 II12307 g6712 II12062 g5988 II10592 g5444 
g6813[OL],8,g6813[OL] g6813 II12310 g6723 II12085 g5971 II10587 g5439 
g6814[OL],8,g6814[OL] g6814 II12313 g6730 II12098 g5956 II10582 g5437 
g6815[OL],8,g6815[OL] g6815 II12316 g6736 II12108 g5939 II10579 g5433 
g6816[OL],8,g6816[OL] g6816 II12319 g6741 II12117 g5918 II10574 g5426 
g6817[OL],8,g6817[OL] g6817 II12322 g6751 II12128 g5897 II10569 g5417 
g6818[OL],8,g6818[OL] g6818 II12325 g6755 II12138 g5874 II10565 g5402 
g6819[OL],8,g6819[OL] g6819 II12328 g6760 II12151 g5847 II10552 g5396 
g6821[OL],8,g6821[OL] g6821 II12334 g6713 II12065 g5897 II10569 g5417 
g6822[OL],8,g6822[OL] g6822 II12337 g6724 II12088 g5874 II10565 g5402 
g6831[OL],8,g6831[OL] g6831 II12364 g6714 II12068 g5847 II10552 g5396 
g6823[OL],8,g6823[OL] g6823 II12340 g6725 II12091 g5988 II10592 g5444 
g6824[OL],8,g6824[OL] g6824 II12343 g6731 II12101 g5971 II10587 g5439 
g6825[OL],8,g6825[OL] g6825 II12346 g6737 II12111 g5956 II10582 g5437 
g6826[OL],8,g6826[OL] g6826 II12349 g6742 II12120 g5939 II10579 g5433 
g6827[OL],8,g6827[OL] g6827 II12352 g6752 II12131 g5918 II10574 g5426 
g6828[OL],8,g6828[OL] g6828 II12355 g6756 II12141 g5897 II10569 g5417 
g6829[OL],8,g6829[OL] g6829 II12358 g6761 II12154 g5874 II10565 g5402 
g6830[OL],8,g6830[OL] g6830 II12361 g6765 II12164 g5847 II10552 g5396 
g4652[OL],8,g4652[OL] g4652 II8871 g3869 II7400 g3075 g2216 II5933 
gbuf67[OL],3,gbuf67[OL] gbuf67 g646[IL] 
g7743[OL],8,g7743[OL] g7743 II14100 g7580 II13885 g7351 II13469 g7123 
g7744[OL],8,g7744[OL] g7744 II14103 g7584 II13897 g7354 II13478 g7126 
g7745[OL],8,g7745[OL] g7745 II14106 g7586 II13903 g7357 II13487 g7129 
g7746[OL],8,g7746[OL] g7746 II14109 g7590 II13915 g7360 II13496 g7133 
g7747[OL],8,g7747[OL] g7747 II14112 g7560 II13854 g7327 II13403 g7269 
g7748[OL],8,g7748[OL] g7748 II14115 g7563 II13861 g7330 II13410 g7274 
g7749[OL],8,g7749[OL] g7749 II14118 g7565 II13865 g7333 II13419 g7277 
g7750[OL],8,g7750[OL] g7750 II14121 g7587 II13906 g7358 II13490 g7130 
g7751[OL],8,g7751[OL] g7751 II14124 g7591 II13918 g7361 II13499 g7134 
g7752[OL],8,g7752[OL] g7752 II14127 g7594 II13927 g7366 II13512 g7138 
g7753[OL],8,g7753[OL] g7753 II14130 g7592 II13921 g7362 II13502 g7135 
g7755[OL],8,g7755[OL] g7755 II14136 g7633 II13962 g7413 II13524 g7151 
g7754[OL],8,g7754[OL] g7754 II14133 g7574 II13869 g7338 II13432 g7280 
g6371[OL],8,g6371[OL] g6371 II11440 g6009 II10605 g5440 g4786 II9099 
g6840[OL],8,g6840[OL] g6840 II12391 g6744 II12124 g5847 II10552 g5396 
g6832[OL],8,g6832[OL] g6832 II12367 g6754 II12135 g5988 II10592 g5444 
g6833[OL],8,g6833[OL] g6833 II12370 g6758 II12145 g5971 II10587 g5439 
g6834[OL],8,g6834[OL] g6834 II12373 g6763 II12158 g5956 II10582 g5437 
g6835[OL],8,g6835[OL] g6835 II12376 g6766 II12167 g5939 II10579 g5433 
g6836[OL],8,g6836[OL] g6836 II12379 g6768 II12173 g5918 II10574 g5426 
g6837[OL],8,g6837[OL] g6837 II12382 g6772 II12187 g5897 II10569 g5417 
g6838[OL],8,g6838[OL] g6838 II12385 g6397 II11512 g5874 II10565 g5402 
g6839[OL],8,g6839[OL] g6839 II12388 g6403 II11522 g5847 II10552 g5396 
g6841[OL],8,g6841[OL] g6841 II12394 g6759 II12148 g5988 II10592 g5444 
g6842[OL],8,g6842[OL] g6842 II12397 g6764 II12161 g5971 II10587 g5439 
g6843[OL],8,g6843[OL] g6843 II12400 g6767 II12170 g5956 II10582 g5437 
g6844[OL],8,g6844[OL] g6844 II12403 g6769 II12176 g5939 II10579 g5433 
g6845[OL],8,g6845[OL] g6845 II12406 g6773 II12190 g5918 II10574 g5426 
g6846[OL],8,g6846[OL] g6846 II12409 g6398 II11515 g5897 II10569 g5417 
g6847[OL],8,g6847[OL] g6847 II12412 g6404 II11525 g5874 II10565 g5402 
g6848[OL],8,g6848[OL] g6848 II12415 g6410 II11533 g5847 II10552 g5396 
g3854[OL],7,g3854[OL] g3854 II7365 g3061 II6795 g1683 g795[IL] 
g5162[OL],8,g5162[OL] g5162 II9612 g4776 II9081 g4357 g3679 II7181 
g5734[OL],8,g5734[OL] g5734 II10259 g5362 II9823 g5138 g4108 g3655 
g7756[OL],8,g7756[OL] g7756 II14139 g7548 II13828 g7321 g7187 II13103 
g7757[OL],8,g7757[OL] g7757 II14142 g7551 II13837 g7324 g7189 II13109 
g7510[OL],8,g7510[OL] g7510 II13710 g7340 II13438 g7143 g6996 g6552 
g7511[OL],8,g7511[OL] g7511 II13713 g7341 II13441 g7146 g6998 g6555 
g7758[OL],8,g7758[OL] g7758 II14145 g7542 II13810 g7312 g7178 II13088 
g7759[OL],8,g7759[OL] g7759 II14148 g7543 II13813 g7314 g7180 II13092 
g7296[OL],8,g7296[OL] g7296 II13320 g7139 II12999 g7029 g6433 g6134 
g7760[OL],8,g7760[OL] g7760 II14151 g7555 II13843 g7326 g7194 II13118 
g7761[OL],8,g7761[OL] g7761 II14154 g7558 II13850 g7328 g7196 II13122 
g7512[OL],8,g7512[OL] g7512 II13716 g7331 II13413 g7127 g6974 g6505 
g7513[OL],8,g7513[OL] g7513 II13719 g7334 II13422 g7131 g6976 g6508 
g7762[OL],8,g7762[OL] g7762 II14157 g7547 II13825 g7318 g7185 II13099 
g7763[OL],8,g7763[OL] g7763 II14160 g7549 II13831 g7322 g7188 II13106 
g7297[OL],8,g7297[OL] g7297 II13323 g7145 II13023 g7040 g6439 g6150 
g3857[OL],7,g3857[OL] g3857 II7374 g3084 II6820 g1707 g955[IL] 
g5169[OL],8,g5169[OL] g5169 II9633 g4800 II9123 g4455 g3811 II7270 
g5170[OL],8,g5170[OL] g5170 II9636 g4802 II9129 g4475 g3818 II7279 
g8664[OL],8,g8664[OL] g8664 II14786 g8606 II14683 g7825 g7615 g7488 
g8665[OL],8,g8665[OL] g8665 II14789 g8544 II14657 g7782 g7598 g7483 
g8666[OL],8,g8666[OL] g8666 II14792 g8583 II14668 g7787 g7602 g7476 
g8667[OL],8,g8667[OL] g8667 II14795 g8604 II14677 g7791 g7606 g7471 
g8668[OL],8,g8668[OL] g8668 II14798 g8605 II14680 g7810 g7609 g7467 
g8669[OL],8,g8669[OL] g8669 II14801 g8608 II14687 g7826 g7626 g7463 
g8670[OL],8,g8670[OL] g8670 II14804 g8563 II14662 g7783 g7600 g7460 
g8671[OL],8,g8671[OL] g8671 II14807 g8603 II14674 g7788 g7604 g7456 
g5168[OL],8,g5168[OL] g5168 II9630 g4867 II9209 g4349 g3310 g2557 
g5735[OL],8,g5735[OL] g5735 II10262 g5551 II9974 g4676 g3885 g3310 
g2652[OL],6,g2652[OL] g2652 II6440 g1806 II5670 g941 
g6372[OL],8,g6372[OL] g6372 II11443 g6038 II10649 g5657 g5021 g4501 
g8220[OL],8,g8220[OL] g8220 II14439 g8063 II14334 g7578 II13879 g7332 
g8221[OL],8,g8221[OL] g8221 II14442 g8065 II14338 g7581 II13888 g7335 
g8222[OL],8,g8222[OL] g8222 II14445 g8067 II14342 g7582 II13891 g7336 
g2651[OL],6,g2651[OL] g2651 II6437 g1784 II5636 g891[IL] 
g2650[OL],6,g2650[OL] g2650 II6434 g1830 II5718 g896[IL] 
g2649[OL],6,g2649[OL] g2649 II6431 g1825 II5709 g901[IL] 
g2648[OL],6,g2648[OL] g2648 II6428 g1818 II5692 g906[IL] 
g2647[OL],6,g2647[OL] g2647 II6425 g1811 II5679 g911[IL] 
g2646[OL],6,g2646[OL] g2646 II6422 g1805 II5667 g916[IL] 
g2645[OL],6,g2645[OL] g2645 II6419 g1799 II5657 g921[IL] 
g2644[OL],6,g2644[OL] g2644 II6416 g1794 II5646 g883[IL] 
g7102[OL],8,g7102[OL] g7102 II12894 g7009 II12753 g6445 g6107 g5478 
gbuf68[OL],3,gbuf68[OL] gbuf68 g890[IL] 
gbuf69[OL],3,gbuf69[OL] gbuf69 g878[IL] 
g5165[OL],8,g5165[OL] g5165 II9621 g4732 II9034 g4317 g3086 g1852 
g5163[OL],8,g5163[OL] g5163 II9615 g4739 II9053 g4327 g2959 g1926 
g3856[OL],7,g3856[OL] g3856 II7371 g3050 II6788 g1681 g929[IL] 
g5166[OL],8,g5166[OL] g5166 II9624 g4746 II9076 g4353 g3665 II7158 
g5167[OL],8,g5167[OL] g5167 II9627 g4777 II9084 g4358 g3680 II7188 
g4654[OL],8,g4654[OL] g4654 II8877 g4274 II8218 g3002 g1834 g933[IL] 
g3855[OL],8,g3855[OL] g3855 II7368 g3018 II6770 g1590 II5466 g926[IL] 
gbuf70[OL],3,gbuf70[OL] gbuf70 g891[IL] 
gbuf71[OL],3,gbuf71[OL] gbuf71 g896[IL] 
gbuf72[OL],3,gbuf72[OL] gbuf72 g901[IL] 
gbuf73[OL],3,gbuf73[OL] gbuf73 g906[IL] 
gbuf74[OL],3,gbuf74[OL] gbuf74 g911[IL] 
gbuf75[OL],3,gbuf75[OL] gbuf75 g916[IL] 
gbuf76[OL],3,gbuf76[OL] gbuf76 g921[IL] 
g7099[OL],8,g7099[OL] g7099 II12885 g6946 II12649 g6457 g6196 g5615 
g7100[OL],8,g7100[OL] g7100 II12888 g6948 II12655 g6458 g6259 g5312 
g7101[OL],8,g7101[OL] g7101 II12891 g6950 II12659 g6459 II11603 g6175 
g9386[OL],8,g9386[OL] g9386 II16176 g9385 II16173 g9382 II16168 g9381 
g8956[OL],8,g8956[OL] g8956 II15382 g8883 II15225 g8689 II14857 g8657 
g1460[IL],1,g1460[IL] 
g888[IL],1,g888[IL] 
g1000,1,g1000 
g6573,8,g6573 g5868 II10555 g5529 g4689 II8966 g4444 II8452 
g1860,2,g1860 g162[IL] 
g3591,3,g3591 g1789 g1034[IL] 
g7406,8,g7406 g7191 g6980 g6745 g7071 g6639 g6198 g5335 
g7566,8,g7566 g7421 g7202 g7071 g6639 g6198 g5335 g6028 
II14302,8,II14302 g6664 g5836 g5529 g4689 II8966 g4444 II8452 
g6110,8,g6110 g5335 g4677 II8932 g4096 II7911 g2767 II6509 
g1864,2,g1864 g162[IL] 
g6664,8,g6664 g5836 g5529 g4689 II8966 g4444 II8452 g2816 
g3492,8,g3492 II6970 g1872 II5757 g963[IL] g966[IL] g970[IL] g969[IL] 
II14219,8,II14219 g7566 g7421 g7202 g7071 g6639 g6198 g5335 
g2557,2,g2557 g940[IL] 
g2555,2,g2555 g936[IL] 
g1375[IL],1,g1375[IL] 
g2229,5,g2229 g1374[IL] g1373[IL] g1372[IL] g1371[IL] 
g2213,5,g2213 g1370[IL] g1369[IL] g1368[IL] g1367[IL] 
g1363[IL],1,g1363[IL] 
g1364[IL],1,g1364[IL] 
g1554,1,g1554 
g3086,3,g3086 g1852 g887[IL] 
g3659,3,g3659 g2293 g888[IL] 
g2532,3,g2532 II6358 g13[IL] 
g2539,3,g2539 II6363 g16[IL] 
g2546,3,g2546 II6368 g20[IL] 
g2547,3,g2547 II6371 g33[IL] 
g2554,3,g2554 II6376 g38[IL] 
g1555,3,g1555 II5428 g49 
g3674,5,g3674 II7164 g2157 II5897 g173[IL] 
g3691,5,g3691 II7195 g1795 II5649 g1389[IL] 
g3721,4,g3721 II7211 g1742 g1486[IL] 
g3783,5,g3783 II7255 g1955 g1189[IL] g16[IL] 
g4005,5,g4005 II7746 g3591 g1789 g1034[IL] 
g4493,5,g4493 II8543 g2810 g1922 g1251[IL] 
g4503,5,g4503 II8565 g3071 g1948 g1250[IL] 
g4564,6,g4564 II8665 g3051 II6791 g1967 g1432[IL] 
g1695,2,g1695 g778[IL] 
g4344,4,g4344 g3124 g1857 g889[IL] 
g4335,4,g4335 g3659 g2293 g888[IL] 
g4328,4,g4328 g3086 g1852 g887[IL] 
II7232,8,II7232 g2330 II6135 II6134 II6133 g846[IL] g2378 II6234 
II7233,8,II7233 g2395 II6275 II6274 II6273 g840[IL] g2294 II6066 
g4444,6,g4444 II8452 g2816 g1685 II5528 g43 
II8928,6,II8928 g4153 II8024 g3076 g1831 g689[IL] 
g5127,8,g5127 II9525 g4413 g3285 g1689 g855[IL] g2371 g944[IL] 
g5139,7,g5139 II9543 g4279 g3340 g2474 g1412[IL] g1405[IL] 
g1872,8,g1872 II5757 g963[IL] g966[IL] g970[IL] g969[IL] g972[IL] g962 
II8932,7,II8932 g4096 II7911 g2767 II6509 g1684 g1[IL] 
g5269,8,g5269 II9791 g4779 g4176 II8064 II8063 g3264 II6900 
II10587,8,II10587 g5439 g5058 II9416 g4273 II8215 g3577 g2372 
II10582,8,II10582 g5437 g5041 II9393 g4266 II8202 g3560 g2361 
II10579,8,II10579 g5433 g5024 II9360 g4257 II8190 g3545 g2344 
II10574,8,II10574 g5426 g5013 II9341 g4251 II8180 g3529 g2323 
II10569,8,II10569 g5417 g5006 II9333 g4245 II8172 g3524 g2306 
II10565,8,II10565 g5402 g5000 II9325 g4242 II8161 g3517 g2283 
II10552,8,II10552 g5396 g4692 II8971 g4464 II8486 g2824 g1688 
II10592,8,II10592 g5444 g5074 II9440 g4285 II8233 g3588 g2379 
g5278,8,g5278 II9794 g4778 g4169 II8053 II8052 g3238 II6894 
g5652,8,g5652 II10135 g4960 g4259 II8196 g3654 g2521 g62[IL] 
g4259,6,g4259 II8196 g3654 g2521 g62[IL] g65[IL] 
g5418,8,g5418 g5100 II9484 g3957 II7662 g3642 II7118 g2484 
g6700,8,g6700 g6244 g5670 II10157 g5109 II9493 g4426 II8428 
g6708,8,g6708 g6250 g5679 II10172 g4873 II9217 g4443 II8449 
g6720,8,g6720 g6254 g5683 II10180 g4721 II9025 g4462 II8480 
g6721,8,g6721 g6257 g5685 II10186 g5129 II9531 g4463 II8483 
g6729,8,g6729 g6263 g5688 II10193 g4670 II8925 g4482 II8520 
g1901,3,g1901 II5781 g979[IL] 
g1788,2,g1788 g984[IL] 
g7057,8,g7057 g6644 g6208 II10965 g5719 II10236 g5014 II9344 
g7061,8,g7061 g6650 g6213 II10976 g5726 II10243 g5026 II9366 
g7078,8,g7078 g6683 g6237 II11040 g5299 II9804 g5113 II9499 
g7067,8,g7067 g6658 g6224 II11011 g5693 II10204 g5060 II9422 
g7256,8,g7256 g7058 g6649 II11929 g6190 II10933 g5668 II10151 
g7259,8,g7259 g7060 g6654 II11942 g6015 II10617 g5677 II10166 
g7147,8,g7147 g6904 g6426 II11559 g6065 II10684 g5258 II9774 
g7265,8,g7265 g7077 g6676 II11984 g6246 II11055 g5696 II10207 
g7149,8,g7149 II13031 g6984 II12725 g6565 g6131 g5529 g4689 
g5749,8,g5749 g5207 g4673 II8928 g4153 II8024 g3076 g1831 
g7124,8,g7124 g6896 II12561 g6449 II11596 g6228 II11021 g5627 
g7494,8,g7494 g7260 g7064 II12829 g6441 II11586 g6256 II11069 
g6232,8,g6232 II11031 g5335 g4677 II8932 g4096 II7911 g2767 
g1030[IL],1,g1030[IL] 
g6452,8,g6452 g6270 g5335 g4677 II8932 g4096 II7911 g2767 
g1597,2,g1597 g973[IL] 
g7215,8,g7215 g6984 II12725 g6565 g6131 g5529 g6111 g5453 
II14366,8,II14366 g7566 g7421 g7202 g7071 g6639 g6198 g5335 
g8856,8,g8856 II15160 g8631 II14709 g8198 g7721 g7344 g7150 
g8881,8,g8881 g8683 g8235 II14492 g7829 II14251 g7541 II13807 
g9157,8,g9157 g9141 g9129 II15765 g9039 II15527 g9020 II15484 
g6227,8,g6227 II11018 g5626 g4748 g4465 g3677 g2485 g62[IL] 
g9211,8,g9211 II15909 g9201 g9183 g9161 II15803 g9148 g9143 
g6242,8,g6242 II11047 g5653 g4748 g4465 g3677 g2485 g62[IL] 
g9212,8,g9212 II15912 g9193 g9181 g9177 II15811 g9151 g9144 
g6225,8,g6225 II11014 g5621 g4748 g4465 g3677 g2485 g62[IL] 
g9213,8,g9213 II15915 g9194 g9182 g9178 II15814 g9154 g9142 
g6238,8,g6238 II11043 g5648 g4748 g4465 g3677 g2485 g62[IL] 
g9215,8,g9215 II15921 g9206 g9196 g9185 II15833 g9162 g9158 
g6221,8,g6221 II11004 g5613 g4748 g4465 g3677 g2485 g62[IL] 
g9216,8,g9216 II15924 g9207 g9197 g9186 II15836 g9165 g9159 
g6235,8,g6235 II11034 g5644 g4748 g4465 g3677 g2485 g62[IL] 
g9217,8,g9217 II15927 g9208 g9198 g9187 II15839 g9168 g9025 
g6216,8,g6216 II10987 g5609 g4748 g4465 g3677 g2485 g62[IL] 
g9218,8,g9218 II15930 g9209 g9199 g9188 II15842 g9171 g8962 
g6230,8,g6230 II11025 g5638 g4748 g4465 g3677 g2485 g62[IL] 
g9219,8,g9219 II15933 g9210 g9200 g9189 II15845 g9174 g9147 
g6210,8,g6210 II10969 g5606 g4748 g4465 g3677 g2485 g62[IL] 
g9324,8,g9324 II16072 g9303 g9301 g9260 II15990 g9239 g9226 
g3941,6,g3941 II7626 g3632 II7101 g2478 g31[IL] 
g3917,6,g3917 II7548 g3590 II7064 g2458 g30[IL] 
g3902,6,g3902 II7495 g3562 II7044 g2402 g29[IL] 
g3995,6,g3995 II7728 g3675 II7167 g2505 g28[IL] 
g3985,6,g3985 II7712 g3657 II7145 g2501 g27[IL] 
g3972,6,g3972 II7691 g3651 II7129 g2495 g26[IL] 
g3940,6,g3940 II7623 g3631 II7098 g2477 g25[IL] 
g3916,6,g3916 II7545 g3589 II7061 g2457 g24[IL] 
g3908,6,g3908 II7517 g3578 II7053 g2452 g23[IL] 
g3901,6,g3901 II7492 g3561 II7041 g2401 g22[IL] 
II14042,8,II14042 g7470 g7253 g7049 II12813 g6607 II11827 g6231 
g3896,6,g3896 II7473 g3546 II7029 g2392 g11[IL] 
g3971,6,g3971 II7688 g3650 II7126 g2494 g9[IL] 
g9279,8,g9279 g9255 II15985 g9237 II15965 g9219 II15933 g9210 
g6229,7,g6229 g5665 g4748 g4465 g3677 g2485 g62[IL] 
g9323,8,g9323 g9315 II16061 g9294 g9274 g9255 II15985 g9237 
g9278,8,g9278 g9252 II15982 g9236 II15962 g9218 II15930 g9209 
g6226,7,g6226 g5658 g4748 g4465 g3677 g2485 g62[IL] 
g9322,8,g9322 g9313 II16055 g9291 g9273 g9252 II15982 g9236 
g9277,8,g9277 g9248 II15978 g9235 II15959 g9217 II15927 g9208 
g6222,7,g6222 g5654 g4748 g4465 g3677 g2485 g62[IL] 
g9321,8,g9321 g9311 II16049 g9288 g9272 g9248 II15978 g9235 
g9276,8,g9276 g9244 II15974 g9234 II15956 g9216 II15924 g9207 
g6217,7,g6217 g5649 g4748 g4465 g3677 g2485 g62[IL] 
g9319,8,g9319 g9309 II16043 g9285 g9271 g9244 II15974 g9234 
g9275,8,g9275 g9241 II15971 g9233 II15953 g9215 II15921 g9206 
g6211,7,g6211 g5645 g4748 g4465 g3677 g2485 g62[IL] 
g9317,8,g9317 g9306 II16036 g9282 g9270 g9241 II15971 g9233 
g9259,8,g9259 g9230 II15950 g9222 II15940 g9213 II15915 g9194 
g6206,7,g6206 g5639 g4748 g4465 g3677 g2485 g62[IL] 
g9307,8,g9307 g9300 II16026 g9267 g9251 g9230 II15950 g9222 
g9258,8,g9258 g9227 II15947 g9221 II15937 g9212 II15912 g9193 
g6205,7,g6205 g5628 g4748 g4465 g3677 g2485 g62[IL] 
g9304,8,g9304 g9298 II16020 g9264 g9247 g9227 II15947 g9221 
g9240,8,g9240 g9223 II15943 g9214 II15918 g9211 II15909 g9201 
g5757,7,g5757 g5261 g4748 g4465 g3677 g2485 g62[IL] 
g9302,8,g9302 g9281 II16009 g9261 g9238 g9223 II15943 g9214 
g4116,6,g4116 II7959 g2793 II6532 g1694 g21[IL] 
g4106,6,g4106 II7931 g2780 II6517 g1687 g10[IL] 
g9349,8,g9349 g9340 II16090 g9336 II16084 g9324 II16072 g9303 
g6245,7,g6245 g5690 g4748 g4465 g3677 g2485 g62[IL] 
g9380,8,g9380 g9379 II16161 g9363 g9359 g9340 II16090 g9336 
g7096,8,g7096 g6677 II11987 g6278 II11129 g5418 g5100 II9484 
g5680,8,g5680 g5101 g4259 II8196 g3654 g2521 g62[IL] g65[IL] 
g7719,8,g7719 g7475 II13631 g7248 g7079 g6677 II11987 g6278 
g3957,6,g3957 II7662 g3642 II7118 g2484 g45[IL] 
g3943,6,g3943 II7632 g3634 II7107 g2480 g44[IL] 
g3926,6,g3926 II7581 g3612 II7082 g2470 g42[IL] 
g4018,6,g4018 II7775 g3705 II7204 g2520 g41[IL] 
g4006,6,g4006 II7749 g3692 II7198 g2509 g37[IL] 
g3942,6,g3942 II7629 g3633 II7104 g2479 g32[IL] 
g1639,2,g1639 g1207[IL] 
g1231[IL],1,g1231[IL] 
g3617,3,g3617 g1655 g1231[IL] 
II7069,6,II7069 II7068 g1643 g1211[IL] g1639 g1207[IL] 
g4160,6,g4160 g2834 II6564 g2073 g1254[IL] g1231[IL] 
II8133,8,II8133 II8132 g3232 g2276 II6029 g2298 II6072 g1211[IL] 
g1646,2,g1646 g1214[IL] 
II9152,8,II9152 II9151 g3883 g3188 g2316 II6109 g1214[IL] g2298 
g1649,2,g1649 g1217[IL] 
II9195,8,II9195 II9194 g4252 g3313 g2334 II6143 g1217[IL] g2316 
g1652,2,g1652 g1220[IL] 
II9182,8,II9182 II9181 g4231 g3258 g2354 II6178 g1220[IL] g2334 
g2007,2,g2007 g1223[IL] 
II10000,8,II10000 II9999 g4839 g4269 II8209 g2334 II6143 g1217[IL] 
g1929,2,g1929 g1224[IL] 
II9979,8,II9979 II9978 g4880 g4287 II8237 g2354 II6178 g1220[IL] 
g2092,2,g2092 g1225[IL] 
II9986,8,II9986 II9985 g4836 g4288 II8240 g2354 II6178 g1220[IL] 
g2096,2,g2096 g1226[IL] 
II10744,8,II10744 II10743 g5550 g4830 g4288 II8240 g2354 II6178 
g2100,2,g2100 g1227[IL] 
II10819,8,II10819 II10818 g5567 g4883 g4288 II8240 g2354 II6178 
g2039,2,g2039 g1228[IL] 
II10790,8,II10790 II10789 g5512 g4877 g4288 II8240 g2354 II6178 
g2170,2,g2170 g1229[IL] 
g3913,5,g3913 g2834 II6564 g2073 g1254[IL] 
II10992,8,II10992 II10991 g5632 g4901 g4288 II8240 II9261 g2354 
II10993,8,II10993 II10991 g5632 g4901 g4288 II8240 II9261 g2354 
g3390,4,g3390 II6949 g2148 g1304[IL] 
g2972,6,g2972 g2407 II6286 g1307[IL] g2397 g1272[IL] 
g3503,4,g3503 g2407 II6286 g1307[IL] 
g4052,6,g4052 g3522 g2407 II6286 g1307[IL] g1276[IL] 
g3656,8,g3656 II7140 II7139 II7138 g2404 g1276[IL] g2397 g1272[IL] 
g4066,6,g4066 g3532 g2407 II6286 g1307[IL] g1280[IL] 
g4820,8,g4820 II9171 II9170 II9169 g4244 g3533 g3549 g2404 
g4077,6,g4077 g3582 g2407 II6286 g1307[IL] g1284[IL] 
g5539,8,g5539 II9948 II9947 II9946 g4905 g4282 g3568 g3549 
g4048,6,g4048 g3513 g2407 II6286 g1307[IL] g1288[IL] 
g6116,8,g6116 g5546 II9965 II9964 II9963 g4869 g4254 g4681 
g4053,6,g4053 g3523 g2407 II6286 g1307[IL] g1292[IL] 
g5562,8,g5562 II10011 II10010 II10009 g4821 g4220 g3583 g3568 
g4073,6,g4073 g3567 g2407 II6286 g1307[IL] g1300[IL] 
g5540,8,g5540 II9955 II9954 II9953 g4831 g4220 g3583 g3568 
g4082,6,g4082 g3604 g2407 II6286 g1307[IL] g1296[IL] 
g5557,8,g5557 II9994 II9993 II9992 g4871 g4220 g3583 g3568 
g3605,3,g3605 g1938 g1288[IL] 
g3644,3,g3644 g2131 g1300[IL] 
g3635,3,g3635 g1949 g1292[IL] 
g3778,3,g3778 g2145 g1296[IL] 
g3568,3,g3568 g1935 g1280[IL] 
g3583,3,g3583 g2128 g1284[IL] 
g1236[IL],1,g1236[IL] 
g4232,6,g4232 g3591 g1789 g1034[IL] g1934 g154[IL] 
g3801,4,g3801 II7262 g2514 g1330[IL] 
g5022,7,g5022 g4438 II8446 g3014 II6767 g1933 g1247[IL] 
g5141,8,g5141 II9549 II9548 II9547 g4307 g3700 g2514 g1330[IL] 
g5037,7,g5037 g4438 II8446 g3014 II6767 g1933 g1247[IL] 
g4912,8,g4912 II9278 II9277 II9276 g4313 g3712 g3700 g1952 
g5053,7,g5053 g4438 II8446 g3014 II6767 g1933 g1247[IL] 
g4889,8,g4889 II9243 II9242 II9241 g4305 g3732 g3712 g2533 
g5071,7,g5071 g4438 II8446 g3014 II6767 g1933 g1247[IL] 
g5712,8,g5712 II10225 II10224 II10223 g4895 g4078 g3753 g3732 
g5038,7,g5038 g4457 II8477 g3014 II6767 g1933 g1247[IL] 
g6770,8,g6770 II12181 II12180 II12179 g6163 g5633 g4895 g4078 
g5054,7,g5054 g4457 II8477 g3014 II6767 g1933 g1247[IL] 
g6627,8,g6627 II11875 II11874 II11873 g6187 g5633 g4895 g4078 
g5072,7,g5072 g4457 II8477 g3014 II6767 g1933 g1247[IL] 
g6615,8,g6615 II11843 II11842 II11841 g6158 g5633 g4895 g4078 
g5083,7,g5083 g4457 II8477 g3014 II6767 g1933 g1247[IL] 
g7093,8,g7093 II12871 II12870 II12869 g6618 g6003 g5633 g4895 
g5055,7,g5055 g4477 II8517 g3014 II6767 g1933 g1247[IL] 
g7503,8,g7503 II13687 II13686 II13685 g7237 g7050 g6618 g6003 
g5073,7,g5073 g4477 II8517 g3014 II6767 g1933 g1247[IL] 
g7447,8,g7447 II13600 II13599 II13598 g7244 g7050 g6618 g6003 
