NODE,PI?,PO?,NODE DELAY,NODE LABEL,CLUSTER SIZE
U7402,N,N,1,21,64
U12334,N,N,1,34,64
U3899,N,N,1,32,64
U12333,N,N,1,33,64
U6435,N,N,1,35,64
U12335,N,N,1,36,64
U10630,N,N,1,38,64
U10631,N,N,1,39,64
U1258,N,N,1,40,64
U1257,N,N,1,41,64
U1818,N,N,1,42,64
U685,N,N,1,34,64
U3726,N,N,1,28,64
U1242,N,N,1,35,64
U10654,N,N,1,36,64
U10655,N,N,1,37,64
U1241,N,N,1,38,64
U10660,N,N,1,39,64
U3553,N,N,1,40,64
U680,N,N,1,41,64
U7038,N,N,1,40,64
U3555,N,N,1,37,64
U3554,N,N,1,41,64
U3719,N,N,1,42,64
U4358,N,N,1,36,64
U9155,N,N,1,37,64
U10627,N,N,1,37,64
U3330,N,N,1,38,64
U10832,N,N,1,39,64
U10833,N,N,1,33,64
U3963,N,N,1,40,64
U523,N,N,1,32,64
U3432,N,N,1,34,64
U3320,N,N,1,35,64
U1249,N,N,1,36,64
U10640,N,N,1,37,64
U3551,N,N,1,33,64
U1250,N,N,1,34,64
U10637,N,N,1,35,64
U6082,N,N,1,38,64
U3583,N,N,1,39,64
U10643,N,N,1,36,64
U6840,N,N,1,34,64
U713,N,N,1,37,64
U712,N,N,1,35,64
U3777,N,N,1,38,64
U10644,N,N,1,39,64
U10645,N,N,1,40,64
U1247,N,N,1,37,64
U6839,N,N,1,30,64
U583,N,N,1,38,64
U3518,N,N,1,31,64
U6838,N,N,1,34,64
U3517,N,N,1,35,64
U3516,N,N,1,39,64
U11354,N,N,1,42,64
U3591,N,N,1,34,64
U551,N,N,1,35,64
U552,N,N,1,35,64
U6836,N,N,1,33,64
U3592,N,N,1,34,64
U1252,N,N,1,37,64
U7135,N,N,1,42,64
U12612,N,N,1,43,64
U10649,N,N,1,38,64
U1244,N,N,1,29,64
U1245,N,N,1,39,64
U6843,N,N,1,40,64
U6842,N,N,1,34,64
U782,N,N,1,35,64
U3923,N,N,1,35,64
U748,N,N,1,38,64
U3862,N,N,1,36,64
U571,N,N,1,39,64
U3861,N,N,1,40,64
U10648,N,N,1,39,64
U1243,N,N,1,42,64
U12611,N,N,1,43,64
U6458,N,N,1,44,64
U3962,N,N,1,46,64
U12663,N,N,1,47,64
U12662,N,N,1,23,64
U6469,N,N,1,48,64
U6469[OL],N,Y,1,49,64
U17293,N,N,1,23,64
U5775,N,N,1,30,64
U3900,N,N,1,33,64
U7037,N,N,1,37,64
U7095,N,N,1,31,64
U9156,N,N,1,38,64
U3307,N,N,1,39,64
U9157,N,N,1,40,64
U9158,N,N,1,33,64
U9134,N,N,1,9,59
P2_REG0_REG_31_[IL],Y,N,0,0,1
U7363,N,N,1,10,63
P2_REG1_REG_31_[IL],Y,N,0,0,1
U7362,N,N,1,10,62
P2_REG2_REG_31_[IL],Y,N,0,0,1
U7364,N,N,1,11,62
U4595,N,N,1,12,64
U2091,N,N,1,14,64
U1968,N,N,1,41,64
U17292,N,N,1,42,64
U13557,N,N,1,43,64
U13557[OL],N,Y,1,44,64
U5774,N,N,1,33,64
U8822,N,N,1,34,64
U10830,N,N,1,35,64
U12610,N,N,1,38,64
U971,N,N,1,37,64
U3381,N,N,1,39,64
U10831,N,N,1,40,64
U1209,N,N,1,41,64
U12661,N,N,1,42,64
U12660,N,N,1,23,64
U6468,N,N,1,43,64
U6468[OL],N,Y,1,44,64
U4723,N,N,1,21,64
U9159,N,N,1,22,64
U17291,N,N,1,24,64
U17290,N,N,1,22,64
U13556,N,N,1,25,64
U13556[OL],N,Y,1,26,64
U17289,N,N,1,25,64
U17288,N,N,1,22,64
U13555,N,N,1,26,64
U13555[OL],N,Y,1,27,64
U17287,N,N,1,25,64
U17286,N,N,1,22,64
U13554,N,N,1,26,64
U13554[OL],N,Y,1,27,64
U17285,N,N,1,27,64
U17284,N,N,1,22,64
U13553,N,N,1,28,64
U13553[OL],N,Y,1,29,64
U17283,N,N,1,30,64
U17282,N,N,1,22,64
U13552,N,N,1,31,64
U13552[OL],N,Y,1,32,64
U17281,N,N,1,31,64
U17280,N,N,1,22,64
U13551,N,N,1,32,64
U13551[OL],N,Y,1,33,64
U17279,N,N,1,32,64
U17278,N,N,1,22,64
U13550,N,N,1,33,64
U13550[OL],N,Y,1,34,64
U17277,N,N,1,29,64
U17276,N,N,1,22,64
U13549,N,N,1,30,64
U13549[OL],N,Y,1,31,64
U17275,N,N,1,30,64
U17274,N,N,1,22,64
U13548,N,N,1,31,64
U13548[OL],N,Y,1,32,64
U17273,N,N,1,33,64
U17272,N,N,1,22,64
U13547,N,N,1,34,64
U13547[OL],N,Y,1,35,64
U17271,N,N,1,36,64
U17270,N,N,1,22,64
U13546,N,N,1,37,64
U13546[OL],N,Y,1,38,64
U17269,N,N,1,36,64
U17268,N,N,1,22,64
U13545,N,N,1,37,64
U13545[OL],N,Y,1,38,64
U17267,N,N,1,36,64
U17266,N,N,1,22,64
U13544,N,N,1,37,64
U13544[OL],N,Y,1,38,64
U17265,N,N,1,37,64
U17264,N,N,1,22,64
U13543,N,N,1,38,64
U13543[OL],N,Y,1,39,64
U17263,N,N,1,38,64
U17262,N,N,1,22,64
U13542,N,N,1,39,64
U13542[OL],N,Y,1,40,64
U17261,N,N,1,41,64
U17260,N,N,1,22,64
U13541,N,N,1,42,64
U13541[OL],N,Y,1,43,64
U17259,N,N,1,42,64
U17258,N,N,1,22,64
U13540,N,N,1,43,64
U13540[OL],N,Y,1,44,64
U12659,N,N,1,43,64
U12658,N,N,1,22,64
U6467,N,N,1,44,64
U6467[OL],N,Y,1,45,64
U17257,N,N,1,41,64
U17256,N,N,1,22,64
U13539,N,N,1,42,64
U13539[OL],N,Y,1,43,64
U17255,N,N,1,41,64
U17254,N,N,1,22,64
U13538,N,N,1,42,64
U13538[OL],N,Y,1,43,64
U17253,N,N,1,42,64
U17252,N,N,1,22,64
U13537,N,N,1,43,64
U13537[OL],N,Y,1,44,64
U17251,N,N,1,43,64
U17250,N,N,1,22,64
U13536,N,N,1,44,64
U13536[OL],N,Y,1,45,64
U12657,N,N,1,44,64
U12656,N,N,1,22,64
U6466,N,N,1,45,64
U6466[OL],N,Y,1,46,64
U12655,N,N,1,46,64
U12654,N,N,1,22,64
U6465,N,N,1,47,64
U6465[OL],N,Y,1,48,64
U12653,N,N,1,43,64
U12652,N,N,1,22,64
U6464,N,N,1,44,64
U6464[OL],N,Y,1,45,64
U12651,N,N,1,46,64
U12650,N,N,1,22,64
U6463,N,N,1,47,64
U6463[OL],N,Y,1,48,64
U12649,N,N,1,46,64
U12648,N,N,1,22,64
U6462,N,N,1,47,64
U6462[OL],N,Y,1,48,64
U3388,N,N,1,22,64
U560,N,N,1,46,64
U3487,N,N,1,23,64
U3486,N,N,1,47,64
U3486[OL],N,Y,1,48,64
U12647,N,N,1,46,64
U12646,N,N,1,22,64
U6461,N,N,1,47,64
U6461[OL],N,Y,1,48,64
U12645,N,N,1,47,64
U12644,N,N,1,22,64
U6460,N,N,1,48,64
U6460[OL],N,Y,1,49,64
U17249,N,N,1,42,64
U17248,N,N,1,22,64
U13535,N,N,1,43,64
U13535[OL],N,Y,1,44,64
U12643,N,N,1,42,64
U12642,N,N,1,22,64
U6459,N,N,1,43,64
U6459[OL],N,Y,1,44,64
U7127,N,N,1,14,64
U1540,N,N,1,19,64
U8259,N,N,1,20,64
U5187,N,N,1,21,64
U8260,N,N,1,22,64
U17247,N,N,1,23,64
U17246,N,N,1,22,64
U2224,N,N,1,22,64
U4387,N,N,1,23,64
U15370,N,N,1,24,64
U4594,N,N,1,14,64
U2117,N,N,1,22,64
U1897,N,N,1,23,64
U10827,N,N,1,25,64
U10828,N,N,1,26,64
U3266,N,N,1,10,52
U5455,N,N,1,11,57
U7215,N,N,1,12,58
U3297,N,N,1,23,64
U10829,N,N,1,24,64
U2090,N,N,1,28,64
U2090[OL],N,Y,1,29,64
U17245,N,N,1,25,64
U17244,N,N,1,22,64
U13780,N,N,1,23,64
U10826,N,N,1,24,64
U15368,N,N,1,24,64
U8289,N,N,1,24,64
U15367,N,N,1,26,64
U15369,N,N,1,24,64
U13733,N,N,1,28,64
U2010,N,N,1,29,64
U2010[OL],N,Y,1,30,64
U17241,N,N,1,25,64
U17240,N,N,1,22,64
U1531,N,N,1,26,64
U8307,N,N,1,24,64
U15363,N,N,1,25,64
U15362,N,N,1,24,64
U6608,N,N,1,26,64
U2235,N,N,1,28,64
U2235[OL],N,Y,1,29,64
U15357,N,N,1,26,64
U15356,N,N,1,24,64
U15359,N,N,1,24,64
U13732,N,N,1,28,64
U15358,N,N,1,26,64
U17237,N,N,1,26,64
U17236,N,N,1,22,64
U12943,N,N,1,29,64
U12943[OL],N,Y,1,30,64
U17232,N,N,1,29,64
U17231,N,N,1,22,64
U15346,N,N,1,24,64
U15345,N,N,1,27,64
U15344,N,N,1,26,64
U15343,N,N,1,24,64
U13730,N,N,1,28,64
U12949,N,N,1,30,64
U12949[OL],N,Y,1,31,64
U17226,N,N,1,30,64
U17225,N,N,1,22,64
U15335,N,N,1,24,64
U8327,N,N,1,24,64
U15334,N,N,1,26,64
U15336,N,N,1,27,64
U5033,N,N,1,29,64
U12947,N,N,1,31,64
U12947[OL],N,Y,1,32,64
U17222,N,N,1,31,64
U17221,N,N,1,22,64
U8300,N,N,1,26,64
U15325,N,N,1,26,64
U15324,N,N,1,24,64
U6606,N,N,1,27,64
U8301,N,N,1,24,64
U2233,N,N,1,32,64
U2233[OL],N,Y,1,33,64
U8350,N,N,1,24,64
U17214,N,N,1,28,64
U17213,N,N,1,22,64
U15315,N,N,1,26,64
U15314,N,N,1,24,64
U6616,N,N,1,28,64
U15316,N,N,1,26,64
U2240,N,N,1,30,64
U2240[OL],N,Y,1,31,64
U17212,N,N,1,29,64
U17211,N,N,1,22,64
U15308,N,N,1,26,64
U15309,N,N,1,24,64
U15310,N,N,1,24,64
U15307,N,N,1,27,64
U13727,N,N,1,29,64
U12944,N,N,1,30,64
U12944[OL],N,Y,1,31,64
U17206,N,N,1,32,64
U17205,N,N,1,22,64
U15299,N,N,1,24,64
U8316,N,N,1,24,64
U15298,N,N,1,27,64
U15300,N,N,1,29,64
U4730,N,N,1,30,64
U12950,N,N,1,33,64
U12950[OL],N,Y,1,34,64
U17204,N,N,1,35,64
U17203,N,N,1,22,64
U8340,N,N,1,24,64
U8339,N,N,1,27,64
U15287,N,N,1,24,64
U15288,N,N,1,32,64
U4997,N,N,1,33,64
U12942,N,N,1,36,64
U12942[OL],N,Y,1,37,64
U17201,N,N,1,35,64
U17200,N,N,1,22,64
U8308,N,N,1,24,64
U15272,N,N,1,24,64
U15273,N,N,1,28,64
U15274,N,N,1,29,64
U5003,N,N,1,30,64
U12954,N,N,1,36,64
U12954[OL],N,Y,1,37,64
U17199,N,N,1,35,64
U17198,N,N,1,22,64
U15261,N,N,1,24,64
U8328,N,N,1,26,64
U15260,N,N,1,28,64
U15262,N,N,1,31,64
U4735,N,N,1,32,64
U12946,N,N,1,36,64
U12946[OL],N,Y,1,37,64
U17196,N,N,1,36,64
U17195,N,N,1,22,64
U15241,N,N,1,29,64
U15240,N,N,1,24,64
U15243,N,N,1,25,64
U15242,N,N,1,33,64
U13725,N,N,1,34,64
U12952,N,N,1,37,64
U12952[OL],N,Y,1,38,64
U17192,N,N,1,37,64
U17191,N,N,1,22,64
U15227,N,N,1,31,64
U15225,N,N,1,24,64
U6615,N,N,1,32,64
U15226,N,N,1,29,64
U8349,N,N,1,24,64
U2239,N,N,1,38,64
U2239[OL],N,Y,1,39,64
U17189,N,N,1,39,64
U17188,N,N,1,22,64
U15213,N,N,1,24,64
U15211,N,N,1,29,64
U4583,N,N,1,24,64
U15212,N,N,1,33,64
U13722,N,N,1,35,64
U12973,N,N,1,41,64
U12973[OL],N,Y,1,42,64
U17186,N,N,1,41,64
U17185,N,N,1,22,64
U11935,N,N,1,31,64
U11934,N,N,1,30,64
U8284,N,N,1,32,64
U8285,N,N,1,26,64
U8292,N,N,1,29,64
U8293,N,N,1,24,64
U2014,N,N,1,33,64
U12976,N,N,1,42,64
U12976[OL],N,Y,1,43,64
U15182,N,N,1,35,64
U10823,N,N,1,42,64
U10825,N,N,1,24,64
U10824,N,N,1,26,64
U15183,N,N,1,30,64
U17184,N,N,1,22,64
U6854,N,N,1,31,64
U2030,N,N,1,43,64
U2030[OL],N,Y,1,44,64
U17182,N,N,1,40,64
U17181,N,N,1,22,64
U8297,N,N,1,24,64
U8296,N,N,1,26,64
U15176,N,N,1,30,64
U15177,N,N,1,36,64
U4725,N,N,1,37,64
U12974,N,N,1,41,64
U12974[OL],N,Y,1,42,64
U8252,N,N,1,26,64
U8251,N,N,1,24,64
U15158,N,N,1,31,64
U5019,N,N,1,32,64
U15159,N,N,1,36,64
U17179,N,N,1,40,64
U17178,N,N,1,22,64
U12978,N,N,1,41,64
U12978[OL],N,Y,1,42,64
U17177,N,N,1,41,64
U17176,N,N,1,22,64
U8295,N,N,1,24,64
U13250,N,N,1,15,64
U3241,N,N,1,23,64
U8294,N,N,1,26,64
U15148,N,N,1,33,64
U15149,N,N,1,37,64
U5018,N,N,1,38,64
U12975,N,N,1,42,64
U12975[OL],N,Y,1,43,64
U17175,N,N,1,42,64
U17174,N,N,1,22,64
U8254,N,N,1,24,64
U8253,N,N,1,27,64
U15133,N,N,1,36,64
U15134,N,N,1,39,64
U4401,N,N,1,40,64
U12977,N,N,1,43,64
U12977[OL],N,Y,1,44,64
U15128,N,N,1,37,64
U17172,N,N,1,22,64
U6851,N,N,1,38,64
U10802,N,N,1,43,64
U10803,N,N,1,26,64
U10804,N,N,1,24,64
U15127,N,N,1,37,64
U2029,N,N,1,44,64
U2029[OL],N,Y,1,45,64
U10790,N,N,1,44,64
U16886,N,N,1,13,46
U16887,N,N,1,14,48
U15126,N,N,1,24,64
U10789,N,N,1,27,64
U15124,N,N,1,37,64
U17171,N,N,1,22,64
U6849,N,N,1,38,64
U15125,N,N,1,38,64
U6848,N,N,1,40,64
U4929,N,N,1,45,64
U4929[OL],N,Y,1,46,64
U17170,N,N,1,22,64
U10768,N,N,1,39,64
U10764,N,N,1,37,64
U10767,N,N,1,42,64
U12637,N,N,1,12,47
U12636,N,N,1,13,47
U12638,N,N,1,14,50
U10765,N,N,1,24,64
U10766,N,N,1,28,64
U6847,N,N,1,29,64
U1957,N,N,1,43,64
U1957[OL],N,Y,1,44,64
U10749,N,N,1,45,64
U17169,N,N,1,22,64
U10748,N,N,1,29,64
U16918,N,N,1,14,50
U5230,N,N,1,13,48
U16919,N,N,1,15,52
U15118,N,N,1,24,64
U15117,N,N,1,39,64
U15116,N,N,1,38,64
U1724,N,N,1,40,64
U4931,N,N,1,46,64
U4931[OL],N,Y,1,47,64
U10731,N,N,1,28,64
U10729,N,N,1,38,64
U16880,N,N,1,16,53
U16881,N,N,1,17,55
U10732,N,N,1,24,64
U6845,N,N,1,39,64
U10730,N,N,1,40,64
U12634,N,N,1,45,64
U12633,N,N,1,22,64
U5193,N,N,1,46,64
U5193[OL],N,Y,1,47,64
U12626,N,N,1,46,64
U12625,N,N,1,22,64
U16878,N,N,1,17,56
U16877,N,N,1,16,54
U10479,N,N,1,18,58
U10712,N,N,1,24,64
U10713,N,N,1,41,64
U10715,N,N,1,32,64
U10714,N,N,1,39,64
U1726,N,N,1,42,64
U5188,N,N,1,47,64
U5188[OL],N,Y,1,48,64
U1237,N,N,1,45,64
U12621,N,N,1,46,64
U12620,N,N,1,22,64
U16883,N,N,1,17,58
U16882,N,N,1,18,58
U10496,N,N,1,19,61
U10681,N,N,1,24,64
U10680,N,N,1,39,64
U10682,N,N,1,41,64
U10683,N,N,1,29,64
U1727,N,N,1,42,64
U5189,N,N,1,47,64
U5189[OL],N,Y,1,48,64
U2883,N,N,1,44,64
U2882,N,N,1,45,64
U12614,N,N,1,46,64
U12613,N,N,1,22,64
U10662,N,N,1,39,64
U10663,N,N,1,33,64
U6844,N,N,1,40,64
U12616,N,N,1,41,64
U12615,N,N,1,41,64
U12617,N,N,1,42,64
U10661,N,N,1,43,64
U10664,N,N,1,23,64
U1970,N,N,1,47,64
U1970[OL],N,Y,1,48,64
U15104,N,N,1,15,64
U17168,N,N,1,23,64
U17167,N,N,1,22,64
U10626,N,N,1,33,64
U10625,N,N,1,40,64
U1969,N,N,1,41,64
U1969[OL],N,Y,1,42,64
U10623,N,N,1,35,64
U17166,N,N,1,23,64
U17165,N,N,1,22,64
U10624,N,N,1,40,64
U2138,N,N,1,41,64
U2138[OL],N,Y,1,42,64
U13222,N,N,1,15,64
U13778,N,N,1,16,64
U13218,N,N,1,13,64
U9858,N,N,1,11,64
U7602,N,N,1,12,64
U3174,N,N,1,13,64
U5205,N,N,1,14,64
U14769,N,N,1,17,64
U3139,N,N,1,18,64
U7138,N,N,1,16,64
U5035,N,N,1,17,64
U14768,N,N,1,21,64
U14770,N,N,1,22,64
U4804,N,N,1,23,64
U13793,N,N,1,24,64
U10622,N,N,1,25,64
U14762,N,N,1,15,64
U15103,N,N,1,16,64
U15102,N,N,1,2,4
U13326,N,N,1,10,42
U13262,N,N,1,1,2
U2630,N,N,1,11,45
U15075,N,N,1,11,45
U15076,N,N,1,12,51
U16915,N,N,1,10,41
U13264,N,N,1,1,2
U15055,N,N,1,11,44
U16913,N,N,1,9,36
U15054,N,N,1,10,39
U3187,N,N,1,12,54
U16906,N,N,1,8,29
U13270,N,N,1,1,2
U15009,N,N,1,9,32
U15006,N,N,1,8,30
U13804,N,N,1,9,34
U16908,N,N,1,9,33
U13273,N,N,1,1,2
U14985,N,N,1,10,36
U14984,N,N,1,9,32
U3185,N,N,1,11,46
U15005,N,N,1,12,52
U15007,N,N,1,13,55
U15011,N,N,1,14,57
U16904,N,N,1,7,24
U13276,N,N,1,1,2
U15008,N,N,1,8,27
U16896,N,N,1,7,25
U13279,N,N,1,1,2
U14952,N,N,1,8,28
U14949,N,N,1,7,26
U13805,N,N,1,7,21
U13282,N,N,1,1,2
U14928,N,N,1,8,23
U14927,N,N,1,8,28
U3183,N,N,1,9,38
U14948,N,N,1,10,50
U14950,N,N,1,11,53
U14954,N,N,1,12,55
U16900,N,N,1,9,26
U13249,N,N,1,1,2
U14951,N,N,1,10,29
U13310,N,N,1,7,21
U13227,N,N,1,1,2
U2626,N,N,1,8,24
U14899,N,N,1,8,24
U14900,N,N,1,9,30
U16876,N,N,1,7,20
U13246,N,N,1,1,2
U14879,N,N,1,8,23
U16859,N,N,1,7,18
U14878,N,N,1,8,21
U3181,N,N,1,9,33
U13306,N,N,1,7,20
U13230,N,N,1,1,2
U2624,N,N,1,8,23
U14858,N,N,1,8,23
U14859,N,N,1,9,29
U16873,N,N,1,7,19
U13243,N,N,1,1,2
U14833,N,N,1,8,22
U16864,N,N,1,6,15
U14832,N,N,1,7,18
U3179,N,N,1,9,32
U14856,N,N,1,5,12
U16869,N,N,1,5,11
U13233,N,N,1,1,2
U14804,N,N,1,6,14
U14854,N,N,1,7,22
U16866,N,N,1,5,12
U13236,N,N,1,1,2
U14787,N,N,1,6,15
U3177,N,N,1,7,25
U2622,N,N,1,1,3
U16867,N,N,1,4,8
U13240,N,N,1,1,2
U14785,N,N,1,5,11
U13300,N,N,1,6,14
U13299,N,N,1,4,9
U14853,N,N,1,7,16
U14855,N,N,1,8,39
U14857,N,N,1,9,42
U14860,N,N,1,10,64
U13307,N,N,1,11,64
U14901,N,N,1,13,64
U13311,N,N,1,14,64
U14953,N,N,1,15,64
U13315,N,N,1,16,64
U15010,N,N,1,17,64
U13319,N,N,1,18,64
U15028,N,N,1,19,64
U15012,N,N,1,19,64
U13268,N,N,1,1,2
U15026,N,N,1,20,64
U15027,N,N,1,21,64
U13321,N,N,1,23,64
U15041,N,N,1,24,64
U15029,N,N,1,24,64
U13260,N,N,1,1,2
U15039,N,N,1,25,64
U15040,N,N,1,26,64
U13323,N,N,1,27,64
U15077,N,N,1,28,64
U13327,N,N,1,29,64
U15094,N,N,1,30,64
U12217,N,N,1,8,39
U2631,N,N,1,8,39
U6279,N,N,1,9,41
U15078,N,N,1,30,64
U13258,N,N,1,1,2
U15092,N,N,1,31,64
U15093,N,N,1,32,64
U15095,N,N,1,33,64
U14767,N,N,1,21,64
U14765,N,N,1,12,49
U2861,N,N,1,14,64
U9300,N,N,1,15,64
U4803,N,N,1,16,64
U14766,N,N,1,17,64
U2878,N,N,1,22,64
U2877,N,N,1,23,64
U15090,N,N,1,31,64
U14586,N,N,1,10,42
U15088,N,N,1,30,64
U15089,N,N,1,31,64
U1931,N,N,1,32,64
U15101,N,N,1,35,64
U13324,N,N,1,10,42
U13263,N,N,1,1,2
U2627,N,N,1,11,45
U15079,N,N,1,11,45
U15080,N,N,1,12,51
U13265,N,N,1,1,2
U15060,N,N,1,11,44
U15059,N,N,1,10,39
U3188,N,N,1,12,54
U13269,N,N,1,1,2
U15017,N,N,1,9,32
U15014,N,N,1,8,30
U13806,N,N,1,9,34
U13272,N,N,1,1,2
U14990,N,N,1,10,36
U14989,N,N,1,9,32
U3186,N,N,1,11,46
U15013,N,N,1,12,52
U15015,N,N,1,13,55
U15019,N,N,1,14,57
U13275,N,N,1,1,2
U15016,N,N,1,8,27
U13278,N,N,1,1,2
U14960,N,N,1,8,28
U14957,N,N,1,7,26
U13807,N,N,1,7,21
U13281,N,N,1,1,2
U14933,N,N,1,8,23
U14932,N,N,1,8,28
U3184,N,N,1,9,38
U14956,N,N,1,10,50
U14958,N,N,1,11,53
U14962,N,N,1,12,55
U13248,N,N,1,1,2
U14959,N,N,1,10,29
U13308,N,N,1,7,21
U13226,N,N,1,1,2
U2625,N,N,1,8,24
U14903,N,N,1,8,24
U14904,N,N,1,9,30
U13245,N,N,1,1,2
U14884,N,N,1,8,23
U14883,N,N,1,8,21
U3182,N,N,1,9,33
U13304,N,N,1,7,20
U13229,N,N,1,1,2
U2623,N,N,1,8,23
U14868,N,N,1,8,23
U14869,N,N,1,9,29
U13242,N,N,1,1,2
U14838,N,N,1,8,22
U14837,N,N,1,7,18
U3180,N,N,1,9,32
U14866,N,N,1,5,12
U13232,N,N,1,1,2
U14808,N,N,1,6,14
U14864,N,N,1,7,22
U13235,N,N,1,1,2
U14793,N,N,1,6,15
U3178,N,N,1,7,25
U2621,N,N,1,1,3
U13239,N,N,1,1,2
U14791,N,N,1,5,11
U13297,N,N,1,6,14
U13296,N,N,1,4,9
U14863,N,N,1,7,16
U14865,N,N,1,8,39
U14867,N,N,1,9,42
U14870,N,N,1,10,64
U13305,N,N,1,11,64
U14905,N,N,1,13,64
U13309,N,N,1,14,64
U14961,N,N,1,15,64
U13314,N,N,1,16,64
U15018,N,N,1,17,64
U13318,N,N,1,18,64
U15032,N,N,1,19,64
U15020,N,N,1,19,64
U13267,N,N,1,1,2
U15030,N,N,1,20,64
U15031,N,N,1,21,64
U13320,N,N,1,23,64
U15046,N,N,1,24,64
U15033,N,N,1,24,64
U13261,N,N,1,1,2
U15044,N,N,1,25,64
U15045,N,N,1,26,64
U13322,N,N,1,27,64
U15081,N,N,1,28,64
U13325,N,N,1,29,64
U15098,N,N,1,30,64
U12216,N,N,1,8,39
U2634,N,N,1,8,39
U6278,N,N,1,9,41
U15082,N,N,1,30,64
U13259,N,N,1,1,2
U15096,N,N,1,31,64
U15097,N,N,1,32,64
U15099,N,N,1,33,64
U4805,N,N,1,8,57
U14763,N,N,1,21,64
U14764,N,N,1,22,64
U3159,N,N,1,23,64
U2881,N,N,1,31,64
U15091,N,N,1,30,64
U2880,N,N,1,31,64
U2879,N,N,1,32,64
U15100,N,N,1,35,64
U2003,N,N,1,36,64
U2003[OL],N,Y,1,37,64
U15087,N,N,1,2,4
U15086,N,N,1,16,64
U15085,N,N,1,25,64
U17161,N,N,1,11,45
U17160,N,N,1,10,43
U17162,N,N,1,12,47
U17164,N,N,1,31,64
U17159,N,N,1,11,45
U17158,N,N,1,10,43
U17163,N,N,1,30,64
U15084,N,N,1,32,64
U17154,N,N,1,11,45
U17153,N,N,1,10,43
U17155,N,N,1,12,47
U17157,N,N,1,31,64
U17152,N,N,1,11,45
U17151,N,N,1,10,43
U17156,N,N,1,30,64
U15083,N,N,1,32,64
U12989,N,N,1,34,64
U12989[OL],N,Y,1,35,64
U15074,N,N,1,2,4
U15073,N,N,1,16,64
U15072,N,N,1,25,64
U17150,N,N,1,9,38
U17149,N,N,1,10,38
U15064,N,N,1,11,44
U15065,N,N,1,28,64
U15066,N,N,1,29,64
U15057,N,N,1,9,37
U15042,N,N,1,28,64
U15056,N,N,1,29,64
U15058,N,N,1,30,64
U15071,N,N,1,31,64
U17148,N,N,1,9,38
U17147,N,N,1,10,38
U15067,N,N,1,11,44
U15068,N,N,1,28,64
U15069,N,N,1,29,64
U15062,N,N,1,9,37
U15047,N,N,1,28,64
U15061,N,N,1,29,64
U15063,N,N,1,30,64
U15070,N,N,1,31,64
U12990,N,N,1,33,64
U12990[OL],N,Y,1,34,64
U15053,N,N,1,2,4
U15052,N,N,1,16,64
U15051,N,N,1,25,64
U15043,N,N,1,11,44
U17146,N,N,1,28,64
U17144,N,N,1,10,43
U17143,N,N,1,11,43
U17145,N,N,1,29,64
U15050,N,N,1,30,64
U15048,N,N,1,11,44
U17142,N,N,1,28,64
U17140,N,N,1,10,43
U17139,N,N,1,11,43
U17141,N,N,1,29,64
U15049,N,N,1,30,64
U12955,N,N,1,32,64
U12955[OL],N,Y,1,33,64
U15038,N,N,1,2,4
U15037,N,N,1,16,64
U15036,N,N,1,25,64
U17136,N,N,1,8,33
U16910,N,N,1,8,31
U17135,N,N,1,9,33
U17138,N,N,1,25,64
U17133,N,N,1,8,33
U17132,N,N,1,9,33
U17134,N,N,1,10,36
U17137,N,N,1,24,64
U15035,N,N,1,26,64
U17129,N,N,1,8,33
U17128,N,N,1,9,33
U17131,N,N,1,25,64
U17126,N,N,1,8,33
U17125,N,N,1,9,33
U17127,N,N,1,10,36
U17130,N,N,1,24,64
U15034,N,N,1,26,64
U12956,N,N,1,28,64
U12956[OL],N,Y,1,29,64
U15025,N,N,1,2,4
U15024,N,N,1,16,64
U15023,N,N,1,25,64
U17122,N,N,1,8,35
U16893,N,N,1,8,33
U17121,N,N,1,9,35
U17124,N,N,1,20,64
U17119,N,N,1,8,35
U17118,N,N,1,9,35
U17120,N,N,1,10,38
U17123,N,N,1,19,64
U15022,N,N,1,24,64
U17115,N,N,1,8,35
U17114,N,N,1,9,35
U17117,N,N,1,20,64
U17112,N,N,1,8,35
U17111,N,N,1,9,35
U17113,N,N,1,10,38
U17116,N,N,1,19,64
U15021,N,N,1,24,64
U12957,N,N,1,26,64
U12957[OL],N,Y,1,27,64
U15004,N,N,1,2,4
U15003,N,N,1,16,64
U15002,N,N,1,25,64
U17110,N,N,1,8,31
U17109,N,N,1,9,31
U14994,N,N,1,10,36
U14971,N,N,1,17,64
U14955,N,N,1,17,64
U14969,N,N,1,18,64
U14970,N,N,1,19,64
U13317,N,N,1,20,64
U14995,N,N,1,21,64
U14996,N,N,1,23,64
U14987,N,N,1,8,30
U14972,N,N,1,21,64
U14986,N,N,1,23,64
U14988,N,N,1,24,64
U15001,N,N,1,25,64
U17108,N,N,1,8,31
U17107,N,N,1,9,31
U14997,N,N,1,10,36
U14976,N,N,1,17,64
U14963,N,N,1,17,64
U14974,N,N,1,18,64
U14975,N,N,1,19,64
U13316,N,N,1,20,64
U14998,N,N,1,21,64
U14999,N,N,1,23,64
U14992,N,N,1,8,30
U14977,N,N,1,21,64
U14991,N,N,1,23,64
U14993,N,N,1,24,64
U15000,N,N,1,25,64
U12958,N,N,1,27,64
U12958[OL],N,Y,1,28,64
U14983,N,N,1,2,4
U14982,N,N,1,16,64
